Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,SCA_PassLive,SCA_PassDead,SCA_TO,SCA_Sh,SCA_Fld,SCA_Def,GCA,GCA90,GCA_PassLive,GCA_PassDead,GCA_TO,GCA_Sh,GCA_Fld,GCA_Def,Season
175,Berat Djimsiti,ALB,['DF'],Atalanta,30,1993,31.5,18,0.57,16,0,0,1,1,0,1,0.03,1,0,0,0,0,0,2023-2024
176,Dodô,BRA,['DF'],Fiorentina,24,1998,5.8,15,2.59,13,1,1,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
177,Josh Doig,SCO,['DF'],Hellas Verona,21,2002,9.2,9,0.98,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
178,Josh Doig,SCO,['DF'],Sassuolo,21,2002,14.9,27,1.81,19,6,0,2,0,0,4,0.27,2,1,0,1,0,0,2023-2024
179,Nicolás Domínguez,ARG,['MF'],Bologna,25,1998,1.1,2,1.78,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
180,Giulio Donati,ITA,['DF'],Monza,33,1990,0.4,4,10.00,4,0,0,0,0,0,1,2.50,1,0,0,0,0,0,2023-2024
181,Patrick Dorgu,DEN,"['DF', 'MF']",Lecce,18,2004,17.4,40,2.30,26,5,2,3,4,0,1,0.06,0,0,0,1,0,0,2023-2024
182,Alberto Dossena,ITA,['DF'],Cagliari,24,1998,33.1,29,0.88,21,0,0,4,1,3,5,0.15,4,0,0,1,0,0,2023-2024
183,Radu Drăgușin,ROU,['DF'],Genoa,21,2002,19.0,12,0.63,7,2,0,3,0,0,1,0.05,1,0,0,0,0,0,2023-2024
184,Ondrej Duda,SVK,['MF'],Hellas Verona,28,1994,27.3,93,3.41,53,27,2,3,5,3,9,0.33,5,2,0,0,1,1,2023-2024
185,Denzel Dumfries,NED,['DF'],Inter,27,1996,18.2,47,2.59,37,3,3,1,3,0,8,0.44,5,0,1,0,2,0,2023-2024
186,Alfred Duncan,GHA,['MF'],Fiorentina,30,1993,21.0,60,2.86,44,11,2,2,0,1,10,0.48,6,2,0,2,0,0,2023-2024
187,Paulo Dybala,ARG,"['FW', 'MF']",Roma,29,1993,21.8,95,4.36,56,25,3,4,6,1,19,0.87,12,4,2,0,1,0,2023-2024
188,Festy Ebosele,IRL,['DF'],Udinese,20,2002,18.9,55,2.91,30,1,10,2,12,0,4,0.21,0,0,1,0,3,0,2023-2024
189,Enzo Ebosse,CMR,['DF'],Udinese,24,1999,0.1,1,11.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
190,Tyronne Ebuehi,NGA,['DF'],Empoli,27,1995,12.2,17,1.39,14,2,0,0,1,0,1,0.08,1,0,0,0,0,0,2023-2024
191,Éderson,BRA,['MF'],Atalanta,24,1999,31.9,71,2.23,61,3,5,0,1,1,6,0.19,6,0,0,0,0,0,2023-2024
192,Kingsley Ehizibue,NED,['DF'],Udinese,28,1995,10.6,23,2.17,14,0,2,3,4,0,2,0.19,2,0,0,0,0,0,2023-2024
193,Emmanuel Ekong,SWE,['FW'],Empoli,21,2002,0.1,1,18.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
194,Caleb Ekuban,GHA,['FW'],Genoa,29,1994,12.6,35,2.79,17,0,5,4,9,0,3,0.24,1,0,1,0,1,0,2023-2024
195,Elif Elmas,MKD,"['FW', 'MF']",Napoli,23,1999,3.8,9,2.40,7,0,1,0,1,0,0,0.00,0,0,0,0,0,0,2023-2024
196,Martin Erlic,CRO,['DF'],Sassuolo,25,1998,29.1,12,0.41,8,1,0,1,2,0,1,0.03,0,1,0,0,0,0,2023-2024
197,Giovanni Fabbian,ITA,"['MF', 'FW']",Bologna,20,2003,11.7,23,1.96,18,0,1,3,0,1,2,0.17,1,0,1,0,0,0,2023-2024
198,Nicolò Fagioli,ITA,['MF'],Juventus,22,2001,4.9,16,3.29,9,6,0,1,0,0,2,0.41,1,1,0,0,0,0,2023-2024
199,Wladimiro Falcone,ITA,['GK'],Lecce,28,1995,38.0,2,0.05,0,1,0,0,1,0,1,0.03,0,0,0,0,1,0,2023-2024
200,Davide Faraoni,ITA,['DF'],Hellas Verona,31,1991,6.7,21,3.13,14,5,0,0,1,1,2,0.30,2,0,0,0,0,0,2023-2024
201,Davide Faraoni,ITA,['DF'],Fiorentina,31,1991,4.4,8,1.84,7,0,0,1,0,0,1,0.23,1,0,0,0,0,0,2023-2024
202,Federico Fazio,ARG,['DF'],Salernitana,36,1987,15.1,9,0.60,7,0,0,2,0,0,2,0.13,1,0,0,1,0,0,2023-2024
203,Jacopo Fazzini,ITA,['MF'],Empoli,20,2003,13.7,48,3.51,29,9,2,0,5,3,4,0.29,2,0,1,0,1,0,2023-2024
204,Lewis Ferguson,SCO,['MF'],Bologna,23,1999,30.1,83,2.75,67,2,2,5,6,1,9,0.30,6,0,1,0,2,0,2023-2024
205,Andrea Ferraris,ITA,['MF'],Monza,20,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
206,João Ferreira,POR,['DF'],Udinese,22,2001,20.2,34,1.68,25,4,0,0,1,4,2,0.10,1,1,0,0,0,0,2023-2024
207,Seydou Fini,ITA,"['DF', 'FW']",Genoa,17,2006,0.4,1,2.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
208,Vincenzo Fiorillo,ITA,['GK'],Salernitana,33,1990,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
209,Alessandro Florenzi,ITA,['DF'],Milan,32,1991,19.2,85,4.41,47,28,0,7,1,2,7,0.36,2,4,0,1,0,0,2023-2024
210,Michael Folorunsho,ITA,"['MF', 'FW']",Hellas Verona,25,1998,30.9,46,1.49,34,0,4,1,7,0,3,0.10,1,0,2,0,0,0,2023-2024
211,Davide Frattesi,ITA,['MF'],Inter,23,1999,10.6,26,2.45,21,0,0,3,2,0,6,0.57,4,0,0,1,1,0,2023-2024
212,Morten Frendrup,DEN,['MF'],Genoa,22,2001,34.9,59,1.69,44,0,1,4,6,4,9,0.26,8,0,0,1,0,0,2023-2024
213,Remo Freuler,SUI,['MF'],Bologna,31,1992,29.2,56,1.92,50,2,1,1,1,1,5,0.17,4,0,0,1,0,0,2023-2024
214,Gerardo Fusco,ITA,['FW'],Salernitana,18,2005,0.2,2,12.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
215,Matteo Gabbia,ITA,['DF'],Milan,23,1999,14.2,8,0.56,4,1,0,2,0,1,1,0.07,0,0,0,1,0,0,2023-2024
216,Gianluca Gaetano,ITA,"['FW', 'MF']",Cagliari,23,2000,8.3,34,4.11,27,1,3,1,2,0,3,0.36,1,0,1,1,0,0,2023-2024
217,Gianluca Gaetano,ITA,['MF'],Napoli,23,2000,1.8,8,4.44,7,0,0,0,1,0,1,0.56,0,0,0,0,1,0,2023-2024
218,Roberto Gagliardini,ITA,"['MF', 'DF']",Monza,29,1994,26.2,51,1.94,45,2,0,1,3,0,3,0.11,3,0,0,0,0,0,2023-2024
219,Pablo Galdames Millán,CHI,"['MF', 'DF']",Genoa,26,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
220,Antonino Gallo,ITA,['DF'],Lecce,23,2000,27.7,72,2.60,55,10,4,1,1,1,4,0.14,4,0,0,0,0,0,2023-2024
221,Luca Garritano,ITA,"['MF', 'DF']",Frosinone,29,1994,5.4,15,2.78,10,3,0,0,2,0,3,0.56,2,1,0,0,0,0,2023-2024
222,Federico Gatti,ITA,['DF'],Juventus,25,1998,29.3,29,0.99,23,0,2,2,1,1,2,0.07,1,0,0,1,0,0,2023-2024
223,Francesco Gelli,ITA,"['MF', 'DF']",Frosinone,26,1996,17.3,48,2.77,27,14,1,1,4,1,3,0.17,0,2,0,0,1,0,2023-2024
224,Luca Gemello,ITA,['GK'],Torino,23,2000,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
225,Valentin Gendrey,FRA,['DF'],Lecce,23,2000,33.8,63,1.86,47,7,5,2,2,0,3,0.09,2,0,1,0,0,0,2023-2024
226,Farés Ghedjemis,FRA,"['FW', 'MF']",Frosinone,20,2002,2.0,4,1.98,3,0,1,0,0,0,1,0.49,0,0,1,0,0,0,2023-2024
227,Lautaro Gianetti,ARG,['DF'],Udinese,29,1993,7.0,3,0.43,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
228,Mario Gila,ESP,['DF'],Lazio,22,2000,20.1,14,0.70,13,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
229,Gvidas Gineitis,LTU,['MF'],Torino,19,2004,6.0,16,2.68,9,5,1,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
230,Olivier Giroud,FRA,['FW'],Milan,36,1986,26.3,51,1.94,41,0,0,9,0,1,13,0.50,9,0,0,4,0,0,2023-2024
231,Edoardo Goldaniga,ITA,['DF'],Cagliari,29,1993,11.2,15,1.34,11,0,0,3,0,1,1,0.09,0,0,0,1,0,0,2023-2024
232,Pierluigi Gollini,ITA,['GK'],Napoli,28,1995,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
233,Papu Gómez,ARG,"['MF', 'FW']",Monza,35,1988,0.5,5,10.98,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
234,Iron Gomis,FRA,['MF'],Salernitana,23,1999,1.5,7,4.70,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
235,Joan Gonzàlez,ESP,['MF'],Lecce,21,2002,14.3,55,3.83,41,1,3,4,4,2,5,0.35,3,0,0,0,1,1,2023-2024
236,Nicolás González,ARG,['FW'],Fiorentina,25,1998,21.3,62,2.92,43,0,5,11,3,0,6,0.28,5,0,0,1,0,0,2023-2024
237,Alberto Grassi,ITA,['MF'],Empoli,28,1995,20.1,24,1.19,20,0,0,2,2,0,3,0.15,3,0,0,0,0,0,2023-2024
238,Mattéo Guendouzi,FRA,['MF'],Lazio,24,1999,26.3,52,1.98,45,0,0,2,3,2,5,0.19,5,0,0,0,0,0,2023-2024
239,Axel Guessand,FRA,['DF'],Udinese,18,2004,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
240,Albert Guðmundsson,ISL,"['FW', 'MF']",Genoa,26,1997,33.5,144,4.30,57,61,3,10,13,0,15,0.45,8,3,1,2,1,0,2023-2024
241,Emmanuel Gyasi,GHA,"['DF', 'FW']",Empoli,29,1994,20.9,27,1.29,17,2,1,4,2,1,3,0.14,3,0,0,0,0,0,2023-2024
242,Norbert Gyömbér,SVK,['DF'],Salernitana,31,1992,19.6,9,0.46,8,0,1,0,0,0,1,0.05,1,0,0,0,0,0,2023-2024
243,Nicolas Haas,SUI,['MF'],Empoli,27,1996,1.0,3,3.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
244,Ridgeciano Haps,SUR,['DF'],Genoa,30,1993,8.6,7,0.81,6,0,0,1,0,0,1,0.12,1,0,0,0,0,0,2023-2024
245,Abdou Harroui,NED,"['MF', 'FW']",Frosinone,25,1998,11.3,39,3.44,27,0,4,5,3,0,4,0.35,3,0,0,1,0,0,2023-2024
246,Hans Hateboer,NED,['DF'],Atalanta,29,1994,12.4,33,2.67,28,0,2,2,0,1,3,0.24,3,0,0,0,0,0,2023-2024
247,Pantelis Hatzidiakos,GRE,['DF'],Cagliari,26,1997,9.5,5,0.53,3,0,0,2,0,0,0,0.00,0,0,0,0,0,0,2023-2024
248,Silvan Hefti,SUI,"['MF', 'DF']",Genoa,25,1997,1.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
249,Liam Henderson,SCO,['MF'],Empoli,27,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
250,Matheus Henrique,BRA,['MF'],Sassuolo,25,1997,27.8,77,2.77,63,7,1,3,3,0,5,0.18,5,0,0,0,0,0,2023-2024
251,Thomas Henry,FRA,['FW'],Hellas Verona,28,1994,3.7,6,1.61,4,0,0,2,0,0,0,0.00,0,0,0,0,0,0,2023-2024
252,Theo Hernández,FRA,['DF'],Milan,25,1997,31.0,119,3.84,87,8,7,11,5,1,13,0.42,11,0,0,1,1,0,2023-2024
253,Isak Hien,SWE,['DF'],Hellas Verona,24,1999,9.6,3,0.31,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
254,Isak Hien,SWE,['DF'],Atalanta,24,1999,10.4,4,0.38,4,0,0,0,0,0,1,0.10,1,0,0,0,0,0,2023-2024
255,Emil Holm,SWE,['DF'],Atalanta,23,2000,10.5,20,1.90,10,3,2,3,2,0,4,0.38,1,1,0,0,2,0,2023-2024
256,Martin Hongla,CMR,['MF'],Hellas Verona,25,1998,12.0,19,1.58,18,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
257,Sydney van Hooijdonk,NED,['FW'],Bologna,23,2000,2.4,2,0.85,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
258,Dean Huijsen,ESP,['DF'],Roma,18,2005,5.7,8,1.41,4,0,1,2,1,0,4,0.71,1,0,1,1,1,0,2023-2024
259,Dean Huijsen,ESP,['DF'],Juventus,18,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
260,Elseid Hysaj,ALB,['DF'],Lazio,29,1994,13.3,21,1.57,18,2,0,0,1,0,1,0.07,1,0,0,0,0,0,2023-2024
261,Arijon Ibrahimović,GER,"['FW', 'DF']",Frosinone,17,2005,5.3,15,2.84,11,1,1,2,0,0,1,0.19,1,0,0,0,0,0,2023-2024
262,Jonathan Ikone,FRA,['FW'],Fiorentina,25,1998,18.7,49,2.62,33,0,9,2,4,1,5,0.27,3,0,1,0,1,0,2023-2024
263,Chukwubuikem Ikwuemesi,NGA,['FW'],Salernitana,21,2001,11.8,18,1.53,10,0,2,2,4,0,2,0.17,2,0,0,0,0,0,2023-2024
264,Ivan Ilić,SRB,['MF'],Torino,22,2001,23.3,73,3.13,39,26,1,6,1,0,5,0.21,4,1,0,0,0,0,2023-2024
265,Samuel Iling-Junior,ENG,"['DF', 'MF']",Juventus,19,2003,9.0,32,3.55,20,9,2,0,1,0,5,0.55,3,2,0,0,0,0,2023-2024
266,Ciro Immobile,ITA,['FW'],Lazio,33,1990,18.4,40,2.18,29,0,1,6,4,0,4,0.22,2,0,0,0,2,0,2023-2024
267,Gino Infantino,ARG,['MF'],Fiorentina,20,2003,1.1,3,2.78,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,2023-2024
268,Gustav Isaksen,DEN,['FW'],Lazio,22,2001,11.9,41,3.44,31,1,3,3,3,0,4,0.34,2,0,0,1,1,0,2023-2024
269,Ardian Ismajli,ALB,['DF'],Empoli,26,1996,22.7,14,0.62,9,3,0,1,0,1,1,0.04,0,0,0,1,0,0,2023-2024
270,Armando Izzo,ITA,['DF'],Monza,31,1992,18.3,18,0.98,15,1,0,2,0,0,1,0.05,1,0,0,0,0,0,2023-2024
271,Filip Jagiełło,POL,['MF'],Genoa,25,1997,0.4,1,2.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
272,Jakub Jankto,CZE,"['MF', 'FW']",Cagliari,27,1996,9.7,23,2.37,17,4,0,1,0,1,4,0.41,3,1,0,0,0,0,2023-2024
273,Juan Jesus,BRA,['DF'],Napoli,32,1991,23.5,13,0.55,11,0,0,2,0,0,0,0.00,0,0,0,0,0,0,2023-2024
274,Álex Jiménez,ESP,['DF'],Milan,18,2005,0.8,2,2.65,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
275,Kaio Jorge,BRA,['FW'],Frosinone,21,2002,9.0,21,2.33,13,0,1,5,1,1,1,0.11,0,0,0,0,1,0,2023-2024
276,Luka Jović,SRB,['FW'],Milan,25,1997,9.7,20,2.05,15,0,0,5,0,0,2,0.21,2,0,0,0,0,0,2023-2024
277,Hamed Junior Traorè,CIV,['MF'],Napoli,23,2000,4.2,16,3.77,13,0,2,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
278,Mohamed Kaba,FRA,['MF'],Lecce,21,2001,15.3,31,2.02,28,0,0,2,1,0,0,0.00,0,0,0,0,0,0,2023-2024
279,Christian Kabasele,BEL,['DF'],Udinese,32,1991,9.6,5,0.52,3,0,0,1,0,1,0,0.00,0,0,0,0,0,0,2023-2024
280,Yayah Kallon,SLE,['FW'],Hellas Verona,22,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
281,Pierre Kalulu,FRA,['DF'],Milan,23,2000,4.2,6,1.44,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
282,Daichi Kamada,JPN,['MF'],Lazio,26,1996,17.2,47,2.74,34,0,5,3,3,2,2,0.12,1,0,0,1,0,0,2023-2024
283,Hassane Kamara,CIV,['DF'],Udinese,29,1994,24.7,51,2.06,41,2,3,2,1,2,5,0.20,4,0,0,1,0,0,2023-2024
284,Yann Karamoh,FRA,"['MF', 'FW']",Torino,25,1998,1.8,4,2.24,2,0,1,0,1,0,2,1.12,1,0,0,0,1,0,2023-2024
285,Jesper Karlsson,SWE,['FW'],Bologna,25,1998,3.8,11,2.88,7,3,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
286,Rick Karsdorp,NED,['DF'],Roma,28,1995,13.2,22,1.64,20,1,0,0,1,0,3,0.22,2,0,0,0,1,0,2023-2024
287,Grigoris Kastanos,CYP,"['MF', 'DF']",Salernitana,25,1998,16.4,57,3.46,34,15,1,2,5,0,6,0.36,2,2,0,1,1,0,2023-2024
288,Michael Kayode,ITA,['DF'],Fiorentina,19,2004,22.9,33,1.44,26,6,0,0,0,1,2,0.09,2,0,0,0,0,0,2023-2024
289,Moise Kean,ITA,['FW'],Juventus,23,2000,7.3,14,1.93,7,0,5,1,0,1,1,0.14,0,0,0,1,0,0,2023-2024
290,Simon Kjær,DEN,['DF'],Milan,34,1989,13.0,9,0.69,7,0,0,1,1,0,1,0.08,1,0,0,0,0,0,2023-2024
291,Davy Klaassen,NED,['MF'],Inter,30,1993,2.3,5,2.18,5,0,0,0,0,0,2,0.87,2,0,0,0,0,0,2023-2024
292,Sead Kolašinac,BIH,['DF'],Atalanta,30,1993,24.2,24,0.99,18,0,3,2,1,0,1,0.04,1,0,0,0,0,0,2023-2024
293,Teun Koopmeiners,NED,['MF'],Atalanta,25,1998,29.2,122,4.18,90,23,6,2,1,0,12,0.41,11,1,0,0,0,0,2023-2024
294,Filip Kostić,SRB,['DF'],Juventus,30,1992,20.2,71,3.52,42,22,0,7,0,0,5,0.25,2,2,0,1,0,0,2023-2024
295,Christian Kouamé,CIV,['FW'],Fiorentina,25,1997,12.1,36,2.98,29,0,0,2,5,0,2,0.17,2,0,0,0,0,0,2023-2024
296,Viktor Kovalenko,UKR,['MF'],Empoli,27,1996,6.8,16,2.35,10,3,0,0,3,0,1,0.15,1,0,0,0,0,0,2023-2024
297,Rasmus Kristensen,DEN,['DF'],Roma,26,1997,19.4,28,1.44,21,3,3,0,1,0,3,0.15,2,0,0,0,1,0,2023-2024
298,Thomas Kristensen,DEN,['DF'],Udinese,21,2002,23.3,15,0.64,9,1,0,4,0,1,3,0.13,2,0,0,1,0,0,2023-2024
299,Nikola Krstović,MNE,['FW'],Lecce,23,2000,26.4,78,2.96,61,0,4,5,7,1,4,0.15,3,0,0,1,0,0,2023-2024
300,Rade Krunić,BIH,['MF'],Milan,29,1993,7.6,10,1.31,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
301,Marash Kumbulla,ALB,['DF'],Sassuolo,23,2000,4.0,1,0.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
302,Justin Kumi,ITA,['FW'],Sassuolo,19,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
303,Berkan Kutlu,TUR,['MF'],Genoa,25,1998,2.2,8,3.64,4,3,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
304,Khvicha Kvaratskhelia,GEO,['FW'],Napoli,22,2001,30.4,155,5.10,80,15,26,16,14,4,16,0.53,6,0,3,3,3,1,2023-2024
305,Giorgi Kvernadze,GEO,"['FW', 'DF']",Frosinone,20,2003,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
306,Giorgos Kyriakopoulos,GRE,['DF'],Monza,27,1996,19.0,49,2.58,36,9,1,2,1,0,3,0.16,1,2,0,0,0,0,2023-2024
307,Gianluca Lapadula,PER,['FW'],Cagliari,33,1990,13.4,34,2.54,23,0,2,5,4,0,4,0.30,0,0,2,1,1,0,2023-2024
308,Armand Lauriente,FRA,['FW'],Sassuolo,24,1998,32.3,110,3.40,67,16,12,7,8,0,8,0.25,4,1,0,2,1,0,2023-2024
309,Valentino Lazaro,AUT,"['DF', 'MF']",Torino,27,1996,22.2,58,2.62,36,18,2,1,1,0,5,0.23,4,1,0,0,0,0,2023-2024
310,Darko Lazović,SRB,"['FW', 'MF']",Hellas Verona,32,1990,21.4,60,2.80,38,13,1,6,1,1,3,0.14,3,0,0,0,0,0,2023-2024
311,Manuel Lazzari,ITA,['DF'],Lazio,29,1993,18.6,32,1.72,27,0,0,2,3,0,5,0.27,5,0,0,0,0,0,2023-2024
312,Nicola Leali,ITA,['GK'],Genoa,30,1993,2.0,1,0.51,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
313,Rafael Leão,POR,['FW'],Milan,24,1999,27.9,135,4.83,92,5,23,5,10,0,26,0.93,17,0,8,0,1,0,2023-2024
314,Jesper Lindstrøm,DEN,"['FW', 'MF']",Napoli,23,2000,4.8,24,5.01,17,3,3,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
315,Karol Linetty,POL,['MF'],Torino,28,1995,20.6,36,1.74,27,4,1,2,2,0,1,0.05,1,0,0,0,0,0,2023-2024
316,Luca Lipani,ITA,['MF'],Sassuolo,18,2005,4.3,9,2.10,5,0,2,1,0,1,0,0.00,0,0,0,0,0,0,2023-2024
317,Pol Lirola,ESP,['DF'],Frosinone,25,1997,17.1,32,1.88,28,2,1,0,0,1,1,0.06,1,0,0,0,0,0,2023-2024
318,Marcin Listkowski,POL,['FW'],Lecce,25,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
319,Diego Llorente,ESP,['DF'],Roma,29,1993,24.1,22,0.91,19,0,0,2,1,0,2,0.08,2,0,0,0,0,0,2023-2024
320,Stanislav Lobotka,SVK,['MF'],Napoli,28,1994,36.5,88,2.41,77,1,4,1,4,1,4,0.11,4,0,0,0,0,0,2023-2024
321,Manuel Locatelli,ITA,['MF'],Juventus,25,1998,33.4,80,2.39,73,2,1,2,1,1,7,0.21,7,0,0,0,0,0,2023-2024
322,Ruben Loftus-Cheek,ENG,['MF'],Milan,27,1996,23.0,51,2.22,45,0,1,3,2,0,6,0.26,3,0,1,1,1,0,2023-2024
323,Ademola Lookman,NGA,"['FW', 'MF']",Atalanta,25,1997,21.0,101,4.81,65,10,16,4,4,2,14,0.67,9,1,2,1,1,0,2023-2024
324,Maxime Lopez,FRA,['MF'],Fiorentina,25,1997,8.9,19,2.14,14,3,0,1,0,1,2,0.23,1,1,0,0,0,0,2023-2024
325,Maxime Lopez,FRA,['MF'],Sassuolo,25,1997,1.6,5,3.21,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
326,Matteo Lovato,ITA,['DF'],Torino,23,2000,6.0,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
327,Matteo Lovato,ITA,['DF'],Salernitana,23,2000,10.5,10,0.95,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
328,Sandi Lovrić,SVN,['MF'],Udinese,25,1998,22.1,78,3.53,48,21,3,6,0,0,7,0.32,4,1,1,1,0,0,2023-2024
329,Lorenzo Lucca,ITA,['FW'],Udinese,22,2000,28.8,46,1.60,29,0,1,9,6,1,4,0.14,3,0,0,1,0,0,2023-2024
330,Jhon Lucumí,COL,['DF'],Bologna,25,1998,24.6,20,0.81,17,0,1,2,0,0,1,0.04,0,0,0,1,0,0,2023-2024
331,José Luis Palomino,ARG,['DF'],Atalanta,33,1990,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
332,Romelu Lukaku,BEL,['FW'],Roma,30,1993,29.3,67,2.28,56,0,3,6,1,1,9,0.31,8,0,1,0,0,0,2023-2024
333,Karlo Lulić,CRO,['MF'],Frosinone,27,1996,0.2,1,4.74,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
334,Sebastiano Luperto,ITA,['DF'],Empoli,26,1996,37.8,29,0.77,21,2,0,4,1,1,1,0.03,1,0,0,0,0,0,2023-2024
335,Mateus Lusuardi,BRA,['DF'],Frosinone,19,2004,2.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
336,Zito Luvumbo,ANG,"['FW', 'MF']",Cagliari,21,2002,21.6,65,3.01,39,1,10,4,11,0,7,0.32,6,0,0,0,1,0,2023-2024
337,Charalampos Lykogiannis,GRE,['DF'],Bologna,29,1993,10.0,19,1.89,13,4,1,1,0,0,3,0.30,2,0,1,0,0,0,2023-2024
338,Giulio Maggiore,ITA,['MF'],Salernitana,25,1998,20.0,32,1.60,22,0,1,6,2,1,3,0.15,3,0,0,0,0,0,2023-2024
339,Giangiacomo Magnani,ITA,['DF'],Hellas Verona,27,1995,27.2,22,0.81,19,0,1,0,1,1,6,0.22,5,0,0,0,0,1,2023-2024
340,Mike Maignan,FRA,['GK'],Milan,28,1995,29.0,8,0.28,7,1,0,0,0,0,1,0.03,1,0,0,0,0,0,2023-2024
341,Antoine Makoumbou,CGO,['MF'],Cagliari,25,1998,30.0,51,1.70,42,2,4,1,1,1,2,0.07,1,0,0,0,0,1,2023-2024
342,Daniel Maldini,ITA,"['MF', 'FW']",Monza,21,2001,3.7,19,5.14,13,2,4,0,0,0,2,0.54,2,0,0,0,0,0,2023-2024
343,Daniel Maldini,ITA,"['FW', 'MF']",Empoli,21,2001,2.9,7,2.40,3,1,2,0,1,0,0,0.00,0,0,0,0,0,0,2023-2024
344,Youssef Maleh,MAR,['MF'],Empoli,24,1998,28.9,62,2.14,51,5,2,3,0,1,2,0.07,2,0,0,0,0,0,2023-2024
345,Ruslan Malinovskyi,UKR,['MF'],Genoa,30,1993,17.2,34,1.98,23,3,1,4,3,0,2,0.12,2,0,0,0,0,0,2023-2024
346,Gianluca Mancini,ITA,['DF'],Roma,27,1996,31.9,28,0.88,23,0,1,2,1,1,1,0.03,1,0,0,0,0,0,2023-2024
347,Marco Mancosu,ITA,"['MF', 'FW']",Cagliari,34,1988,1.7,7,4.04,4,0,1,1,1,0,0,0.00,0,0,0,0,0,0,2023-2024
348,Christos Mandas,GRE,['GK'],Lazio,21,2001,8.0,1,0.12,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
349,Rolando Mandragora,ITA,['MF'],Fiorentina,26,1997,17.6,35,1.98,23,6,3,3,0,0,8,0.45,5,1,1,1,0,0,2023-2024
350,Kostas Manolas,GRE,['DF'],Salernitana,32,1991,5.4,4,0.74,2,0,0,1,0,1,0,0.00,0,0,0,0,0,0,2023-2024
351,Riccardo Marchizza,ITA,['DF'],Frosinone,25,1998,12.8,14,1.10,11,1,0,0,1,1,4,0.31,3,0,0,0,0,1,2023-2024
