Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,SCA_PassLive,SCA_PassDead,SCA_TO,SCA_Sh,SCA_Fld,SCA_Def,GCA,GCA90,GCA_PassLive,GCA_PassDead,GCA_TO,GCA_Sh,GCA_Fld,GCA_Def,Season
169,Assane Diao,SEN,"['FW', 'MF']",Como,18,2005,13.9,31,2.23,21,0,4,3,3,0,4,0.29,2,0,1,0,1,0,2024-2025
170,Federico Dimarco,ITA,"['DF', 'FW']",Inter,26,1997,24.2,96,4.00,57,26,2,9,2,0,14,0.58,10,2,0,2,0,0,2024-2025
171,Berat Djimsiti,ALB,['DF'],Atalanta,31,1993,29.3,30,1.02,23,0,0,7,0,0,7,0.24,5,0,0,2,0,0,2024-2025
172,Dodô,BRA,['DF'],Fiorentina,25,1998,34.6,75,2.17,56,2,4,3,8,2,11,0.32,7,0,2,0,2,0,2024-2025
173,Benjamín Domínguez,ARG,['FW'],Bologna,20,2003,14.2,41,2.88,30,0,5,1,4,1,7,0.49,6,0,1,0,0,0,2024-2025
174,Patrick Dorgu,DEN,"['DF', 'FW']",Lecce,19,2004,20.4,58,2.84,38,2,4,4,9,1,7,0.34,5,0,0,1,1,0,2024-2025
175,Alberto Dossena,ITA,['DF'],Como,25,1998,20.3,11,0.54,9,0,1,1,0,0,2,0.10,1,0,0,1,0,0,2024-2025
176,Issa Doumbia,ITA,['MF'],Venezia,20,2003,10.4,17,1.63,14,0,1,1,0,1,2,0.19,2,0,0,0,0,0,2024-2025
177,Anastasios Douvikas,GRE,['FW'],Como,24,1999,6.4,19,2.95,15,0,2,1,1,0,1,0.16,1,0,0,0,0,0,2024-2025
178,Artem Dovbyk,UKR,['FW'],Roma,27,1997,26.9,52,1.94,43,0,4,4,1,0,6,0.22,3,0,2,1,0,0,2024-2025
179,Ondrej Duda,SVK,['MF'],Hellas Verona,29,1994,26.6,73,2.74,45,18,2,3,4,1,7,0.26,5,2,0,0,0,0,2024-2025
180,Denzel Dumfries,NED,"['DF', 'FW']",Inter,28,1996,21.7,55,2.53,38,6,3,3,4,1,4,0.18,2,0,0,1,1,0,2024-2025
181,Alfred Duncan,GHA,['MF'],Venezia,31,1993,10.6,32,3.01,25,4,1,2,0,0,2,0.19,1,0,0,1,0,0,2024-2025
182,Paulo Dybala,ARG,"['FW', 'MF']",Roma,30,1993,15.7,84,5.34,47,19,1,6,11,0,8,0.51,5,1,0,0,2,0,2024-2025
183,Enzo Ebosse,CMR,['DF'],Udinese,25,1999,1.0,3,3.00,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
184,Tyronne Ebuehi,NGA,"['DF', 'MF']",Empoli,28,1995,0.8,1,1.23,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
185,Éderson,BRA,['MF'],Atalanta,25,1999,32.0,98,3.06,78,2,6,6,2,4,10,0.31,9,0,0,1,0,0,2024-2025
186,Kingsley Ehizibue,NED,['DF'],Udinese,29,1995,27.8,51,1.84,39,4,1,3,3,1,2,0.07,1,0,0,1,0,0,2024-2025
187,Jeff Ekhator,ITA,"['FW', 'MF']",Genoa,17,2006,8.5,21,2.46,15,0,0,2,4,0,2,0.23,1,0,0,1,0,0,2024-2025
188,Jurgen Ekkelenkamp,NED,['MF'],Udinese,24,2000,21.0,38,1.81,29,2,2,3,1,1,6,0.29,4,0,1,1,0,0,2024-2025
189,Emmanuel Ekong,SWE,"['MF', 'FW']",Empoli,22,2002,2.1,6,2.90,3,0,3,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
190,Caleb Ekuban,GHA,['FW'],Genoa,30,1994,6.2,14,2.27,11,0,0,2,1,0,3,0.49,3,0,0,0,0,0,2024-2025
191,Mikael Ellertsson,ISL,"['DF', 'MF']",Venezia,22,2002,27.4,46,1.68,32,1,4,3,5,1,5,0.18,4,0,0,0,1,0,2024-2025
192,Elif Elmas,MKD,"['FW', 'MF']",Torino,24,1999,11.3,29,2.56,19,0,4,4,2,0,3,0.26,1,0,1,1,0,0,2024-2025
193,Emerson,BRA,['DF'],Milan,25,1999,15.3,33,2.16,29,0,0,2,2,0,1,0.07,1,0,0,0,0,0,2024-2025
194,Yannik Engelhardt,GER,"['MF', 'DF']",Como,23,2001,12.9,24,1.86,20,1,1,0,1,1,2,0.15,2,0,0,0,0,0,2024-2025
195,Martin Erlic,CRO,['DF'],Bologna,26,1998,3.7,4,1.08,2,0,0,1,1,0,1,0.27,0,0,0,0,1,0,2024-2025
196,Sebastiano Esposito,ITA,"['FW', 'MF']",Empoli,22,2002,25.9,79,3.05,52,4,6,9,7,1,6,0.23,0,0,2,3,1,0,2024-2025
197,Estanis,ESP,['FW'],Bologna,20,2003,0.1,3,30.00,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
198,Nahuel Estévez,ARG,['MF'],Parma,28,1995,7.3,13,1.78,7,4,0,1,0,1,1,0.14,0,0,0,0,0,1,2024-2025
199,Giovanni Fabbian,ITA,['MF'],Bologna,21,2003,11.4,19,1.67,13,0,0,4,1,1,0,0.00,0,0,0,0,0,0,2024-2025
200,Alieu Fadera,GAM,"['FW', 'DF']",Como,22,2001,18.3,54,2.95,37,1,5,3,6,2,7,0.38,6,0,1,0,0,0,2024-2025
201,Nicolò Fagioli,ITA,['MF'],Fiorentina,23,2001,10.7,43,4.02,32,5,1,4,1,0,4,0.37,3,0,0,1,0,0,2024-2025
202,Nicolò Fagioli,ITA,['MF'],Juventus,23,2001,6.3,10,1.57,8,0,0,2,0,0,1,0.16,1,0,0,0,0,0,2024-2025
203,Wladimiro Falcone,ITA,['GK'],Lecce,29,1995,38.0,11,0.29,8,3,0,0,0,0,1,0.03,1,0,0,0,0,0,2024-2025
204,Davide Faraoni,ITA,['DF'],Hellas Verona,32,1991,2.9,3,1.04,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
205,Jacopo Fazzini,ITA,['MF'],Empoli,21,2003,15.4,49,3.19,34,2,3,3,7,0,7,0.46,7,0,0,0,0,0,2024-2025
206,Mattia Felici,ITA,"['MF', 'FW']",Cagliari,23,2001,10.3,31,3.02,18,3,8,1,1,0,4,0.39,3,0,1,0,0,0,2024-2025
207,João Félix,POR,['MF'],Milan,24,1999,8.4,35,4.14,25,1,3,3,3,0,6,0.71,4,0,0,1,1,0,2024-2025
208,Lewis Ferguson,SCO,['MF'],Bologna,24,1999,10.9,32,2.93,27,3,1,0,0,1,1,0.09,1,0,0,0,0,0,2024-2025
209,Daniel Fila,CZE,['FW'],Venezia,21,2002,5.5,15,2.74,9,0,2,1,3,0,0,0.00,0,0,0,0,0,0,2024-2025
210,Alessandro Florenzi,ITA,['FW'],Milan,33,1991,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
211,Youssouf Fofana,FRA,['MF'],Milan,25,1999,27.8,62,2.23,57,0,0,0,0,5,6,0.22,6,0,0,0,0,0,2024-2025
212,Michael Folorunsho,ITA,"['FW', 'MF']",Fiorentina,26,1998,7.2,14,1.94,9,0,2,1,1,1,1,0.14,1,0,0,0,0,0,2024-2025
213,Michael Folorunsho,ITA,"['FW', 'MF']",Napoli,26,1998,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
214,Omari Forson,ENG,"['MF', 'FW']",Monza,20,2004,2.5,14,5.65,10,1,2,0,1,0,0,0.00,0,0,0,0,0,0,2024-2025
215,Davide Frattesi,ITA,['MF'],Inter,24,1999,13.6,19,1.40,13,0,2,2,2,0,2,0.15,1,0,0,0,1,0,2024-2025
216,Morten Frendrup,DEN,['MF'],Genoa,23,2001,34.5,53,1.54,46,0,0,0,3,4,4,0.12,4,0,0,0,0,0,2024-2025
217,Martin Frese,DEN,['DF'],Hellas Verona,26,1998,6.1,10,1.64,5,3,0,1,1,0,1,0.16,0,0,0,0,1,0,2024-2025
218,Remo Freuler,SUI,['MF'],Bologna,32,1992,35.6,74,2.08,65,2,1,0,1,5,3,0.08,2,0,0,0,0,1,2024-2025
219,Matteo Gabbia,ITA,['DF'],Milan,24,1999,23.9,22,0.92,16,3,0,1,1,1,3,0.13,1,0,0,1,0,1,2024-2025
220,Tommaso Gabellini,ITA,['FW'],Torino,17,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
221,Tiago Gabriel,POR,['DF'],Lecce,19,2004,1.1,1,0.94,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
222,Alessandro Gabrielloni,ITA,"['FW', 'MF']",Como,30,1994,1.6,6,3.78,4,0,0,1,1,0,1,0.63,1,0,0,0,0,0,2024-2025
223,Gianluca Gaetano,ITA,"['MF', 'FW']",Cagliari,24,2000,11.2,48,4.28,29,6,4,6,3,0,5,0.45,5,0,0,0,0,0,2024-2025
224,Roberto Gagliardini,ITA,"['MF', 'DF']",Monza,30,1994,2.0,4,2.00,2,1,0,0,1,0,0,0.00,0,0,0,0,0,0,2024-2025
225,Antonino Gallo,ITA,['DF'],Lecce,24,2000,29.0,72,2.48,56,14,1,0,1,0,3,0.10,3,0,0,0,0,0,2024-2025
226,Silvère Ganvoula M'Boussy,CGO,['FW'],Monza,28,1996,3.6,4,1.10,2,0,0,1,1,0,0,0.00,0,0,0,0,0,0,2024-2025
227,Federico Gatti,ITA,['DF'],Juventus,26,1998,24.4,26,1.07,17,0,1,5,1,2,2,0.08,0,0,0,1,1,0,2024-2025
228,David de Gea,ESP,['GK'],Fiorentina,33,1990,35.0,10,0.29,8,2,0,0,0,0,3,0.09,2,1,0,0,0,0,2024-2025
229,Valentin Gendrey,FRA,['DF'],Lecce,24,2000,2.0,3,1.50,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
230,Daniele Ghilardi,ITA,['DF'],Hellas Verona,21,2003,22.5,16,0.71,11,0,0,0,4,1,1,0.04,1,0,0,0,0,0,2024-2025
231,Lautaro Gianetti,ARG,['DF'],Udinese,30,1993,9.8,4,0.41,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
232,Samuel Gigot,FRA,['DF'],Lazio,30,1993,7.6,6,0.79,6,0,0,0,0,0,1,0.13,1,0,0,0,0,0,2024-2025
233,Mario Gila,ESP,['DF'],Lazio,23,2000,30.5,38,1.25,34,1,0,2,0,1,1,0.03,1,0,0,0,0,0,2024-2025
234,Billy Gilmour,SCO,['MF'],Napoli,23,2001,13.1,40,3.06,29,6,1,2,2,0,4,0.31,4,0,0,0,0,0,2024-2025
235,Santiago Giménez,MEX,['FW'],Milan,23,2001,7.4,16,2.15,11,0,4,1,0,0,4,0.54,2,0,2,0,0,0,2024-2025
236,Gvidas Gineitis,LTU,['MF'],Torino,20,2004,15.9,39,2.45,26,6,0,4,2,1,2,0.13,1,0,0,0,0,1,2024-2025
237,Ben Godfrey,ENG,['DF'],Atalanta,26,1998,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
238,Saba Goglichidze,GEO,['DF'],Empoli,20,2004,28.2,13,0.46,11,0,0,0,0,2,2,0.07,2,0,0,0,0,0,2024-2025
239,Edoardo Goldaniga,ITA,['DF'],Como,30,1993,28.1,25,0.89,18,2,0,5,0,0,3,0.11,2,0,0,1,0,0,2024-2025
240,Pierluigi Gollini,ITA,['GK'],Genoa,29,1995,7.0,4,0.57,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
241,Nicolás González,ARG,"['FW', 'MF']",Juventus,26,1998,19.4,47,2.42,32,2,3,5,4,1,4,0.21,3,0,0,1,0,0,2024-2025
242,Robin Gosens,GER,['DF'],Fiorentina,30,1994,28.0,66,2.36,51,6,2,5,1,1,14,0.50,8,2,0,4,0,0,2024-2025
243,Lucas Gourna-Douath,FRA,['MF'],Roma,20,2003,2.5,4,1.58,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
244,Alberto Grassi,ITA,['MF'],Empoli,29,1995,24.5,27,1.10,21,0,0,2,3,1,2,0.08,1,0,0,0,1,0,2024-2025
245,Mattéo Guendouzi,FRA,['MF'],Lazio,25,1999,36.3,118,3.25,106,4,2,4,1,1,7,0.19,7,0,0,0,0,0,2024-2025
246,Frederic Guilbert,FRA,['DF'],Lecce,29,1994,27.1,45,1.66,31,10,1,1,0,2,2,0.07,2,0,0,0,0,0,2024-2025
247,Albert Guðmundsson,ISL,"['FW', 'MF']",Fiorentina,27,1997,14.1,39,2.76,26,2,2,5,4,0,5,0.35,3,0,0,0,2,0,2024-2025
248,Emmanuel Gyasi,GHA,"['DF', 'FW']",Empoli,30,1994,35.7,40,1.12,33,4,1,1,1,0,5,0.14,4,1,0,0,0,0,2024-2025
249,Christian Gytkjær,DEN,['FW'],Venezia,34,1990,8.4,14,1.67,10,0,0,3,1,0,2,0.24,0,0,0,2,0,0,2024-2025
250,Nicolas Haas,SUI,['MF'],Empoli,28,1996,3.2,8,2.51,6,0,0,0,0,2,0,0.00,0,0,0,0,0,0,2024-2025
251,Saad El Haddad,MAR,['MF'],Venezia,19,2005,0.3,2,6.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
252,Antoine Hainaut,FRA,"['DF', 'FW']",Parma,22,2002,13.4,19,1.42,15,0,2,1,1,0,2,0.15,2,0,0,0,0,0,2024-2025
253,Mohamed Haj,TUN,['MF'],Parma,19,2005,5.0,20,3.96,16,1,1,1,1,0,2,0.40,1,0,0,1,0,0,2024-2025
254,Ridgeciano Haps,SUR,['DF'],Venezia,31,1993,15.2,20,1.31,16,0,1,2,1,0,2,0.13,2,0,0,0,0,0,2024-2025
255,Abdou Harroui,NED,"['MF', 'FW']",Hellas Verona,26,1998,5.1,15,2.92,13,0,2,0,0,0,3,0.58,3,0,0,0,0,0,2024-2025
256,Liam Henderson,SCO,['MF'],Empoli,28,1996,26.0,59,2.27,44,10,2,1,1,1,5,0.19,4,1,0,0,0,0,2024-2025
257,Mario Hermoso,ESP,['DF'],Roma,29,1995,2.8,4,1.43,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2024-2025
258,Theo Hernández,FRA,['DF'],Milan,26,1997,30.0,107,3.57,66,22,6,8,4,1,12,0.40,8,1,0,1,1,1,2024-2025
259,Hernani,BRA,['MF'],Parma,30,1994,14.7,43,2.92,32,9,0,0,2,0,5,0.34,2,2,0,0,1,0,2024-2025
260,Isak Hien,SWE,['DF'],Atalanta,25,1999,25.9,5,0.19,4,0,0,1,0,0,1,0.04,1,0,0,0,0,0,2024-2025
261,Emil Holm,SWE,['DF'],Bologna,24,2000,12.6,28,2.22,22,2,2,1,1,0,2,0.16,1,0,0,1,0,0,2024-2025
262,Mats Hummels,GER,['DF'],Roma,35,1988,10.2,8,0.79,6,0,1,0,1,0,1,0.10,1,0,0,0,0,0,2024-2025
263,Elseid Hysaj,ALB,['DF'],Lazio,30,1994,4.7,10,2.12,8,0,1,1,0,0,3,0.64,3,0,0,0,0,0,2024-2025
264,Arijon Ibrahimović,GER,['MF'],Lazio,18,2005,0.1,1,11.25,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2024-2025
265,Jay Idzes,IDN,['DF'],Venezia,24,2000,34.7,24,0.69,18,3,0,2,1,0,0,0.00,0,0,0,0,0,0,2024-2025
266,Jonathan Ikone,FRA,['FW'],Como,26,1998,6.0,14,2.33,7,0,2,2,2,1,3,0.50,2,0,0,0,0,1,2024-2025
267,Jonathan Ikone,FRA,"['FW', 'MF']",Fiorentina,26,1998,3.7,13,3.50,8,0,2,1,2,0,0,0.00,0,0,0,0,0,0,2024-2025
268,Ivan Ilić,SRB,['MF'],Torino,23,2001,10.2,31,3.03,23,4,0,1,3,0,6,0.59,4,2,0,0,0,0,2024-2025
269,Samuel Iling-Junior,ENG,"['FW', 'MF']",Bologna,20,2003,1.3,7,5.29,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
270,Alessio Iovine,ITA,"['DF', 'FW']",Como,33,1991,4.3,5,1.16,2,2,0,0,1,0,0,0.00,0,0,0,0,0,0,2024-2025
271,Gustav Isaksen,DEN,['FW'],Lazio,23,2001,24.6,93,3.79,53,11,14,7,8,0,9,0.37,6,0,2,0,1,0,2024-2025
272,Ardian Ismajli,ALB,['DF'],Empoli,27,1996,27.9,8,0.29,6,1,0,0,0,1,1,0.04,1,0,0,0,0,0,2024-2025
273,Armando Izzo,ITA,['DF'],Monza,32,1992,27.1,20,0.74,19,1,0,0,0,0,2,0.07,2,0,0,0,0,0,2024-2025
274,Fellipe Jack,BRA,['DF'],Como,18,2006,1.9,2,1.05,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
275,Ali Jasim,IRQ,"['FW', 'DF']",Como,20,2004,0.1,1,9.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
276,Gaby Jean,FRA,['DF'],Lecce,24,2000,15.4,4,0.26,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
277,Juan Jesus,BRA,['DF'],Napoli,33,1991,11.9,9,0.75,9,0,0,0,0,0,1,0.08,1,0,0,0,0,0,2024-2025
278,Álex Jiménez,ESP,"['DF', 'FW']",Milan,19,2005,14.1,34,2.42,26,0,3,2,3,0,4,0.28,3,0,0,1,0,0,2024-2025
279,Þórir Jóhann Helgason,ISL,['MF'],Lecce,23,2000,12.8,39,3.04,25,9,0,2,3,0,7,0.55,5,2,0,0,0,0,2024-2025
280,Jesse Joronen,FIN,['GK'],Venezia,31,1993,7.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
281,Luka Jović,SRB,"['FW', 'MF']",Milan,26,1997,6.2,16,2.59,14,0,2,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
282,Mohamed Kaba,FRA,['MF'],Lecce,22,2001,5.0,10,1.99,8,0,0,1,1,0,0,0.00,0,0,0,0,0,0,2024-2025
283,Christian Kabasele,BEL,['DF'],Udinese,33,1991,12.9,12,0.93,7,0,1,3,0,1,0,0.00,0,0,0,0,0,0,2024-2025
284,Pierre Kalulu,FRA,['DF'],Juventus,24,2000,26.0,36,1.39,30,0,1,1,3,1,1,0.04,1,0,0,0,0,0,2024-2025
285,Hassane Kamara,CIV,['DF'],Udinese,30,1994,22.2,44,1.98,34,3,1,2,1,3,6,0.27,3,1,0,0,1,1,2024-2025
286,Yann Karamoh,FRA,"['MF', 'FW']",Torino,26,1998,11.6,24,2.06,16,1,3,4,0,0,2,0.17,1,0,0,1,0,0,2024-2025
287,Jesper Karlsson,SWE,['FW'],Bologna,26,1998,3.3,9,2.72,9,0,0,0,0,0,1,0.30,1,0,0,0,0,0,2024-2025
288,Jesper Karlsson,SWE,['FW'],Lecce,26,1998,5.5,18,3.26,10,8,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
289,Jesper Karlström,SWE,['MF'],Udinese,29,1995,35.4,59,1.67,53,1,1,0,2,2,3,0.08,3,0,0,0,0,0,2024-2025
290,Lior Kasa,ISR,"['MF', 'FW']",Genoa,18,2005,2.6,5,1.97,3,1,0,1,0,0,0,0.00,0,0,0,0,0,0,2024-2025
291,Grigoris Kastanos,CYP,"['MF', 'FW']",Hellas Verona,26,1998,9.7,24,2.47,13,8,0,2,1,0,2,0.21,1,1,0,0,0,0,2024-2025
292,Michael Kayode,ITA,"['DF', 'FW']",Fiorentina,20,2004,1.4,4,2.83,2,0,2,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
293,Moise Kean,ITA,['FW'],Fiorentina,24,2000,30.0,57,1.90,26,1,16,8,5,1,7,0.23,2,0,3,2,0,0,2024-2025
294,Mandela Keita,BEL,['MF'],Parma,22,2002,20.3,33,1.63,28,0,3,0,2,0,4,0.20,3,0,1,0,0,0,2024-2025
295,Lloyd Kelly,ENG,['DF'],Juventus,25,1998,11.3,12,1.07,10,1,0,1,0,0,0,0.00,0,0,0,0,0,0,2024-2025
296,Marc-Oliver Kempf,GER,['DF'],Como,29,1995,29.1,34,1.17,29,0,0,5,0,0,2,0.07,2,0,0,0,0,0,2024-2025
297,Kialonda,ANG,['DF'],Lecce,26,1997,23.8,15,0.63,12,0,0,3,0,0,1,0.04,1,0,0,0,0,0,2024-2025
298,Magnus Kofod Andersen,DEN,['MF'],Venezia,25,1999,7.7,20,2.59,13,5,0,1,1,0,3,0.39,1,1,0,1,0,0,2024-2025
299,Sead Kolašinac,BIH,['DF'],Atalanta,31,1993,21.1,37,1.75,33,0,0,3,1,0,4,0.19,3,0,0,1,0,0,2024-2025
300,Randal Kolo Muani,FRA,['FW'],Juventus,25,1998,12.9,27,2.09,20,0,6,0,1,0,3,0.23,1,0,2,0,0,0,2024-2025
301,Ismael Konate,ITA,"['FW', 'MF']",Empoli,18,2006,1.3,3,2.31,2,0,1,0,0,0,1,0.77,1,0,0,0,0,0,2024-2025
302,Manu Koné,FRA,['MF'],Roma,23,2001,28.6,67,2.34,46,1,5,6,6,3,6,0.21,3,0,1,0,1,1,2024-2025
303,Teun Koopmeiners,NED,"['MF', 'FW']",Juventus,26,1998,22.2,63,2.84,39,17,2,2,2,1,3,0.14,2,1,0,0,0,0,2024-2025
304,Odilon Kossounou,CIV,['DF'],Atalanta,23,2001,12.5,7,0.56,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
305,Christian Kouamé,CIV,"['FW', 'MF']",Fiorentina,26,1997,6.9,22,3.19,18,0,2,1,1,0,0,0.00,0,0,0,0,0,0,2024-2025
306,Christian Kouamé,CIV,"['FW', 'MF']",Empoli,26,1997,5.6,23,4.08,15,0,3,2,2,1,0,0.00,0,0,0,0,0,0,2024-2025
307,Viktor Kovalenko,UKR,['MF'],Empoli,28,1996,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
308,Mateusz Kowalski,POL,['MF'],Parma,19,2005,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
309,Thomas Kristensen,DEN,['DF'],Udinese,22,2002,19.5,17,0.87,16,1,0,0,0,0,1,0.05,1,0,0,0,0,0,2024-2025
310,Nikola Krstović,MNE,['FW'],Lecce,24,2000,34.0,87,2.56,57,2,8,12,5,3,7,0.21,6,0,0,1,0,0,2024-2025
311,Khvicha Kvaratskhelia,GEO,"['FW', 'MF']",Napoli,23,2001,13.1,57,4.35,40,10,2,2,3,0,6,0.46,5,0,1,0,0,0,2024-2025
312,Giorgos Kyriakopoulos,GRE,['DF'],Monza,28,1996,31.6,70,2.21,41,18,3,3,5,0,6,0.19,4,1,1,0,0,0,2024-2025
313,Mathis Lambourde,FRA,"['FW', 'MF']",Hellas Verona,18,2006,1.0,2,2.00,1,0,1,0,0,0,1,1.00,0,0,1,0,0,0,2024-2025
314,Gianluca Lapadula,PER,"['FW', 'MF']",Cagliari,34,1990,3.4,13,3.77,5,0,1,7,0,0,0,0.00,0,0,0,0,0,0,2024-2025
315,Valentino Lazaro,AUT,"['DF', 'FW']",Torino,28,1996,25.6,52,2.03,32,16,1,3,0,0,8,0.31,5,3,0,0,0,0,2024-2025
316,Darko Lazović,SRB,"['DF', 'MF']",Hellas Verona,33,1990,16.2,23,1.42,17,4,0,1,1,0,4,0.25,1,1,0,1,1,0,2024-2025
317,Manuel Lazzari,ITA,['DF'],Lazio,30,1993,15.6,36,2.30,32,0,2,0,1,1,2,0.13,2,0,0,0,0,0,2024-2025
318,Enzo Le Fée,FRA,['MF'],Roma,24,2000,3.5,9,2.55,7,1,1,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
319,Nicola Leali,ITA,['GK'],Genoa,31,1993,29.0,2,0.07,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0,2024-2025
320,Rafael Leão,POR,['FW'],Milan,25,1999,25.8,113,4.38,78,1,16,11,6,1,16,0.62,10,0,3,1,2,0,2024-2025
321,Stefan Lekovic,SRB,['DF'],Monza,20,2004,4.1,6,1.47,4,0,1,0,1,0,0,0.00,0,0,0,0,0,0,2024-2025
322,Nunzio Lella,ITA,['MF'],Venezia,24,2000,0.1,1,15.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,2024-2025
323,Giovanni Leoni,ITA,['DF'],Parma,17,2006,13.3,3,0.23,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
324,Ben Lhassine Kone,CIV,['MF'],Como,24,2000,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
325,Mattia Liberali,ITA,['MF'],Milan,17,2007,0.7,1,1.48,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
326,Karol Linetty,POL,['MF'],Torino,29,1995,17.1,24,1.40,20,0,2,1,0,1,2,0.12,1,0,0,1,0,0,2024-2025
327,Dailon Livramento,CPV,"['FW', 'MF']",Hellas Verona,23,2001,10.4,19,1.82,12,0,4,1,1,1,4,0.38,2,0,1,1,0,0,2024-2025
328,Stanislav Lobotka,SVK,['MF'],Napoli,29,1994,29.3,54,1.84,47,4,0,2,0,1,6,0.20,5,1,0,0,0,0,2024-2025
329,Manuel Locatelli,ITA,['MF'],Juventus,26,1998,31.4,98,3.13,85,5,1,3,2,2,8,0.26,6,1,0,0,0,1,2024-2025
330,Ruben Loftus-Cheek,ENG,['MF'],Milan,28,1996,11.5,34,2.95,27,0,3,1,3,0,2,0.17,1,0,0,0,1,0,2024-2025
331,Ademola Lookman,NGA,"['MF', 'FW']",Atalanta,26,1997,25.0,135,5.41,75,25,17,15,2,1,15,0.60,10,0,3,1,1,0,2024-2025
332,Sandi Lovrić,SVN,['MF'],Udinese,26,1998,25.6,81,3.16,49,18,2,7,4,1,10,0.39,6,2,0,0,2,0,2024-2025
333,Lorenzo Lucca,ITA,['FW'],Udinese,23,2000,26.1,33,1.26,19,0,1,10,3,0,4,0.15,0,0,1,3,0,0,2024-2025
334,Jhon Lucumí,COL,['DF'],Bologna,26,1998,29.0,34,1.17,31,0,0,2,0,1,2,0.07,2,0,0,0,0,0,2024-2025
335,José Luis Palomino,ARG,['DF'],Cagliari,34,1990,12.0,7,0.58,7,0,0,0,0,0,1,0.08,1,0,0,0,0,0,2024-2025
336,Douglas Luiz,BRA,['MF'],Juventus,26,1998,5.9,28,4.75,18,7,0,3,0,0,1,0.17,0,1,0,0,0,0,2024-2025
337,Romelu Lukaku,BEL,['FW'],Napoli,31,1993,31.6,76,2.40,63,0,2,9,2,0,16,0.51,15,0,1,0,0,0,2024-2025
338,Sebastiano Luperto,ITA,['DF'],Cagliari,27,1996,36.0,30,0.83,23,0,0,6,1,0,5,0.14,2,0,0,2,1,0,2024-2025
339,Zito Luvumbo,ANG,"['FW', 'MF']",Cagliari,22,2002,17.8,35,1.96,24,1,4,3,3,0,4,0.22,4,0,0,0,0,0,2024-2025
340,Charalampos Lykogiannis,GRE,['DF'],Bologna,30,1993,11.6,33,2.83,17,16,0,0,0,0,5,0.43,4,1,0,0,0,0,2024-2025
341,Mathias Løvik,NOR,"['DF', 'FW']",Parma,20,2003,1.0,1,0.98,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2024-2025
342,Giangiacomo Magnani,ITA,['DF'],Hellas Verona,28,1995,11.8,4,0.34,2,1,0,1,0,0,0,0.00,0,0,0,0,0,0,2024-2025
343,Mike Maignan,FRA,['GK'],Milan,29,1995,36.6,6,0.16,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
344,Antoine Makoumbou,CGO,['MF'],Cagliari,26,1998,23.9,38,1.59,33,0,0,2,1,2,5,0.21,5,0,0,0,0,0,2024-2025
345,Daniel Maldini,ITA,"['MF', 'FW']",Monza,22,2001,14.5,40,2.75,21,3,6,6,4,0,5,0.34,3,0,0,2,0,0,2024-2025
