Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,aerials_Won,aerials_Lost,aerials_Won%,Season
46,Theo Bair,CAN,['FW'],Auxerre,24,1999,10.4,1,0,0,20,5,8,7,3,3,0,0,0,15,55,46,54.5,2024-2025
47,Mitchel Bakker,NED,"['FW', 'DF']",Lille,24,2000,12.7,3,1,0,18,9,4,68,12,13,0,0,0,46,3,10,23.1,2024-2025
48,Darryl Bakola,FRA,"['DF', 'MF']",Marseille,16,2007,0.2,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,,2024-2025
49,Dilane Bakwa,FRA,"['MF', 'DF']",Strasbourg,21,2002,27.7,4,0,0,29,71,5,153,15,14,0,0,0,92,11,8,57.9,2024-2025
50,Leonardo Balerdi,ARG,['DF'],Marseille,25,1999,25.3,9,1,1,28,20,0,2,38,39,0,0,1,161,39,21,65.0,2024-2025
51,Fodé Ballo-Touré,SEN,"['DF', 'MF']",Le Havre,27,1997,6.5,0,0,0,3,14,0,21,4,7,0,0,0,31,4,5,44.4,2024-2025
52,Folarin Balogun,USA,['FW'],Monaco,23,2001,6.8,0,0,0,7,9,8,5,1,1,0,0,0,15,4,20,16.7,2024-2025
53,Abdoulaye Bamba,CIV,['DF'],Angers,34,1990,16.8,2,0,0,10,7,0,5,19,12,0,0,0,47,11,17,39.3,2024-2025
54,Mohamed Bamba,CIV,['MF'],Reims,19,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2024-2025
55,Valentín Barco,ARG,"['MF', 'DF']",Strasbourg,20,2004,12.9,2,0,0,17,29,0,31,13,22,0,1,0,79,7,7,50.0,2024-2025
56,Bradley Barcola,FRA,['FW'],Paris S-G,21,2002,24.2,2,0,0,30,22,7,25,19,17,0,0,0,67,14,7,66.7,2024-2025
57,Melvin Bard,FRA,"['DF', 'MF']",Nice,23,2000,21.5,4,2,1,17,22,2,60,29,36,0,0,0,124,24,20,54.5,2024-2025
58,Gabriel Bares,SUI,"['MF', 'DF']",Montpellier,23,2000,0.6,0,0,0,0,1,0,1,1,2,0,0,0,1,0,1,0.0,2024-2025
59,Téo Barisic,CRO,['DF'],Lyon,19,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-2025
60,Dylan Batubinsika,COD,['DF'],Saint-Étienne,28,1996,22.4,3,1,0,24,13,0,1,39,13,0,3,1,76,45,17,72.6,2024-2025
61,Haris Belkebla,ALG,['MF'],Angers,30,1994,19.9,1,0,0,18,32,1,3,35,38,0,0,0,90,8,21,27.6,2024-2025
62,Yassin Belkhdim,FRA,['MF'],Angers,22,2002,16.9,4,0,0,28,15,2,16,21,27,0,0,0,74,5,15,25.0,2024-2025
63,Eliesse Ben Seghir,MAR,"['MF', 'FW']",Monaco,19,2005,19.4,0,0,0,25,55,2,52,13,22,0,0,0,86,13,22,37.1,2024-2025
64,Ismaël Bennacer,ALG,['MF'],Marseille,26,1997,7.2,2,0,0,19,11,0,28,10,10,0,0,0,50,2,4,33.3,2024-2025
65,Saïd Benrahma,ALG,"['FW', 'MF']",Lyon,28,1995,8.2,0,0,0,6,6,6,43,3,5,0,0,0,32,0,0,,2024-2025
66,Nabil Bentaleb,ALG,['MF'],Lille,29,1994,3.7,0,0,0,3,1,0,6,5,3,0,0,0,20,3,3,50.0,2024-2025
67,Lucas Beraldo,BRA,['DF'],Paris S-G,20,2003,22.3,6,0,0,22,9,1,3,21,31,0,1,0,115,45,21,68.2,2024-2025
68,Maxime Bernauer,FRA,['DF'],Saint-Étienne,26,1998,8.5,4,1,1,10,4,0,0,5,9,0,1,0,37,11,7,61.1,2024-2025
69,Dimitry Bertaud,COD,['GK'],Montpellier,26,1998,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,2024-2025
70,Mika Biereth,DEN,['FW'],Monaco,21,2003,13.6,0,0,0,19,30,6,8,4,5,1,0,0,23,18,29,38.3,2024-2025
71,Emmanuel Biumla,FRA,['DF'],Angers,19,2005,14.8,2,0,0,7,10,0,0,8,12,0,1,0,37,16,12,57.1,2024-2025
72,Marco Bizot,NED,['GK'],Brest,33,1991,32.0,4,0,0,1,5,0,0,0,1,0,0,0,34,5,0,100.0,2024-2025
73,Ludovic Blas,FRA,"['MF', 'FW']",Rennes,26,1997,25.5,6,0,0,31,54,1,124,13,25,1,0,0,88,11,37,22.9,2024-2025
74,Augustine Boakye,GHA,"['FW', 'MF']",Saint-Étienne,23,2000,8.1,5,0,0,19,7,3,5,6,3,0,0,0,27,5,14,26.3,2024-2025
75,Mathéo Bodmer,FRA,['MF'],Le Havre,20,2004,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,2024-2025
76,Jeremie Boga,CIV,"['MF', 'FW']",Nice,27,1997,11.7,0,0,0,1,17,5,21,3,5,0,0,0,44,3,4,42.9,2024-2025
77,Moïse Bombito,CAN,['DF'],Nice,24,2000,24.4,3,1,1,28,13,0,2,18,25,0,1,1,97,48,52,48.0,2024-2025
78,Saïmon Bouabré,FRA,"['MF', 'FW']",Monaco,18,2006,1.1,0,0,0,1,2,0,0,0,0,0,0,0,2,0,3,0.0,2024-2025
79,Ayyoub Bouaddi,FRA,['MF'],Lille,16,2007,12.8,2,0,0,18,9,0,3,10,31,0,0,0,62,9,9,50.0,2024-2025
80,Badredine Bouanani,ALG,"['MF', 'FW']",Nice,19,2004,12.2,2,0,0,13,17,2,33,11,4,0,0,0,44,2,16,11.1,2024-2025
81,Benjamin Bouchouari,MAR,['MF'],Saint-Étienne,22,2001,19.7,6,0,0,15,42,0,9,17,27,0,1,0,119,6,17,26.1,2024-2025
82,Hicham Boudaoui,ALG,['MF'],Nice,24,1999,27.1,9,0,0,41,51,3,17,22,52,1,0,0,175,16,34,32.0,2024-2025
83,Justin Bourgault,FRA,['DF'],Brest,18,2005,1.4,0,0,0,1,1,0,4,0,1,0,0,0,11,1,2,33.3,2024-2025
84,Benjamin Bourigeaud,FRA,['MF'],Rennes,30,1994,0.9,0,0,0,0,0,0,6,2,0,0,0,0,4,2,2,50.0,2024-2025
85,Bilal Brahimi,ALG,['MF'],Nice,24,2000,0.8,0,0,0,3,0,0,5,0,0,0,0,0,1,0,0,,2024-2025
86,Lilian Brassier,FRA,['DF'],Marseille,24,1999,8.7,3,0,0,7,3,0,5,9,6,0,0,0,38,17,7,70.8,2024-2025
87,Lilian Brassier,FRA,['DF'],Rennes,24,1999,13.7,1,0,0,9,12,0,9,22,12,0,1,0,59,30,8,78.9,2024-2025
88,Anthony Briançon,FRA,['DF'],Saint-Étienne,29,1994,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-2025
89,Aurélio Buta,POR,['DF'],Reims,27,1997,21.9,5,0,0,32,27,3,32,22,24,0,1,0,69,12,15,44.4,2024-2025
90,Marcin Bułka,POL,['GK'],Nice,24,1999,34.0,0,0,0,0,5,0,0,0,0,0,0,0,62,8,0,100.0,2024-2025
91,Rémy Cabella,FRA,"['FW', 'MF']",Lille,34,1990,11.2,1,0,0,16,19,2,60,8,19,1,1,0,63,3,8,27.3,2024-2025
92,Mathieu Cafaro,FRA,"['MF', 'FW']",Saint-Étienne,27,1997,8.1,3,1,0,11,14,3,27,7,7,0,1,0,30,3,4,42.9,2024-2025
93,Duje Ćaleta-Car,CRO,['DF'],Lyon,27,1996,17.6,8,0,0,27,9,2,1,17,12,0,0,0,65,39,12,76.5,2024-2025
94,Issiaga Camara,GUI,['MF'],Nice,19,2005,0.2,0,0,0,0,2,0,0,3,1,0,0,0,4,0,1,0.0,2024-2025
95,Lamine Camara,SEN,['MF'],Monaco,20,2004,22.8,10,1,1,45,39,0,118,31,41,0,0,0,153,21,21,50.0,2024-2025
96,Mahdi Camara,FRA,"['MF', 'FW']",Brest,26,1998,29.5,5,0,0,41,46,3,46,33,40,1,0,0,98,17,31,35.4,2024-2025
97,Ousmane Camara,MLI,['DF'],Angers,21,2003,2.8,1,0,0,1,0,0,0,0,3,0,0,0,6,4,3,57.1,2024-2025
98,Axel Camblan,FRA,"['MF', 'FW']",Brest,20,2003,0.3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0,2024-2025
99,Jaydee Canvot,FRA,"['DF', 'MF']",Toulouse,18,2006,12.3,2,0,0,18,3,0,6,11,11,0,0,0,50,16,13,55.2,2024-2025
100,Pierrick Capelle,FRA,['MF'],Angers,37,1987,5.4,4,0,0,12,3,1,10,11,17,0,0,0,28,3,5,37.5,2024-2025
101,Gabin Capuano,FRA,['FW'],Lens,18,2006,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,2024-2025
102,Maxence Caqueret,FRA,['MF'],Lyon,24,2000,6.4,1,0,0,4,6,1,6,7,11,0,0,0,24,1,3,25.0,2024-2025
103,Simon Cara,FRA,"['MF', 'FW']",Montpellier,19,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-2025
104,Valentin Carboni,ARG,"['MF', 'FW']",Marseille,19,2005,1.1,1,0,0,5,1,0,2,1,2,0,0,0,2,2,1,66.7,2024-2025
105,Irvin Cardona,MLT,['FW'],Saint-Étienne,26,1997,11.8,2,0,0,12,10,3,31,4,5,0,0,0,26,10,8,55.6,2024-2025
106,Patrik Carlgren,SWE,['GK'],Nantes,32,1992,4.6,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0.0,2024-2025
107,Josué Casimir,HAI,"['FW', 'MF']",Le Havre,22,2001,22.2,5,0,0,28,46,8,85,7,26,3,0,0,83,9,23,28.1,2024-2025
108,Cristian Cásseres Jr.,VEN,['MF'],Toulouse,24,2000,30.0,11,0,0,53,46,1,80,42,61,0,0,0,172,24,17,58.5,2024-2025
109,Jean-Charles Castelletto,CMR,"['DF', 'MF']",Nantes,29,1995,29.1,5,1,0,34,15,0,9,25,17,0,3,1,91,51,27,65.4,2024-2025
110,Enzo Caumont,FRA,['MF'],Angers,20,2004,0.4,1,0,0,1,0,0,0,1,1,0,0,0,2,1,1,50.0,2024-2025
111,Fabien Centonze,FRA,['DF'],Nantes,28,1996,2.9,0,0,0,2,2,1,11,2,4,0,0,1,8,6,4,60.0,2024-2025
112,Brendan Chardonnet,FRA,['DF'],Brest,29,1994,26.8,6,0,0,36,20,0,3,29,33,0,0,1,91,58,38,60.4,2024-2025
113,Jhoanner Chávez,ECU,"['DF', 'MF']",Lens,22,2002,6.6,1,0,0,10,8,2,30,6,5,0,1,0,25,7,5,58.3,2024-2025
114,Théo Chennahi,FRA,['DF'],Montpellier,19,2005,2.0,2,0,0,3,2,0,2,2,3,0,0,0,11,1,2,33.3,2024-2025
115,Sidiki Cherif,FRA,['FW'],Angers,17,2006,3.6,0,0,0,4,8,5,4,0,5,0,0,0,10,3,16,15.8,2024-2025
116,Rayan Cherki,FRA,"['FW', 'MF']",Lyon,20,2003,22.7,3,0,0,16,34,3,118,7,12,0,0,0,83,4,8,33.3,2024-2025
117,Lucas Chevalier,FRA,['GK'],Lille,22,2001,34.0,0,0,0,0,7,0,0,0,2,0,0,0,70,6,0,100.0,2024-2025
118,Pedro Chirivella,ESP,['MF'],Nantes,27,1997,26.1,6,0,0,25,16,0,19,19,29,0,0,0,116,10,14,41.7,2024-2025
119,Joris Chotard,FRA,['MF'],Montpellier,22,2001,21.0,5,0,0,16,10,1,30,19,27,0,1,0,90,16,11,59.3,2024-2025
120,Djaoui Cissé,FRA,['MF'],Rennes,20,2004,12.5,4,0,0,25,14,0,3,13,18,0,0,0,78,4,13,23.5,2024-2025
121,Yoann Cissé,FRA,['MF'],Auxerre,19,2004,0.1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,,2024-2025
122,Jonathan Clauss,FRA,"['DF', 'MF']",Nice,31,1992,25.6,7,0,0,26,12,1,190,48,35,1,0,0,114,16,11,59.3,2024-2025
123,Marcus Coco,FRA,['DF'],Nantes,28,1996,10.6,3,2,0,30,17,0,28,11,21,0,0,0,42,17,13,56.7,2024-2025
124,Alois Confais,FRA,['MF'],Le Havre,27,1996,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,,2024-2025
125,Francis Coquelin,FRA,['MF'],Nantes,33,1991,2.5,1,0,0,7,1,0,0,6,5,0,0,0,8,3,0,100.0,2024-2025
126,Derek Cornelius,CAN,['DF'],Marseille,26,1997,15.8,9,2,2,25,14,0,4,14,17,0,1,0,67,32,13,71.1,2024-2025
127,Pierre Cornud,FRA,['DF'],Saint-Étienne,27,1996,6.4,2,0,0,10,3,1,14,9,10,0,1,0,33,3,4,42.9,2024-2025
128,David Costa,POR,"['MF', 'FW']",Lens,23,2001,3.9,0,1,0,3,4,0,15,1,0,1,0,0,10,0,2,0.0,2024-2025
129,Logan Costa,CPV,['DF'],Toulouse,23,2001,1.0,0,0,0,0,0,0,1,2,1,0,0,0,4,4,2,66.7,2024-2025
130,Grégoire Coudert,FRA,['GK'],Brest,25,1999,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,2024-2025
131,Lasso Coulibaly,CIV,"['FW', 'MF']",Auxerre,21,2002,0.5,0,0,0,0,1,0,2,0,1,0,0,0,1,0,2,0.0,2024-2025
132,Mamadou Coulibaly,FRA,['MF'],Monaco,20,2004,0.1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,2024-2025
133,Soumaïla Coulibaly,FRA,['DF'],Brest,20,2003,4.9,1,0,0,12,1,0,0,5,2,1,0,0,19,8,6,57.1,2024-2025
134,Tanguy Coulibaly,FRA,"['FW', 'MF']",Montpellier,23,2001,16.5,4,2,1,45,21,3,21,11,24,0,1,0,70,19,23,45.2,2024-2025
135,Marius Courcoul,FRA,"['MF', 'DF']",Angers,17,2007,3.4,0,0,0,4,2,0,4,5,2,0,1,0,12,4,1,80.0,2024-2025
136,Nicolas Cozza,FRA,"['DF', 'MF']",Nantes,25,1999,22.8,3,1,0,14,12,2,27,25,41,1,0,0,62,15,16,48.4,2024-2025
137,Charlie Cresswell,ENG,['DF'],Toulouse,21,2002,28.8,5,0,0,28,15,3,4,28,23,0,0,1,103,98,44,69.0,2024-2025
138,Kévin Danois,FRA,['MF'],Auxerre,20,2004,16.2,1,0,0,22,18,2,14,20,30,0,0,0,102,14,18,43.8,2024-2025
139,Kevin Danso,AUT,['DF'],Lens,25,1998,12.0,3,0,0,27,11,1,0,20,7,0,1,0,59,41,21,66.1,2024-2025
140,Dante,BRA,['DF'],Nice,40,1983,21.8,5,1,0,19,14,0,2,34,15,0,0,0,112,41,21,66.1,2024-2025
141,Pape Daouda Diongue,SEN,"['MF', 'FW']",Strasbourg,,,0.9,0,0,0,0,0,0,1,3,0,0,0,0,9,4,0,100.0,2024-2025
142,Mohamed Daramy,DEN,['FW'],Reims,22,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33.3,2024-2025
143,Jonathan David,CAN,['FW'],Lille,24,2000,28.4,4,0,0,25,36,10,4,7,8,1,0,0,66,16,42,27.6,2024-2025
144,Zuriko Davitashvili,GEO,"['FW', 'MF']",Saint-Étienne,23,2001,30.9,3,0,0,20,40,5,85,14,14,2,0,0,117,14,47,23.0,2024-2025
145,Théo De Percin,MTQ,['GK'],Auxerre,23,2001,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,2024-2025
146,Thibault De Smet,BEL,['DF'],Reims,26,1998,2.1,0,0,0,1,2,0,0,4,4,0,0,0,6,1,1,50.0,2024-2025
147,Amar Dedić,BIH,['DF'],Marseille,21,2002,3.5,1,0,0,7,2,0,5,3,4,0,0,0,18,7,6,53.8,2024-2025
148,Romain Del Castillo,FRA,['FW'],Brest,28,1996,14.0,0,0,0,11,17,0,103,6,22,0,0,0,73,8,12,40.0,2024-2025
149,Thomas Delaine,FRA,['DF'],Strasbourg,32,1992,0.1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,,2024-2025
150,Andy Delort,ALG,['FW'],Montpellier,32,1991,6.7,1,0,0,11,12,10,11,0,3,0,0,0,9,27,33,45.0,2024-2025
151,Ousmane Dembélé,FRA,['FW'],Paris S-G,27,1997,19.2,1,0,0,8,14,9,80,9,5,1,0,0,39,4,6,40.0,2024-2025
152,Rémy Descamps,FRA,['GK'],Lyon,28,1996,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-2025
153,Arthur Desmas,FRA,['GK'],Le Havre,30,1994,18.0,2,0,0,1,6,0,0,0,0,0,1,0,12,2,0,100.0,2024-2025
154,Mamadou Diakhon,FRA,"['FW', 'MF']",Reims,18,2005,9.5,2,0,0,5,22,0,33,4,8,1,0,0,38,1,13,7.1,2024-2025
155,Bafodé Diakité,FRA,['DF'],Lille,23,2001,30.7,8,1,1,44,17,1,4,27,18,0,1,0,139,61,23,72.6,2024-2025
156,Oumar Diakité,CIV,['FW'],Reims,20,2003,18.1,6,0,0,27,25,11,7,3,13,0,0,0,59,25,59,29.8,2024-2025
157,Habib Diarra,SEN,"['MF', 'FW']",Strasbourg,20,2004,26.1,6,0,0,26,52,1,54,13,13,1,0,0,90,12,16,42.9,2024-2025
158,Krépin Diatta,SEN,"['DF', 'FW']",Monaco,25,1999,5.6,3,0,0,14,7,2,15,9,12,0,0,0,36,15,9,62.5,2024-2025
159,Kandet Diawara,GUI,['FW'],Le Havre,24,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-2025
160,Mahamadou Diawara,FRA,['MF'],Le Havre,19,2005,6.5,0,0,0,15,7,0,5,13,12,0,0,0,40,2,7,22.2,2024-2025
161,Mahamadou Diawara,FRA,['MF'],Lyon,19,2005,0.2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,,2024-2025
162,Bamba Dieng,SEN,['FW'],Angers,24,2000,5.9,1,0,0,9,13,4,5,0,1,1,0,0,5,9,24,27.3,2024-2025
163,Kembo Diliwidi,FRA,['DF'],Lens,18,2006,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,2024-2025
164,Sinaly Diomande,CIV,['DF'],Auxerre,23,2001,21.6,6,0,0,24,19,0,1,30,19,0,1,1,86,28,22,56.0,2024-2025
165,Lois Diony,FRA,['FW'],Angers,31,1992,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,2024-2025
166,Sérigné Diop,SEN,['FW'],Brest,19,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-2025
167,Sofiane Diop,MAR,"['MF', 'FW']",Nice,24,2000,11.8,3,0,0,17,19,3,33,17,16,0,0,0,73,3,8,27.3,2024-2025
168,Andy Diouf,FRA,['MF'],Lens,21,2003,24.7,2,0,0,43,21,2,30,15,26,0,1,0,154,18,31,36.7,2024-2025
169,Yehvann Diouf,SEN,['GK'],Reims,24,1999,34.0,1,0,0,0,3,0,0,1,1,0,0,0,45,6,0,100.0,2024-2025
170,Assane Dioussé,SEN,['MF'],Auxerre,26,1997,7.4,1,0,0,18,11,0,1,12,7,0,0,0,41,1,3,25.0,2024-2025
171,Álex Domínguez,ESP,['GK'],Toulouse,26,1998,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-2025
172,Gianluigi Donnarumma,ITA,['GK'],Paris S-G,25,1999,23.2,2,0,0,0,3,0,0,0,1,0,0,0,40,4,0,100.0,2024-2025
173,Sékou Doucoure,FRA,['DF'],Nantes,19,2005,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,2024-2025
174,Désiré Doué,FRA,"['FW', 'MF']",Paris S-G,19,2005,19.2,1,0,0,28,44,1,78,13,30,2,0,0,93,8,10,44.4,2024-2025
175,Guela Doué,CIV,['DF'],Strasbourg,21,2002,30.2,7,0,0,41,19,0,46,34,45,0,1,0,162,58,37,61.1,2024-2025
176,Douglas,BRA,['MF'],Nantes,27,1997,25.6,8,0,0,42,36,0,10,32,42,0,1,0,111,23,35,39.7,2024-2025
177,Ismaël Doukouré,FRA,"['DF', 'MF']",Strasbourg,21,2003,29.3,7,0,0,30,17,0,1,25,22,0,0,1,103,26,16,61.9,2024-2025
178,Kamory Doumbia,MLI,"['MF', 'FW']",Brest,21,2003,14.7,1,0,0,17,22,1,48,28,29,0,0,0,87,10,22,31.3,2024-2025
179,Amidou Doumbouya,FRA,['DF'],Nice,16,2007,0.5,0,0,0,0,0,0,2,1,1,0,0,0,6,0,0,,2024-2025
180,Jean-Kevin Duverne,HAI,['DF'],Nantes,27,1997,6.0,2,0,0,14,6,0,9,8,12,0,0,0,20,9,3,75.0,2024-2025
