Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,aerials_Won,aerials_Lost,aerials_Won%,Season
203,Jacopo Fazzini,ITA,['MF'],Empoli,20,2003,13.7,6,0,0,23,27,1,54,12,25,1,1,0,78,14,29,32.6,2023-2024
204,Lewis Ferguson,SCO,['MF'],Bologna,23,1999,30.1,8,0,0,52,72,4,11,17,21,1,1,0,142,34,40,45.9,2023-2024
205,Andrea Ferraris,ITA,['MF'],Monza,20,2003,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,2023-2024
206,João Ferreira,POR,['DF'],Udinese,22,2001,20.2,9,0,0,35,11,2,21,29,42,1,1,0,106,18,14,56.3,2023-2024
207,Seydou Fini,ITA,"['DF', 'FW']",Genoa,17,2006,0.4,0,0,0,0,2,0,1,0,0,0,0,0,1,1,2,33.3,2023-2024
208,Vincenzo Fiorillo,ITA,['GK'],Salernitana,33,1990,4.0,1,1,0,0,3,0,0,0,0,0,0,0,2,1,0,100.0,2023-2024
209,Alessandro Florenzi,ITA,['DF'],Milan,32,1991,19.2,5,0,0,11,9,2,122,20,21,0,0,0,97,7,17,29.2,2023-2024
210,Michael Folorunsho,ITA,"['MF', 'FW']",Hellas Verona,25,1998,30.9,5,0,0,50,74,11,64,17,28,1,0,0,145,75,78,49.0,2023-2024
211,Davide Frattesi,ITA,['MF'],Inter,23,1999,10.6,1,0,0,12,16,1,11,5,6,1,0,0,38,14,15,48.3,2023-2024
212,Morten Frendrup,DEN,['MF'],Genoa,22,2001,34.9,6,0,0,49,35,1,12,51,72,0,1,0,197,31,29,51.7,2023-2024
213,Remo Freuler,SUI,['MF'],Bologna,31,1992,29.2,9,0,0,44,15,0,9,36,50,0,1,0,137,20,27,42.6,2023-2024
214,Gerardo Fusco,ITA,['FW'],Salernitana,18,2005,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,2023-2024
215,Matteo Gabbia,ITA,['DF'],Milan,23,1999,14.2,5,0,0,27,8,0,0,10,20,0,0,0,62,35,18,66.0,2023-2024
216,Gianluca Gaetano,ITA,"['FW', 'MF']",Cagliari,23,2000,8.3,1,1,0,10,12,3,15,3,4,0,0,0,41,4,24,14.3,2023-2024
217,Gianluca Gaetano,ITA,['MF'],Napoli,23,2000,1.8,1,0,0,3,1,0,3,1,1,1,0,0,15,1,3,25.0,2023-2024
218,Roberto Gagliardini,ITA,"['MF', 'DF']",Monza,29,1994,26.2,5,0,0,26,21,1,8,31,30,0,1,0,140,46,36,56.1,2023-2024
219,Pablo Galdames Millán,CHI,"['MF', 'DF']",Genoa,26,1996,0.1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,50.0,2023-2024
220,Antonino Gallo,ITA,['DF'],Lecce,23,2000,27.7,2,0,0,9,17,3,138,25,27,0,0,0,161,25,33,43.1,2023-2024
221,Luca Garritano,ITA,"['MF', 'DF']",Frosinone,29,1994,5.4,1,0,0,6,7,0,16,4,5,0,0,0,34,3,7,30.0,2023-2024
222,Federico Gatti,ITA,['DF'],Juventus,25,1998,29.3,7,0,0,39,15,0,19,19,19,1,0,2,116,50,31,61.7,2023-2024
223,Francesco Gelli,ITA,"['MF', 'DF']",Frosinone,26,1996,17.3,3,0,0,15,40,1,53,11,13,0,0,0,82,15,16,48.4,2023-2024
224,Luca Gemello,ITA,['GK'],Torino,23,2000,2.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,2023-2024
225,Valentin Gendrey,FRA,['DF'],Lecce,23,2000,33.8,5,0,0,27,40,3,61,35,33,0,1,0,104,53,39,57.6,2023-2024
226,Farés Ghedjemis,FRA,"['FW', 'MF']",Frosinone,20,2002,2.0,1,0,0,2,0,1,6,1,0,0,0,0,10,1,2,33.3,2023-2024
227,Lautaro Gianetti,ARG,['DF'],Udinese,29,1993,7.0,4,0,0,9,0,0,0,19,4,0,0,1,25,8,8,50.0,2023-2024
228,Mario Gila,ESP,['DF'],Lazio,22,2000,20.1,4,1,1,21,23,1,8,20,14,0,0,0,109,29,43,40.3,2023-2024
229,Gvidas Gineitis,LTU,['MF'],Torino,19,2004,6.0,2,0,0,9,3,0,22,4,7,0,0,0,37,7,5,58.3,2023-2024
230,Olivier Giroud,FRA,['FW'],Milan,36,1986,26.3,1,1,0,31,24,14,3,6,11,0,1,0,29,59,57,50.9,2023-2024
231,Edoardo Goldaniga,ITA,['DF'],Cagliari,29,1993,11.2,3,0,0,14,10,3,10,15,7,0,0,0,37,18,18,50.0,2023-2024
232,Pierluigi Gollini,ITA,['GK'],Napoli,28,1995,7.0,0,0,0,0,1,0,0,1,1,0,0,0,12,2,0,100.0,2023-2024
233,Papu Gómez,ARG,"['MF', 'FW']",Monza,35,1988,0.5,0,0,0,0,0,0,5,1,0,0,0,0,3,0,0,,2023-2024
234,Iron Gomis,FRA,['MF'],Salernitana,23,1999,1.5,0,0,0,2,2,1,1,2,1,0,0,0,10,3,0,100.0,2023-2024
235,Joan Gonzàlez,ESP,['MF'],Lecce,21,2002,14.3,6,0,0,15,33,1,10,5,18,0,0,0,81,25,36,41.0,2023-2024
236,Nicolás González,ARG,['FW'],Fiorentina,25,1998,21.3,1,0,0,21,36,2,39,12,18,0,0,0,84,64,50,56.1,2023-2024
237,Alberto Grassi,ITA,['MF'],Empoli,28,1995,20.1,6,1,1,22,33,0,5,41,18,0,0,1,124,28,30,48.3,2023-2024
238,Mattéo Guendouzi,FRA,['MF'],Lazio,24,1999,26.3,3,1,0,26,34,0,42,21,15,0,1,0,120,12,25,32.4,2023-2024
239,Axel Guessand,FRA,['DF'],Udinese,18,2004,0.5,0,0,0,0,1,0,0,0,1,0,0,0,3,1,1,50.0,2023-2024
240,Albert Guðmundsson,ISL,"['FW', 'MF']",Genoa,26,1997,33.5,4,0,0,28,46,11,179,11,10,1,0,0,136,3,22,12.0,2023-2024
241,Emmanuel Gyasi,GHA,"['DF', 'FW']",Empoli,29,1994,20.9,8,0,0,40,21,6,23,5,17,0,0,0,90,17,37,31.5,2023-2024
242,Norbert Gyömbér,SVK,['DF'],Salernitana,31,1992,19.6,9,0,0,33,17,0,0,23,18,0,1,1,111,31,28,52.5,2023-2024
243,Nicolas Haas,SUI,['MF'],Empoli,27,1996,1.0,1,0,0,1,1,0,0,1,3,0,0,0,9,3,0,100.0,2023-2024
244,Ridgeciano Haps,SUR,['DF'],Genoa,30,1993,8.6,0,0,0,3,16,1,16,6,6,0,0,0,33,10,6,62.5,2023-2024
245,Abdou Harroui,NED,"['MF', 'FW']",Frosinone,25,1998,11.3,2,0,0,18,16,1,12,5,11,0,0,0,53,12,8,60.0,2023-2024
246,Hans Hateboer,NED,['DF'],Atalanta,29,1994,12.4,5,0,0,16,3,0,34,4,5,0,1,0,34,18,11,62.1,2023-2024
247,Pantelis Hatzidiakos,GRE,['DF'],Cagliari,26,1997,9.5,1,0,0,7,4,0,6,13,10,0,0,0,50,5,9,35.7,2023-2024
248,Silvan Hefti,SUI,"['MF', 'DF']",Genoa,25,1997,1.3,0,0,0,2,1,0,2,0,1,0,0,0,3,2,2,50.0,2023-2024
249,Liam Henderson,SCO,['MF'],Empoli,27,1996,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,2023-2024
250,Matheus Henrique,BRA,['MF'],Sassuolo,25,1997,27.8,8,1,1,21,38,2,26,25,29,0,0,0,141,14,12,53.8,2023-2024
251,Thomas Henry,FRA,['FW'],Hellas Verona,28,1994,3.7,2,2,0,15,5,3,3,0,0,0,0,0,8,19,20,48.7,2023-2024
252,Theo Hernández,FRA,['DF'],Milan,25,1997,31.0,11,1,0,38,50,2,68,23,17,1,1,0,172,29,18,61.7,2023-2024
253,Isak Hien,SWE,['DF'],Hellas Verona,24,1999,9.6,1,1,0,11,2,0,0,7,10,0,0,0,66,34,24,58.6,2023-2024
254,Isak Hien,SWE,['DF'],Atalanta,24,1999,10.4,3,0,0,18,9,2,0,14,12,0,0,0,60,36,15,70.6,2023-2024
255,Emil Holm,SWE,['DF'],Atalanta,23,2000,10.5,5,0,0,14,21,1,35,7,19,2,0,0,57,28,24,53.8,2023-2024
256,Martin Hongla,CMR,['MF'],Hellas Verona,25,1998,12.0,0,0,0,6,6,1,4,7,13,0,0,0,79,9,10,47.4,2023-2024
257,Sydney van Hooijdonk,NED,['FW'],Bologna,23,2000,2.4,0,0,0,6,2,1,1,1,0,0,0,0,3,5,12,29.4,2023-2024
258,Dean Huijsen,ESP,['DF'],Roma,18,2005,5.7,4,0,0,10,2,0,1,4,5,1,0,1,24,9,7,56.3,2023-2024
259,Dean Huijsen,ESP,['DF'],Juventus,18,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,2023-2024
260,Elseid Hysaj,ALB,['DF'],Lazio,29,1994,13.3,2,0,0,14,9,3,18,17,14,0,0,0,72,14,13,51.9,2023-2024
261,Arijon Ibrahimović,GER,"['FW', 'DF']",Frosinone,17,2005,5.3,1,0,0,3,4,2,7,1,6,0,0,0,19,5,8,38.5,2023-2024
262,Jonathan Ikone,FRA,['FW'],Fiorentina,25,1998,18.7,5,0,0,16,15,5,11,3,11,1,0,0,60,15,22,40.5,2023-2024
263,Chukwubuikem Ikwuemesi,NGA,['FW'],Salernitana,21,2001,11.8,2,0,0,35,20,8,2,1,1,0,0,0,23,29,59,33.0,2023-2024
264,Ivan Ilić,SRB,['MF'],Torino,22,2001,23.3,3,0,0,24,25,1,91,20,8,0,1,0,112,19,19,50.0,2023-2024
265,Samuel Iling-Junior,ENG,"['DF', 'MF']",Juventus,19,2003,9.0,1,0,0,15,5,1,46,6,13,0,0,0,40,9,3,75.0,2023-2024
266,Ciro Immobile,ITA,['FW'],Lazio,33,1990,18.4,8,0,0,22,31,14,7,5,9,2,0,0,34,14,28,33.3,2023-2024
267,Gino Infantino,ARG,['MF'],Fiorentina,20,2003,1.1,1,0,0,4,2,0,0,3,1,0,0,0,2,1,5,16.7,2023-2024
268,Gustav Isaksen,DEN,['FW'],Lazio,22,2001,11.9,3,0,0,17,24,3,29,4,3,0,0,0,41,4,7,36.4,2023-2024
269,Ardian Ismajli,ALB,['DF'],Empoli,26,1996,22.7,2,0,0,18,16,0,4,23,16,0,1,0,72,52,39,57.1,2023-2024
270,Armando Izzo,ITA,['DF'],Monza,31,1992,18.3,9,0,0,32,26,1,3,27,17,0,0,0,81,19,20,48.7,2023-2024
271,Filip Jagiełło,POL,['MF'],Genoa,25,1997,0.4,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,,2023-2024
272,Jakub Jankto,CZE,"['MF', 'FW']",Cagliari,27,1996,9.7,0,0,0,9,8,1,26,5,9,0,0,0,33,3,8,27.3,2023-2024
273,Juan Jesus,BRA,['DF'],Napoli,32,1991,23.5,7,0,0,28,9,0,0,23,19,0,1,0,112,47,47,50.0,2023-2024
274,Álex Jiménez,ESP,['DF'],Milan,18,2005,0.8,1,0,0,2,1,0,1,0,1,0,0,0,2,0,0,,2023-2024
275,Kaio Jorge,BRA,['FW'],Frosinone,21,2002,9.0,2,0,0,8,10,2,3,1,4,0,0,0,29,8,23,25.8,2023-2024
276,Luka Jović,SRB,['FW'],Milan,25,1997,9.7,2,1,0,8,12,2,1,1,4,0,0,0,20,17,15,53.1,2023-2024
277,Hamed Junior Traorè,CIV,['MF'],Napoli,23,2000,4.2,1,0,0,4,7,1,7,2,2,0,0,0,20,1,5,16.7,2023-2024
278,Mohamed Kaba,FRA,['MF'],Lecce,21,2001,15.3,4,1,1,26,21,0,7,12,23,0,0,0,84,21,18,53.8,2023-2024
279,Christian Kabasele,BEL,['DF'],Udinese,32,1991,9.6,5,0,0,15,9,0,2,12,7,0,2,0,22,26,10,72.2,2023-2024
280,Yayah Kallon,SLE,['FW'],Hellas Verona,22,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,2023-2024
281,Pierre Kalulu,FRA,['DF'],Milan,23,2000,4.2,0,0,0,1,3,0,5,1,1,0,0,0,15,3,8,27.3,2023-2024
282,Daichi Kamada,JPN,['MF'],Lazio,26,1996,17.2,3,0,0,39,13,2,11,18,36,0,0,0,75,3,16,15.8,2023-2024
283,Hassane Kamara,CIV,['DF'],Udinese,29,1994,24.7,4,0,0,21,8,6,71,26,32,0,0,0,130,16,14,53.3,2023-2024
284,Yann Karamoh,FRA,"['MF', 'FW']",Torino,25,1998,1.8,0,0,0,2,3,2,5,0,0,0,0,0,10,2,2,50.0,2023-2024
285,Jesper Karlsson,SWE,['FW'],Bologna,25,1998,3.8,0,0,0,4,1,1,24,4,3,0,0,0,16,0,2,0.0,2023-2024
286,Rick Karsdorp,NED,['DF'],Roma,28,1995,13.2,2,0,0,9,9,0,28,9,18,1,0,0,50,5,2,71.4,2023-2024
287,Grigoris Kastanos,CYP,"['MF', 'DF']",Salernitana,25,1998,16.4,5,0,0,18,44,3,38,8,14,0,0,0,85,24,36,40.0,2023-2024
288,Michael Kayode,ITA,['DF'],Fiorentina,19,2004,22.9,2,0,0,14,19,2,66,18,30,0,0,0,105,17,18,48.6,2023-2024
289,Moise Kean,ITA,['FW'],Juventus,23,2000,7.3,2,0,0,13,13,7,1,2,4,0,0,0,18,10,6,62.5,2023-2024
290,Simon Kjær,DEN,['DF'],Milan,34,1989,13.0,1,0,0,9,2,0,1,14,15,1,0,0,59,23,17,57.5,2023-2024
291,Davy Klaassen,NED,['MF'],Inter,30,1993,2.3,1,0,0,3,0,1,0,3,2,0,0,0,9,4,1,80.0,2023-2024
292,Sead Kolašinac,BIH,['DF'],Atalanta,30,1993,24.2,4,0,0,29,20,1,9,21,32,0,0,0,151,34,32,51.5,2023-2024
293,Teun Koopmeiners,NED,['MF'],Atalanta,25,1998,29.2,5,0,0,53,23,5,121,10,24,0,1,0,150,29,34,46.0,2023-2024
294,Filip Kostić,SRB,['DF'],Juventus,30,1992,20.2,2,0,0,19,18,7,168,9,23,0,0,0,73,11,17,39.3,2023-2024
295,Christian Kouamé,CIV,['FW'],Fiorentina,25,1997,12.1,0,0,0,17,25,0,20,2,4,0,0,0,66,56,43,56.6,2023-2024
296,Viktor Kovalenko,UKR,['MF'],Empoli,27,1996,6.8,1,0,0,7,10,2,13,1,2,0,0,0,23,8,14,36.4,2023-2024
297,Rasmus Kristensen,DEN,['DF'],Roma,26,1997,19.4,5,0,0,14,8,1,44,8,19,1,0,1,67,30,21,58.8,2023-2024
298,Thomas Kristensen,DEN,['DF'],Udinese,21,2002,23.3,4,1,1,26,7,1,1,29,24,0,0,0,74,58,40,59.2,2023-2024
299,Nikola Krstović,MNE,['FW'],Lecce,23,2000,26.4,4,1,0,45,54,14,4,4,6,1,0,0,69,63,82,43.4,2023-2024
300,Rade Krunić,BIH,['MF'],Milan,29,1993,7.6,3,0,0,10,11,0,4,11,8,0,0,0,41,11,6,64.7,2023-2024
301,Marash Kumbulla,ALB,['DF'],Sassuolo,23,2000,4.0,1,0,0,3,1,0,0,0,2,0,1,1,6,4,4,50.0,2023-2024
302,Justin Kumi,ITA,['FW'],Sassuolo,19,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2023-2024
303,Berkan Kutlu,TUR,['MF'],Genoa,25,1998,2.2,0,0,0,4,4,0,12,4,4,0,0,0,6,2,2,50.0,2023-2024
304,Khvicha Kvaratskhelia,GEO,['FW'],Napoli,22,2001,30.4,8,0,0,25,80,4,99,13,21,2,0,0,99,11,20,35.5,2023-2024
305,Giorgi Kvernadze,GEO,"['FW', 'DF']",Frosinone,20,2003,0.7,0,0,0,3,1,0,1,1,0,0,0,0,4,0,0,,2023-2024
306,Giorgos Kyriakopoulos,GRE,['DF'],Monza,27,1996,19.0,3,0,0,15,14,2,84,13,10,0,1,0,71,12,20,37.5,2023-2024
307,Gianluca Lapadula,PER,['FW'],Cagliari,33,1990,13.4,3,0,0,22,18,15,7,2,1,1,0,0,27,21,31,40.4,2023-2024
308,Armand Lauriente,FRA,['FW'],Sassuolo,24,1998,32.3,5,0,0,34,55,4,135,15,20,1,0,0,138,6,28,17.6,2023-2024
309,Valentino Lazaro,AUT,"['DF', 'MF']",Torino,27,1996,22.2,3,0,0,12,10,1,127,8,11,0,0,0,103,14,20,41.2,2023-2024
310,Darko Lazović,SRB,"['FW', 'MF']",Hellas Verona,32,1990,21.4,0,1,0,5,5,13,97,6,16,0,0,0,67,8,15,34.8,2023-2024
311,Manuel Lazzari,ITA,['DF'],Lazio,29,1993,18.6,4,1,0,16,20,1,56,12,18,0,0,0,72,5,16,23.8,2023-2024
312,Nicola Leali,ITA,['GK'],Genoa,30,1993,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,2023-2024
313,Rafael Leão,POR,['FW'],Milan,24,1999,27.9,5,0,0,27,52,17,108,9,10,2,1,0,78,24,17,58.5,2023-2024
314,Jesper Lindstrøm,DEN,"['FW', 'MF']",Napoli,23,2000,4.8,2,0,0,6,4,2,12,2,3,0,0,0,15,1,4,20.0,2023-2024
315,Karol Linetty,POL,['MF'],Torino,28,1995,20.6,12,0,0,50,18,2,19,23,21,0,0,0,102,18,16,52.9,2023-2024
316,Luca Lipani,ITA,['MF'],Sassuolo,18,2005,4.3,0,0,0,6,1,0,5,6,7,0,0,0,22,5,7,41.7,2023-2024
317,Pol Lirola,ESP,['DF'],Frosinone,25,1997,17.1,1,0,0,7,12,2,25,19,18,0,0,0,80,14,19,42.4,2023-2024
318,Marcin Listkowski,POL,['FW'],Lecce,25,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2023-2024
319,Diego Llorente,ESP,['DF'],Roma,29,1993,24.1,5,0,0,25,23,0,6,22,19,0,1,0,92,43,50,46.2,2023-2024
320,Stanislav Lobotka,SVK,['MF'],Napoli,28,1994,36.5,4,0,0,33,41,0,3,30,39,0,0,0,236,11,23,32.4,2023-2024
321,Manuel Locatelli,ITA,['MF'],Juventus,25,1998,33.4,6,0,0,41,24,2,10,25,43,0,0,0,171,26,15,63.4,2023-2024
322,Ruben Loftus-Cheek,ENG,['MF'],Milan,27,1996,23.0,5,0,0,39,45,1,13,9,18,1,0,0,91,43,31,58.1,2023-2024
323,Ademola Lookman,NGA,"['FW', 'MF']",Atalanta,25,1997,21.0,4,0,0,28,34,12,69,9,15,1,0,0,89,18,21,46.2,2023-2024
324,Maxime Lopez,FRA,['MF'],Fiorentina,25,1997,8.9,1,0,0,8,5,0,16,7,9,0,0,0,46,3,5,37.5,2023-2024
325,Maxime Lopez,FRA,['MF'],Sassuolo,25,1997,1.6,0,1,0,2,2,0,0,2,1,0,0,0,10,0,1,0.0,2023-2024
326,Matteo Lovato,ITA,['DF'],Torino,23,2000,6.0,2,0,0,14,0,0,0,13,7,0,1,0,18,11,9,55.0,2023-2024
327,Matteo Lovato,ITA,['DF'],Salernitana,23,2000,10.5,2,0,0,7,5,0,1,18,14,0,2,0,47,15,18,45.5,2023-2024
328,Sandi Lovrić,SVN,['MF'],Udinese,25,1998,22.1,1,1,0,25,23,1,82,21,12,0,0,0,118,8,18,30.8,2023-2024
329,Lorenzo Lucca,ITA,['FW'],Udinese,22,2000,28.8,6,0,0,52,54,21,8,3,11,0,0,0,71,95,93,50.5,2023-2024
330,Jhon Lucumí,COL,['DF'],Bologna,25,1998,24.6,1,0,0,10,18,1,1,16,29,0,0,0,136,29,28,50.9,2023-2024
331,José Luis Palomino,ARG,['DF'],Atalanta,33,1990,0.3,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,100.0,2023-2024
332,Romelu Lukaku,BEL,['FW'],Roma,30,1993,29.3,5,1,0,24,17,25,13,0,5,0,0,0,52,51,55,48.1,2023-2024
333,Karlo Lulić,CRO,['MF'],Frosinone,27,1996,0.2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0.0,2023-2024
334,Sebastiano Luperto,ITA,['DF'],Empoli,26,1996,37.8,4,0,0,26,18,1,12,32,26,0,0,0,142,77,58,57.0,2023-2024
335,Mateus Lusuardi,BRA,['DF'],Frosinone,19,2004,2.4,1,0,0,2,0,0,1,4,1,0,1,0,7,3,1,75.0,2023-2024
336,Zito Luvumbo,ANG,"['FW', 'MF']",Cagliari,21,2002,21.6,5,0,0,31,67,14,82,1,6,1,0,0,71,4,27,12.9,2023-2024
337,Charalampos Lykogiannis,GRE,['DF'],Bologna,29,1993,10.0,2,0,0,12,0,2,59,5,6,0,0,0,31,16,13,55.2,2023-2024
338,Giulio Maggiore,ITA,['MF'],Salernitana,25,1998,20.0,9,1,1,39,37,1,3,24,29,0,1,0,134,24,46,34.3,2023-2024
339,Giangiacomo Magnani,ITA,['DF'],Hellas Verona,27,1995,27.2,6,0,0,27,30,0,12,45,18,1,0,0,147,45,37,54.9,2023-2024
340,Mike Maignan,FRA,['GK'],Milan,28,1995,29.0,1,1,0,1,5,0,0,1,0,0,0,0,38,7,1,87.5,2023-2024
341,Antoine Makoumbou,CGO,['MF'],Cagliari,25,1998,30.0,5,2,1,28,28,1,11,16,24,0,0,0,159,11,20,35.5,2023-2024
342,Daniel Maldini,ITA,"['MF', 'FW']",Monza,21,2001,3.7,0,0,0,3,5,2,9,2,2,0,0,0,11,1,5,16.7,2023-2024
343,Daniel Maldini,ITA,"['FW', 'MF']",Empoli,21,2001,2.9,1,0,0,8,5,0,5,2,2,0,0,0,6,7,5,58.3,2023-2024
344,Youssef Maleh,MAR,['MF'],Empoli,24,1998,28.9,11,0,0,56,37,0,47,25,48,0,2,0,172,17,34,33.3,2023-2024
345,Ruslan Malinovskyi,UKR,['MF'],Genoa,30,1993,17.2,7,0,0,31,17,0,19,5,20,0,0,0,88,22,19,53.7,2023-2024
346,Gianluca Mancini,ITA,['DF'],Roma,27,1996,31.9,9,0,0,49,31,0,24,36,20,0,0,0,106,42,33,56.0,2023-2024
347,Marco Mancosu,ITA,"['MF', 'FW']",Cagliari,34,1988,1.7,0,0,0,3,1,2,4,0,0,0,0,0,8,0,4,0.0,2023-2024
348,Christos Mandas,GRE,['GK'],Lazio,21,2001,8.0,0,0,0,0,1,0,0,1,0,0,0,0,10,2,0,100.0,2023-2024
349,Rolando Mandragora,ITA,['MF'],Fiorentina,26,1997,17.6,5,0,0,26,24,0,34,9,11,0,0,0,60,31,39,44.3,2023-2024
350,Kostas Manolas,GRE,['DF'],Salernitana,32,1991,5.4,0,0,0,5,3,0,1,2,5,0,0,0,19,20,8,71.4,2023-2024
351,Riccardo Marchizza,ITA,['DF'],Frosinone,25,1998,12.8,1,0,0,6,3,0,22,7,6,0,0,0,43,9,12,42.9,2023-2024
352,Gian Marco Ferrari,ITA,['DF'],Sassuolo,31,1992,25.2,4,0,0,26,21,0,14,25,10,0,3,0,95,39,38,50.6,2023-2024
353,Pablo Marí,ESP,['DF'],Monza,29,1993,29.1,7,0,0,37,9,0,4,37,25,0,1,0,98,41,20,67.2,2023-2024
354,Mirko Marić,CRO,['FW'],Monza,28,1995,3.2,0,1,0,4,5,3,1,2,0,0,0,0,11,11,17,39.3,2023-2024
355,Răzvan Marin,ROU,['MF'],Empoli,27,1996,20.2,3,0,0,28,18,1,98,6,22,0,0,0,91,12,12,50.0,2023-2024
356,Agustín Martegani,ARG,['MF'],Salernitana,23,2000,8.1,1,0,0,10,14,0,1,4,7,0,0,0,51,6,5,54.5,2023-2024
357,Aarón Martín,ESP,['DF'],Genoa,26,1997,15.3,4,1,1,23,17,2,106,9,10,0,0,0,48,8,11,42.1,2023-2024
358,Tommaso Martinelli,ITA,['GK'],Fiorentina,17,2006,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,2023-2024
359,Josep Martinez,ESP,['GK'],Genoa,25,1998,36.0,4,1,1,2,11,0,0,1,0,0,1,0,61,13,1,92.9,2023-2024
360,Lautaro Martínez,ARG,['FW'],Inter,25,1997,29.5,5,0,0,46,59,12,15,20,16,2,1,0,90,38,27,58.5,2023-2024
361,Lucas Martínez Quarta,ARG,['DF'],Fiorentina,27,1996,25.5,9,0,0,41,13,1,5,30,47,0,0,0,141,49,55,47.1,2023-2024
362,Adam Marušić,MNE,['DF'],Lazio,30,1992,34.4,3,1,0,24,10,4,44,29,31,0,1,0,154,32,33,49.2,2023-2024
363,Adam Masina,MAR,['DF'],Udinese,29,1994,0.7,2,0,0,3,0,0,0,2,0,0,0,0,5,4,1,80.0,2023-2024
364,Adam Masina,MAR,['DF'],Torino,29,1994,11.4,0,0,0,18,5,0,4,11,12,0,1,0,49,22,14,61.1,2023-2024
365,Alan Matturro,URU,['DF'],Genoa,18,2004,1.2,0,0,0,0,0,0,0,2,1,0,0,1,6,3,2,60.0,2023-2024
366,Luca Mazzitelli,ITA,['MF'],Frosinone,27,1995,24.6,6,1,1,45,37,1,42,19,23,0,0,0,128,41,38,51.9,2023-2024
367,Pasquale Mazzocchi,ITA,['DF'],Salernitana,28,1995,14.1,4,0,0,23,9,3,42,5,19,0,0,0,72,6,26,18.8,2023-2024
368,Pasquale Mazzocchi,ITA,['DF'],Napoli,28,1995,4.8,0,1,0,9,7,0,14,1,2,0,0,0,21,12,7,63.2,2023-2024
369,Jordi Mboula,ESP,"['FW', 'MF']",Hellas Verona,24,1999,3.4,0,0,0,5,4,2,8,1,4,0,0,0,6,4,14,22.2,2023-2024
370,Weston McKennie,USA,"['MF', 'DF']",Juventus,24,1998,28.8,6,0,0,23,12,6,59,18,29,0,0,0,115,37,34,52.1,2023-2024
371,Arthur Melo,BRA,['MF'],Fiorentina,26,1996,22.1,2,0,0,18,47,0,21,18,30,1,0,0,141,7,7,50.0,2023-2024
372,Leonardo Mendicino,ITA,['MF'],Atalanta,17,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2023-2024
373,Alex Meret,ITA,['GK'],Napoli,26,1997,30.8,0,0,0,0,3,0,0,0,0,0,0,0,53,4,1,80.0,2023-2024
374,Junior Messias,BRA,"['MF', 'DF']",Genoa,32,1991,11.7,0,0,0,7,22,5,24,5,20,0,0,0,54,15,24,38.5,2023-2024
375,Nikola Milenković,SRB,['DF'],Fiorentina,25,1997,27.9,4,0,0,30,23,0,0,27,21,0,1,0,108,111,28,79.9,2023-2024
376,Arkadiusz Milik,POL,['FW'],Juventus,29,1994,10.2,2,1,0,22,26,11,4,5,5,0,0,0,31,24,32,42.9,2023-2024
377,Vanja Milinković-Savić,SRB,['GK'],Torino,26,1997,36.0,2,0,0,0,2,0,0,1,0,0,0,0,47,9,2,81.8,2023-2024
378,Yerry Mina,COL,"['DF', 'MF']",Fiorentina,28,1994,0.5,1,0,0,3,2,0,0,0,1,0,0,0,6,1,0,100.0,2023-2024
379,Yerry Mina,COL,['DF'],Cagliari,28,1994,13.5,4,0,0,17,18,0,2,4,13,0,1,0,57,35,14,71.4,2023-2024
380,Aleksei Miranchuk,RUS,"['MF', 'FW']",Atalanta,27,1995,13.1,1,0,0,12,31,3,83,2,6,0,0,0,69,7,11,38.9,2023-2024
381,Kevin Miranda,ITA,['DF'],Sassuolo,20,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,2023-2024
382,Antonio Mirante,ITA,['GK'],Milan,40,1983,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,100.0,2023-2024
383,Fabio Miretti,ITA,['MF'],Juventus,19,2003,12.3,3,0,0,22,29,1,32,7,14,0,0,0,73,3,12,20.0,2023-2024
384,Filippo Missori,ITA,['DF'],Sassuolo,19,2004,3.0,0,0,0,1,2,0,5,4,3,0,0,0,8,6,1,85.7,2023-2024
385,Stefan Mitrović,SRB,"['FW', 'MF']",Hellas Verona,20,2002,4.3,0,0,0,10,6,1,15,0,3,0,0,0,16,4,18,18.2,2023-2024
