Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,aerials_Won,aerials_Lost,aerials_Won%,Season
66,Yuri Berchiche,ESP,['DF'],Athletic Club,33,1990,21.4,5,0,0,29,33,0,44,20,25,0,1,1,119,33,20,62.3,2023-2024
67,Álex Berenguer,ESP,['FW'],Athletic Club,28,1995,17.7,4,0,0,30,22,12,138,5,14,0,0,0,63,20,42,32.3,2023-2024
68,Antonio Blanco,ESP,['MF'],Alavés,23,2000,27.0,5,1,0,36,40,0,15,35,36,0,0,0,160,21,18,53.8,2023-2024
69,Daley Blind,NED,['DF'],Girona,33,1990,33.0,6,0,0,19,12,0,17,21,21,0,1,0,147,39,32,54.9,2023-2024
70,Adri Bosch,ESP,['DF'],Granada,22,2001,0.3,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0.0,2023-2024
71,Yassine Bounou,MAR,['GK'],Sevilla,32,1991,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2023-2024
72,Lucas Boyé,ARG,['FW'],Granada,27,1996,28.2,8,1,0,72,43,8,14,10,25,0,0,0,113,58,77,43.0,2023-2024
73,Darko Brašanac,SRB,['MF'],Osasuna,31,1992,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,50.0,2023-2024
74,Brau,ESP,['DF'],Granada,21,2001,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,2023-2024
75,Claudio Bravo,CHI,['GK'],Betis,40,1983,7.0,0,0,0,0,1,0,0,0,0,0,0,0,14,2,0,100.0,2023-2024
76,Ben Brereton,CHI,"['FW', 'MF']",Villarreal,24,1999,3.0,2,0,0,5,4,2,4,0,2,0,0,0,13,1,2,33.3,2023-2024
77,Ante Budimir,CRO,['FW'],Osasuna,32,1991,27.1,4,0,0,40,26,27,10,5,15,3,0,0,55,158,124,56.0,2023-2024
78,Manu Bueno,ESP,['MF'],Sevilla,19,2004,1.3,1,0,0,1,2,0,0,0,2,0,0,0,6,0,1,0.0,2023-2024
79,Pablo Busto,ESP,['DF'],Betis,17,2005,0.5,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,,2023-2024
80,José Callejón,ESP,"['MF', 'FW']",Granada,36,1987,8.9,2,0,0,11,21,3,34,5,6,0,0,0,48,7,10,41.2,2023-2024
81,Eduardo Camavinga,FRA,"['MF', 'DF']",Real Madrid,20,2002,20.2,9,0,0,49,68,1,4,29,47,0,1,0,146,18,17,51.4,2023-2024
82,Sergio Camello,ESP,['FW'],Rayo Vallecano,22,2001,18.5,3,0,0,18,11,6,2,3,5,0,0,0,60,16,40,28.6,2023-2024
83,José Campaña,ESP,['MF'],Las Palmas,30,1993,1.9,0,0,0,0,5,0,4,2,2,0,0,0,16,2,0,100.0,2023-2024
84,João Cancelo,POR,['DF'],Barcelona,29,1994,27.8,7,0,0,40,26,4,82,29,44,0,0,0,165,24,23,51.1,2023-2024
85,Sergi Canós,ESP,"['MF', 'FW']",Valencia,26,1997,13.7,1,0,0,17,16,2,35,11,13,0,0,0,64,13,11,54.2,2023-2024
86,Étienne Capoue,FRA,['MF'],Villarreal,35,1988,16.2,8,0,0,25,41,2,7,22,18,1,0,0,97,21,19,52.5,2023-2024
87,Isaac Carcelen,ESP,['DF'],Cádiz,30,1993,29.0,2,0,0,16,44,5,67,27,31,0,0,0,129,22,36,37.9,2023-2024
88,Dani Cárdenas,ESP,['GK'],Rayo Vallecano,26,1997,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,2023-2024
89,Marc Cardona,ESP,['FW'],Las Palmas,28,1995,8.2,4,0,0,12,19,18,5,2,8,1,0,0,26,9,14,39.1,2023-2024
90,Sergi Cardona,ESP,['DF'],Las Palmas,24,1999,31.3,11,0,0,52,60,5,89,46,55,0,0,0,188,52,37,58.4,2023-2024
91,Johnny Cardoso,USA,['MF'],Betis,21,2001,14.8,3,0,0,21,19,0,3,32,29,1,0,0,91,38,25,60.3,2023-2024
92,Carmona,ESP,"['DF', 'MF']",Getafe,21,2002,14.6,8,0,0,33,23,3,29,21,21,0,0,0,71,18,20,47.4,2023-2024
93,Yannick Carrasco,BEL,['DF'],Atlético Madrid,29,1993,2.5,0,0,0,2,2,1,8,1,4,0,0,0,15,0,1,0.0,2023-2024
94,Álvaro Carreras,ESP,"['MF', 'FW']",Granada,20,2003,5.3,1,0,0,6,11,1,14,7,8,0,0,0,29,10,5,66.7,2023-2024
95,Dani Carvajal,ESP,['DF'],Real Madrid,31,1992,24.1,5,1,1,23,19,2,49,22,32,0,0,0,120,21,19,52.5,2023-2024
96,William Carvalho,POR,['MF'],Betis,31,1992,7.6,2,0,0,13,5,0,4,8,12,0,0,0,47,8,3,72.7,2023-2024
97,Marc Casado,ESP,['MF'],Barcelona,19,2003,0.2,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,,2023-2024
98,Catena,ESP,['DF'],Osasuna,28,1994,28.2,8,1,0,47,15,1,0,15,18,0,1,0,129,59,30,66.3,2023-2024
99,Dani Ceballos,ESP,"['MF', 'FW']",Real Madrid,26,1996,6.6,2,0,0,5,19,0,8,0,5,0,0,0,38,2,5,28.6,2023-2024
100,Álex Centelles,ESP,['DF'],Almería,25,1997,10.9,2,0,0,10,13,1,44,18,6,0,1,0,42,15,11,57.7,2023-2024
101,Franco Cervi,ARG,"['MF', 'DF']",Celta Vigo,29,1994,6.1,2,0,0,6,19,2,18,9,18,0,0,0,54,6,8,42.9,2023-2024
102,Pep Chavarría,ESP,"['DF', 'MF']",Rayo Vallecano,25,1998,13.0,6,1,1,8,22,3,70,6,18,0,0,0,68,13,10,56.5,2023-2024
103,Andreas Christensen,DEN,"['DF', 'MF']",Barcelona,27,1996,22.0,4,0,0,26,10,0,0,21,14,0,0,0,107,54,22,71.1,2023-2024
104,Chumi,ESP,['DF'],Almería,24,1999,27.0,4,0,0,23,8,0,2,14,22,0,1,0,93,43,31,58.1,2023-2024
105,Víctor Chust,ESP,['DF'],Cádiz,23,2000,20.7,3,2,0,15,4,0,2,11,18,0,0,0,83,26,25,51.0,2023-2024
106,Pathé Ciss,SEN,['MF'],Rayo Vallecano,29,1994,18.5,10,0,0,27,29,4,3,30,24,0,0,0,127,50,42,54.3,2023-2024
107,Silvi Clúa,ESP,['MF'],Girona,18,2005,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,2023-2024
108,Saúl Coco,EQG,['DF'],Las Palmas,24,1999,25.5,6,1,0,19,24,0,1,20,19,0,0,1,104,58,37,61.1,2023-2024
109,Santi Comesaña,ESP,['MF'],Villarreal,26,1996,18.4,8,2,1,33,22,1,5,22,26,0,0,0,85,31,26,54.4,2023-2024
110,Copete,ESP,['DF'],Mallorca,23,1999,14.8,7,0,0,36,13,0,10,32,27,0,2,0,75,20,16,55.6,2023-2024
111,Francis Coquelin,FRA,['MF'],Villarreal,32,1991,10.1,4,0,0,18,8,1,2,16,12,0,0,0,60,11,10,52.4,2023-2024
112,Theo Corbeanu,CAN,"['MF', 'FW']",Granada,21,2002,2.0,2,0,0,2,1,0,12,3,2,0,0,0,13,4,1,80.0,2023-2024
113,Jesús Corona,MEX,"['MF', 'DF']",Sevilla,30,1993,0.2,0,0,0,1,0,0,2,1,0,0,0,0,2,0,0,,2023-2024
114,Ángel Correa,ARG,"['FW', 'MF']",Atlético Madrid,28,1995,17.0,3,0,0,24,32,17,40,2,15,0,0,0,63,5,13,27.8,2023-2024
115,Thierry Correia,POR,['DF'],Valencia,24,1999,23.9,4,1,0,41,41,2,48,33,35,1,1,0,153,16,32,33.3,2023-2024
116,Jaume Costa,ESP,['DF'],Mallorca,35,1988,18.7,7,0,0,25,22,2,63,16,22,0,0,0,78,13,16,44.8,2023-2024
117,Samu Costa,POR,['MF'],Mallorca,22,2000,25.6,8,0,0,62,49,6,24,39,50,0,1,0,164,61,31,66.3,2023-2024
118,Thibaut Courtois,BEL,['GK'],Real Madrid,31,1992,3.7,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,100.0,2023-2024
119,Yan Couto,BRA,"['DF', 'FW']",Girona,21,2002,24.9,8,0,0,35,42,7,111,10,34,2,1,0,153,4,13,23.5,2023-2024
120,Crespo,POR,['MF'],Rayo Vallecano,26,1996,5.9,4,0,0,19,22,0,3,10,9,0,0,0,31,9,5,64.3,2023-2024
121,Cristian,ESP,['GK'],Valencia,25,1998,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,2023-2024
122,Juan Cruz Armada,ESP,['DF'],Osasuna,31,1992,18.5,3,0,0,20,4,1,21,12,15,0,0,0,89,21,17,55.3,2023-2024
123,Juan Cruz,ESP,['FW'],Betis,23,2000,0.8,0,0,0,2,2,0,0,0,0,0,0,0,4,1,0,100.0,2023-2024
124,Pau Cubarsí,ESP,['DF'],Barcelona,16,2007,17.3,4,0,0,15,2,0,1,12,14,0,1,0,59,28,26,51.9,2023-2024
125,Iván Cuéllar,ESP,['GK'],Mallorca,39,1984,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,2023-2024
126,Jorge Cuenca,ESP,['DF'],Villarreal,23,1999,21.8,7,0,0,25,12,0,13,21,29,0,0,0,82,60,38,61.2,2023-2024
127,Eric Curbelo,ESP,"['DF', 'MF']",Las Palmas,29,1994,1.1,0,0,0,0,0,0,0,2,3,0,0,0,11,0,1,0.0,2023-2024
128,Alberto Dadie,ESP,['MF'],Real Sociedad,21,2002,0.3,0,0,0,4,0,0,1,0,1,0,0,0,2,0,0,,2023-2024
129,Sergi Darder,ESP,['MF'],Mallorca,29,1993,24.0,4,0,0,19,35,1,149,16,26,0,0,0,124,8,14,36.4,2023-2024
130,Rodrigo De Paul,ARG,['MF'],Atlético Madrid,29,1994,23.1,7,0,0,27,59,1,46,11,21,0,0,0,145,5,4,55.6,2023-2024
131,Mouctar Diakhaby,GUI,"['DF', 'MF']",Valencia,26,1996,11.9,6,0,0,9,2,0,0,11,11,0,0,0,67,25,13,65.8,2023-2024
132,Moussa Diakité,MLI,['MF'],Cádiz,19,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,2023-2024
133,Assane Diao,SEN,['FW'],Betis,17,2005,11.6,4,0,0,12,22,1,9,7,12,0,0,0,47,14,22,38.9,2023-2024
134,Brahim Díaz,MAR,"['FW', 'MF']",Real Madrid,23,1999,17.2,0,0,0,22,41,5,31,5,19,0,0,0,74,3,9,25.0,2023-2024
135,Víctor Díaz,ESP,"['DF', 'MF']",Granada,35,1988,1.8,1,0,0,0,0,0,0,1,3,0,0,0,6,3,1,75.0,2023-2024
136,Famara Diedhiou,SEN,"['FW', 'MF']",Granada,30,1992,1.0,1,0,0,6,3,0,2,0,1,1,0,0,5,12,6,66.7,2023-2024
137,Stole Dimitrievski,MKD,['GK'],Rayo Vallecano,29,1993,37.0,2,0,0,0,3,0,0,0,1,0,0,0,37,6,1,85.7,2023-2024
138,Djené,TOG,"['DF', 'MF']",Getafe,31,1991,27.6,14,1,1,51,37,1,30,23,19,0,1,0,175,37,29,56.1,2023-2024
139,Marko Dmitrović,SRB,['GK'],Sevilla,31,1992,13.0,1,0,0,0,1,0,0,1,1,0,0,1,13,2,0,100.0,2023-2024
140,Jaume Doménech,ESP,['GK'],Valencia,32,1990,0.9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0,2023-2024
141,Carlos Dominguez,ESP,['DF'],Celta Vigo,22,2001,17.6,2,0,0,15,8,0,3,22,21,0,0,2,71,36,30,54.5,2023-2024
142,Mario Dominguez,ESP,['FW'],Valencia,19,2004,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,2023-2024
143,Carlos Dotor,ESP,['MF'],Celta Vigo,22,2001,7.9,2,0,0,14,10,0,9,4,7,0,0,0,49,5,8,38.5,2023-2024
144,Anastasios Douvikas,GRE,['FW'],Celta Vigo,23,1999,10.1,2,0,0,18,30,6,2,2,7,0,0,0,22,35,28,55.6,2023-2024
145,Artem Dovbyk,UKR,['FW'],Girona,26,1997,28.7,2,0,0,27,13,33,1,0,3,0,0,0,24,39,40,49.4,2023-2024
146,Domingos Duarte,POR,['DF'],Getafe,28,1995,10.1,5,2,1,8,8,0,1,8,4,0,0,0,45,14,10,58.3,2023-2024
147,Rubén Duarte,ESP,['DF'],Alavés,27,1995,20.9,7,0,0,31,30,0,70,23,20,0,0,0,93,27,26,50.9,2023-2024
148,Hugo Duro,ESP,['FW'],Valencia,23,1999,33.1,4,0,0,41,95,17,7,5,8,3,0,0,81,58,125,31.7,2023-2024
149,Aritz Elustondo,ESP,['DF'],Real Sociedad,29,1994,9.0,2,0,0,9,10,0,1,7,7,0,0,0,38,29,13,69.0,2023-2024
150,Adri Embarba,ESP,"['FW', 'MF']",Almería,31,1992,27.5,5,0,0,37,40,16,171,15,37,0,0,0,141,25,43,36.8,2023-2024
151,Youssef En-Nesyri,MAR,['FW'],Sevilla,26,1997,28.6,4,0,0,21,22,22,4,7,7,0,0,0,43,68,91,42.8,2023-2024
152,Gonzalo Escalante,ARG,['MF'],Cádiz,30,1993,18.9,2,1,0,31,14,2,5,26,24,0,0,0,91,31,30,50.8,2023-2024
153,Aarón Escandell,ESP,['GK'],Las Palmas,27,1995,1.7,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,,2023-2024
154,Alfonso Espino,URU,['DF'],Rayo Vallecano,31,1992,27.9,9,0,0,45,41,0,50,40,45,0,1,1,171,13,26,33.3,2023-2024
155,Bernardo Espinosa,COL,['DF'],Girona,34,1989,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,50.0,2023-2024
156,Karl Etta Eyong,CMR,['FW'],Cádiz,19,2003,0.2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.0,2023-2024
157,Abde Ezzalzouli,MAR,"['FW', 'MF']",Barcelona,21,2001,0.8,0,0,0,1,3,0,7,0,1,0,0,0,2,1,2,33.3,2023-2024
158,Abde Ezzalzouli,MAR,['FW'],Betis,21,2001,9.6,1,0,0,9,16,4,33,5,14,0,0,0,44,23,23,50.0,2023-2024
159,Radamel Falcao,COL,"['FW', 'DF']",Rayo Vallecano,37,1986,4.5,4,0,0,15,10,6,1,3,5,0,0,0,20,14,24,36.8,2023-2024
160,Fali,ESP,['DF'],Cádiz,29,1993,28.3,12,0,0,23,19,0,10,27,26,0,0,0,127,39,39,50.0,2023-2024
161,Ansu Fati,ESP,"['MF', 'FW']",Barcelona,20,2002,0.6,0,0,0,0,4,1,0,0,0,0,0,0,2,1,1,50.0,2023-2024
162,Nabil Fekir,FRA,"['MF', 'FW']",Betis,30,1993,11.7,1,0,0,22,35,8,56,7,10,0,0,0,42,10,11,47.6,2023-2024
163,Luiz Felipe,ITA,['DF'],Betis,26,1997,4.0,1,0,0,2,1,0,0,4,3,0,0,0,23,2,6,25.0,2023-2024
164,João Félix,POR,['FW'],Barcelona,23,1999,17.1,3,0,0,21,54,9,17,10,16,0,0,0,68,8,8,50.0,2023-2024
165,Kiko Femenía,ESP,['DF'],Villarreal,32,1991,17.6,8,1,1,25,3,0,28,31,25,0,1,0,106,10,11,47.6,2023-2024
166,Aitor Fernández,ESP,['GK'],Osasuna,32,1991,6.1,2,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0.0,2023-2024
167,Álex Fernández,ESP,['MF'],Cádiz,30,1992,14.3,3,0,0,5,16,0,35,15,9,0,0,0,82,13,16,44.8,2023-2024
168,Carlos Fernández,ESP,['FW'],Real Sociedad,27,1996,4.5,3,0,0,15,3,2,1,0,7,0,1,0,18,16,17,48.5,2023-2024
169,Raúl Fernández,ESP,['GK'],Granada,35,1988,3.1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,2023-2024
170,Valery Fernández,ESP,"['MF', 'FW']",Girona,23,1999,5.6,1,0,0,6,13,3,13,1,9,0,0,0,30,2,3,40.0,2023-2024
171,Fernando,ESP,['GK'],Almería,33,1990,4.0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,100.0,2023-2024
172,Fernando,BRA,['MF'],Sevilla,36,1987,5.1,0,0,0,6,3,0,4,7,8,0,0,0,35,10,8,55.6,2023-2024
173,André Ferreira,POR,['GK'],Granada,27,1996,14.9,1,0,0,2,2,0,0,0,0,0,2,0,18,7,1,87.5,2023-2024
174,Rachad Fettal,MAR,['FW'],Almería,18,2005,0.2,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,100.0,2023-2024
175,Pablo Fornals,ESP,"['FW', 'MF']",Betis,27,1996,12.8,2,0,0,13,14,4,51,22,16,0,0,0,72,11,9,55.0,2023-2024
176,Héctor Fort,ESP,['DF'],Barcelona,16,2006,3.5,0,0,0,8,1,1,6,2,5,0,0,0,16,0,3,0.0,2023-2024
177,Dimitri Foulquier,FRA,"['DF', 'MF']",Valencia,30,1993,20.5,3,0,0,24,28,2,42,16,22,0,0,0,111,10,17,37.0,2023-2024
178,Juan Foyth,ARG,['DF'],Villarreal,25,1998,11.8,1,0,0,18,7,0,18,12,15,0,0,0,58,26,16,61.9,2023-2024
179,Jorge de Frutos,ESP,"['FW', 'MF']",Rayo Vallecano,26,1997,17.2,1,0,0,15,25,4,53,7,8,0,0,0,81,14,18,43.8,2023-2024
180,Daniel Fuzato,BRA,['GK'],Getafe,26,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,2023-2024
181,Matteo Gabbia,ITA,['DF'],Villarreal,23,1999,5.3,2,0,0,9,3,0,0,8,6,0,0,0,20,17,5,77.3,2023-2024
182,Javi Galán,ESP,['DF'],Atlético Madrid,28,1994,1.0,1,0,0,1,4,0,6,1,4,0,0,0,7,3,1,75.0,2023-2024
183,Javi Galán,ESP,['DF'],Real Sociedad,28,1994,11.9,3,0,0,21,19,3,46,14,22,0,1,0,61,7,6,53.8,2023-2024
184,Iñigo Ruiz de Galarreta,ESP,['MF'],Athletic Club,29,1993,23.2,7,0,0,54,41,0,57,12,31,0,0,1,152,22,23,48.9,2023-2024
185,Aleix García,ESP,['MF'],Girona,26,1997,35.5,4,1,0,29,36,1,192,36,28,0,0,0,208,17,23,42.5,2023-2024
186,Álvaro García,ESP,"['FW', 'MF']",Rayo Vallecano,30,1992,27.5,8,1,1,25,23,25,121,36,25,1,0,0,111,14,27,34.1,2023-2024
187,Dani García,ESP,['MF'],Athletic Club,33,1990,8.3,4,0,0,11,7,0,0,8,11,0,0,0,40,7,8,46.7,2023-2024
188,David García,ESP,['DF'],Osasuna,29,1994,25.9,5,0,0,33,13,1,2,18,18,0,1,0,129,93,35,72.7,2023-2024
189,Eric García,ESP,['DF'],Barcelona,22,2001,0.6,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,100.0,2023-2024
190,Eric García,ESP,['DF'],Girona,22,2001,29.3,4,0,0,24,26,3,10,30,37,1,0,0,128,49,37,57.0,2023-2024
191,Fran Garcia,ESP,['DF'],Real Madrid,23,1999,15.5,2,0,0,10,15,10,60,19,17,0,0,0,104,7,15,31.8,2023-2024
192,Gonzalo García,ESP,"['FW', 'MF']",Real Madrid,19,2004,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,2023-2024
193,Jastin García,ESP,['FW'],Girona,19,2004,0.4,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,,2023-2024
194,Raúl García,ESP,"['FW', 'MF']",Athletic Club,37,1986,4.7,3,0,0,20,10,5,7,3,6,0,1,0,19,27,19,58.7,2023-2024
195,Rubén García,ESP,"['FW', 'MF']",Osasuna,30,1993,17.2,1,0,0,24,27,6,101,12,18,0,0,0,86,30,36,45.5,2023-2024
196,Santiago García,ESP,['FW'],Getafe,21,2001,0.3,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,,2023-2024
197,Unai García,ESP,['DF'],Osasuna,31,1992,6.2,6,1,1,9,1,0,5,8,9,0,0,0,21,4,7,36.4,2023-2024
198,Yarek Gasiorowski,ESP,['DF'],Valencia,18,2005,8.2,1,0,0,11,2,0,6,15,12,0,0,1,15,15,4,78.9,2023-2024
199,Federico Gattoni,ARG,"['DF', 'FW']",Sevilla,24,1999,0.1,0,0,0,2,0,0,0,0,0,0,0,0,1,2,1,66.7,2023-2024
200,Gavi,ESP,"['MF', 'FW']",Barcelona,18,2004,10.5,5,0,0,31,23,4,8,8,21,0,0,0,44,13,26,33.3,2023-2024
201,Paulo Gazzaniga,ARG,['GK'],Girona,31,1992,38.0,2,0,0,0,8,0,0,0,2,0,0,0,46,8,0,100.0,2023-2024
202,David Gil,ESP,['GK'],Cádiz,29,1994,4.1,1,0,0,0,2,0,0,0,0,0,0,0,2,4,0,100.0,2023-2024
203,Maxi Gómez,URU,['FW'],Cádiz,26,1996,12.9,2,0,0,20,32,13,20,3,4,0,0,0,15,71,69,50.7,2023-2024
204,Moi Gómez,ESP,"['MF', 'FW']",Osasuna,29,1994,22.3,3,0,0,29,30,2,52,11,19,0,0,0,118,13,18,41.9,2023-2024
205,Unai Gómez,ESP,['MF'],Athletic Club,20,2003,9.7,1,0,0,11,20,0,21,2,10,0,0,0,45,13,15,46.4,2023-2024
206,Édgar González,ESP,"['DF', 'MF']",Almería,26,1997,28.0,7,1,1,29,7,3,2,38,21,0,1,0,93,70,59,54.3,2023-2024
207,Fabio González,ESP,['MF'],Las Palmas,26,1997,1.4,1,0,0,1,1,0,2,0,2,0,0,0,13,1,2,33.3,2023-2024
208,Giovanni González,URU,['DF'],Mallorca,28,1994,27.4,6,0,0,38,20,3,62,31,45,0,1,0,154,37,36,50.7,2023-2024
209,Hugo González,ESP,"['MF', 'FW']",Valencia,20,2003,1.0,0,0,0,3,2,2,9,0,1,0,0,0,8,0,4,0.0,2023-2024
210,Iñaki González,ESP,['MF'],Las Palmas,19,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2023-2024
211,Peter González,DOM,"['MF', 'FW']",Valencia,21,2002,7.2,1,0,0,11,11,1,18,7,3,1,0,0,27,10,10,50.0,2023-2024
212,Urko González,ESP,['MF'],Real Sociedad,22,2001,1.7,1,0,0,1,2,0,0,1,1,0,0,0,13,5,4,55.6,2023-2024
213,Andoni Gorosabel,ESP,['DF'],Alavés,26,1996,31.7,6,0,0,29,41,0,81,28,42,1,1,0,164,25,57,30.5,2023-2024
214,Pablo Gozalbez,ESP,"['MF', 'FW']",Valencia,22,2001,1.1,0,0,0,6,2,1,1,1,0,0,0,0,6,1,5,16.7,2023-2024
215,Mason Greenwood,ENG,"['MF', 'FW']",Getafe,21,2001,29.6,6,1,0,39,43,1,107,4,6,1,0,0,120,5,20,20.0,2023-2024
216,Dominik Greif,SVK,['GK'],Mallorca,26,1997,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,2023-2024
217,Antoine Griezmann,FRA,"['FW', 'MF']",Atlético Madrid,32,1991,29.4,5,0,0,16,26,14,123,10,19,0,0,0,100,14,27,34.1,2023-2024
218,Vicente Guaita,ESP,['GK'],Celta Vigo,36,1987,26.7,2,0,0,1,5,0,0,0,1,0,1,1,21,11,1,91.7,2023-2024
219,Andrés Guardado,MEX,['MF'],Betis,36,1986,5.0,2,0,0,10,3,0,11,6,12,0,0,0,37,4,7,36.4,2023-2024
220,Sergi Guardiola,ESP,"['FW', 'MF']",Cádiz,32,1991,5.5,1,0,0,18,22,3,17,0,7,0,0,0,27,5,10,33.3,2023-2024
221,Nemanja Gudelj,SRB,"['DF', 'MF']",Sevilla,31,1991,19.4,7,0,0,30,11,0,3,27,24,0,0,0,85,41,21,66.1,2023-2024
222,Gonçalo Guedes,POR,"['FW', 'MF']",Villarreal,26,1996,10.6,0,0,0,5,16,3,27,2,4,0,0,0,29,2,10,16.7,2023-2024
223,Javier Guerra,ESP,['MF'],Valencia,20,2003,27.8,3,1,0,40,30,2,24,18,24,0,0,0,177,25,32,43.9,2023-2024
224,Ander Guevara,ESP,['MF'],Alavés,26,1997,32.6,7,0,0,48,30,0,8,13,32,1,0,0,218,45,41,52.3,2023-2024
225,Hugo Guillamón,ESP,['MF'],Valencia,23,2000,14.6,7,0,0,36,25,0,6,12,15,0,1,0,80,15,15,50.0,2023-2024
226,Marc Guiu,ESP,"['FW', 'MF']",Barcelona,17,2006,0.8,1,0,0,1,2,1,0,0,0,0,0,0,1,1,3,25.0,2023-2024
227,Arda Güler,TUR,"['FW', 'MF']",Real Madrid,18,2005,4.2,1,0,0,11,8,1,13,2,4,1,0,0,21,0,0,,2023-2024
228,Gerard Gumbau,ESP,['MF'],Granada,28,1994,29.7,12,0,0,62,26,0,150,25,34,0,0,0,126,23,24,48.9,2023-2024
229,İlkay Gündoğan,GER,['MF'],Barcelona,32,1990,33.3,5,0,0,15,42,6,157,21,22,1,0,0,189,7,18,28.0,2023-2024
230,Jon Guridi,ESP,['MF'],Alavés,28,1995,29.8,2,0,0,21,30,2,21,22,24,0,0,0,131,45,47,48.9,2023-2024
231,Gorka Guruzeta,ESP,['FW'],Athletic Club,26,1996,24.6,2,0,0,45,23,11,11,17,23,1,1,0,78,70,91,43.5,2023-2024
232,Miguel Gutiérrez,ESP,['DF'],Girona,22,2001,33.7,4,0,0,27,26,6,97,22,18,0,2,0,203,22,18,55.0,2023-2024
233,Munir El Haddadi,MAR,['FW'],Las Palmas,27,1995,27.2,3,0,0,30,73,21,41,11,27,0,0,0,91,19,42,31.1,2023-2024
234,Ianis Hagi,ROU,"['MF', 'FW']",Alavés,24,1998,8.9,3,0,0,13,19,1,54,5,12,0,0,0,33,13,11,54.2,2023-2024
235,Luiz Henrique,BRA,['FW'],Betis,22,2001,6.8,1,0,0,7,15,0,24,5,11,0,0,0,29,15,14,51.7,2023-2024
236,Mario Hermoso,ESP,['DF'],Atlético Madrid,28,1995,28.4,9,0,0,32,23,1,38,30,25,1,0,0,168,46,32,59.0,2023-2024
237,Javi Hernández ,ESP,['DF'],Cádiz,25,1998,27.9,10,0,0,45,19,1,127,19,24,0,0,0,139,31,27,53.4,2023-2024
238,Aridane Hernández,ESP,['DF'],Rayo Vallecano,34,1989,18.8,3,0,0,11,12,0,0,14,8,0,1,0,86,35,18,66.0,2023-2024
239,Luis Hernández,ESP,['DF'],Cádiz,34,1989,8.0,4,0,0,8,0,0,2,8,3,0,0,0,24,9,2,81.8,2023-2024
240,Jorge Herrando,ESP,['DF'],Osasuna,22,2001,18.3,4,0,0,26,10,0,0,15,19,0,0,0,49,26,25,51.0,2023-2024
241,Ander Herrera,ESP,['MF'],Athletic Club,33,1989,11.4,4,0,0,21,11,0,13,15,32,0,0,0,76,14,24,36.8,2023-2024
242,Cristian Herrera,ESP,"['FW', 'MF']",Las Palmas,32,1991,1.8,1,0,0,3,3,2,1,0,1,0,0,0,9,0,2,0.0,2023-2024
243,Sergio Herrera,ESP,['GK'],Osasuna,30,1993,31.9,2,0,0,0,7,0,0,0,2,0,0,0,26,10,0,100.0,2023-2024
244,Yangel Herrera,VEN,['MF'],Girona,25,1998,23.4,9,0,0,65,62,2,29,24,37,1,0,0,125,61,44,58.1,2023-2024
245,Juan Herzog,ESP,['DF'],Las Palmas,20,2003,3.2,1,0,0,1,1,0,0,2,5,0,0,0,13,4,3,57.1,2023-2024
246,Martin Hongla,CMR,"['MF', 'DF']",Granada,25,1998,6.2,0,0,0,7,1,0,2,6,3,0,0,0,37,3,12,20.0,2023-2024
247,Xabier Huarte Armendáriz,ESP,['MF'],Osasuna,22,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2023-2024
248,Pablo Ibáñez,ESP,['MF'],Osasuna,24,1998,12.8,5,0,0,26,16,2,12,9,9,1,0,0,74,36,38,48.6,2023-2024
