Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,SCA_PassLive,SCA_PassDead,SCA_TO,SCA_Sh,SCA_Fld,SCA_Def,GCA,GCA90,GCA_PassLive,GCA_PassDead,GCA_TO,GCA_Sh,GCA_Fld,GCA_Def,Season
175,Łukasz Fabiański,POL,['GK'],West Ham,39,1985,12.9,3,0.23,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
176,Wout Faes,BEL,['DF'],Leicester City,26,1998,31.3,17,0.54,15,0,0,1,0,1,0,0.00,0,0,0,0,0,0,2024-2025
177,Abdul Fatawu Issahaku,GHA,['FW'],Leicester City,20,2004,6.4,17,2.64,10,0,2,1,4,0,3,0.47,2,0,0,1,0,0,2024-2025
178,João Félix,POR,"['FW', 'MF']",Chelsea,24,1999,4.1,18,4.38,12,0,2,3,1,0,3,0.73,1,0,1,0,1,0,2024-2025
179,Evan Ferguson,IRL,['FW'],West Ham,19,2004,1.7,4,2.31,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0,2024-2025
180,Evan Ferguson,IRL,['FW'],Brighton,19,2004,2.7,4,1.47,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
181,Bruno Fernandes,POR,['MF'],Manchester Utd,29,1994,33.5,193,5.76,136,37,5,6,7,2,13,0.39,10,2,0,1,0,0,2024-2025
182,Mateus Fernandes,POR,['MF'],Southampton,20,2004,32.3,78,2.41,44,14,6,6,6,2,7,0.22,4,2,0,0,0,1,2024-2025
183,Enzo Fernández,ARG,['MF'],Chelsea,23,2001,32.7,147,4.49,116,16,2,4,4,5,16,0.49,13,2,0,1,0,0,2024-2025
184,Mark Flekken,NED,['GK'],Brentford,31,1993,36.4,10,0.27,6,4,0,0,0,0,2,0.05,0,2,0,0,0,0,2024-2025
185,Phil Foden,ENG,"['MF', 'FW']",Manchester City,24,2000,19.7,88,4.46,58,18,3,6,3,0,9,0.46,5,1,0,3,0,0,2024-2025
186,Wesley Fofana,FRA,['DF'],Chelsea,23,2000,13.0,15,1.15,12,1,1,1,0,0,0,0.00,0,0,0,0,0,0,2024-2025
187,Carlos Forbs,POR,"['MF', 'FW']",Wolves,20,2004,2.7,5,1.89,3,0,2,0,0,0,1,0.38,1,0,0,0,0,0,2024-2025
188,Fraser Forster,ENG,['GK'],Tottenham,36,1988,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
189,Matheus França,BRA,"['MF', 'FW']",Crystal Palace,20,2004,0.6,3,4.91,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2024-2025
190,Ryan Fraser,SCO,"['FW', 'DF']",Southampton,30,1994,3.4,5,1.47,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
191,Tyler Fredricson,ENG,['DF'],Manchester Utd,19,2005,1.8,3,1.63,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
192,Niclas Füllkrug,GER,['FW'],West Ham,31,1993,8.8,22,2.50,20,0,0,2,0,0,2,0.23,1,0,0,1,0,0,2024-2025
193,Cody Gakpo,NED,['FW'],Liverpool,25,1999,21.5,80,3.72,57,0,9,7,5,2,8,0.37,3,0,3,1,1,0,2024-2025
194,Idrissa Gana Gueye,SEN,['MF'],Everton,34,1989,34.0,60,1.76,52,0,1,2,3,2,4,0.12,4,0,0,0,0,0,2024-2025
195,Andrés García,ESP,"['DF', 'MF']",Aston Villa,21,2003,3.5,3,0.85,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
196,Alejandro Garnacho,ARG,"['MF', 'FW']",Manchester Utd,20,2004,24.4,83,3.40,64,1,3,9,6,0,6,0.25,4,0,0,1,1,0,2024-2025
197,James Garner,ENG,"['MF', 'DF']",Everton,23,2001,17.7,39,2.20,27,11,0,0,0,1,5,0.28,4,1,0,0,0,0,2024-2025
198,Tyrique George,ENG,['FW'],Chelsea,18,2006,2.0,7,3.44,6,0,1,0,0,0,1,0.49,1,0,0,0,0,0,2024-2025
199,Morgan Gibbs-White,ENG,['MF'],Nott'ham Forest,24,2000,31.1,115,3.69,94,0,3,8,5,5,19,0.61,13,0,0,4,1,1,2024-2025
200,Billy Gilmour,SCO,['MF'],Brighton,23,2001,1.1,3,2.76,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
201,Ben Godfrey,ENG,['DF'],Ipswich Town,26,1998,1.8,1,0.57,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
202,Martial Godo,ENG,"['FW', 'DF']",Fulham,21,2003,0.3,1,3.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
203,Michael Golding,ENG,['MF'],Leicester City,18,2006,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
204,João Gomes,BRA,['MF'],Wolves,23,2001,33.0,67,2.03,53,1,5,2,2,4,4,0.12,4,0,0,0,0,0,2024-2025
205,Rodrigo Gomes,POR,"['DF', 'FW']",Wolves,21,2003,9.0,22,2.45,18,1,2,1,0,0,1,0.11,0,1,0,0,0,0,2024-2025
206,Toti Gomes,POR,['DF'],Wolves,25,1999,29.0,21,0.72,20,0,0,1,0,0,1,0.03,1,0,0,0,0,0,2024-2025
207,Diego Gómez,PAR,['MF'],Brighton,21,2003,5.7,19,3.32,14,3,0,1,1,0,4,0.70,2,1,0,0,1,0,2024-2025
208,Joe Gomez,ENG,['DF'],Liverpool,27,1997,5.8,5,0.87,5,0,0,0,0,0,1,0.17,1,0,0,0,0,0,2024-2025
209,Nicolás González,ESP,['MF'],Manchester City,22,2002,8.4,15,1.77,13,0,0,1,1,0,3,0.35,2,0,0,0,1,0,2024-2025
210,Anthony Gordon,ENG,"['FW', 'MF']",Newcastle Utd,23,2001,27.0,101,3.74,73,10,7,3,8,0,12,0.44,9,1,1,0,1,0,2024-2025
211,Ryan Gravenberch,NED,['MF'],Liverpool,22,2002,35.1,68,1.94,60,0,5,2,0,1,6,0.17,6,0,0,0,0,0,2024-2025
212,Archie Gray,ENG,"['DF', 'MF']",Tottenham,18,2006,19.5,6,0.31,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
213,Jack Grealish,ENG,"['FW', 'MF']",Manchester City,28,1995,8.0,47,5.86,41,1,3,0,1,1,2,0.25,1,0,0,0,0,1,2024-2025
214,Jacob Greaves,ENG,['DF'],Ipswich Town,23,2000,24.5,20,0.82,16,1,0,1,1,1,1,0.04,1,0,0,0,0,0,2024-2025
215,Brajan Gruda,GER,"['MF', 'FW']",Brighton,20,2004,7.6,39,5.10,29,6,3,0,1,0,6,0.78,4,2,0,0,0,0,2024-2025
216,Albert Grønbaek,DEN,"['FW', 'MF']",Southampton,23,2001,1.6,2,1.26,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2024-2025
217,Gonçalo Guedes,POR,"['MF', 'FW']",Wolves,27,1996,11.1,30,2.71,27,0,2,0,1,0,8,0.72,7,0,1,0,0,0,2024-2025
218,Marc Guéhi,ENG,['DF'],Crystal Palace,24,2000,34.0,44,1.29,36,0,0,4,2,2,5,0.15,4,0,0,0,0,1,2024-2025
219,Luis Guilherme,BRA,"['MF', 'FW']",West Ham,18,2006,1.7,10,6.00,6,1,1,1,1,0,0,0.00,0,0,0,0,0,0,2024-2025
220,Bruno Guimarães,BRA,['MF'],Newcastle Utd,26,1997,36.3,133,3.66,119,3,3,1,4,3,18,0.50,17,1,0,0,0,0,2024-2025
221,Marc Guiu,ESP,['FW'],Chelsea,18,2006,0.8,1,1.22,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
222,İlkay Gündoğan,GER,['MF'],Manchester City,33,1990,24.7,88,3.56,67,11,5,4,1,0,13,0.53,10,1,0,1,1,0,2024-2025
223,Malo Gusto,FRA,['DF'],Chelsea,21,2003,20.7,58,2.80,57,0,0,1,0,0,4,0.19,4,0,0,0,0,0,2024-2025
224,Joško Gvardiol,CRO,['DF'],Manchester City,22,2002,36.4,76,2.09,69,1,2,3,1,0,7,0.19,6,0,1,0,0,0,2024-2025
225,Erling Haaland,NOR,['FW'],Manchester City,24,2000,30.4,71,2.34,51,0,8,10,2,0,9,0.30,6,0,2,1,0,0,2024-2025
226,Lewis Hall,ENG,['DF'],Newcastle Utd,19,2004,24.3,63,2.59,44,18,0,0,1,0,6,0.25,5,1,0,0,0,0,2024-2025
227,Ali Al Hamadi,IRQ,['FW'],Ipswich Town,22,2002,1.5,8,5.37,4,0,3,0,1,0,0,0.00,0,0,0,0,0,0,2024-2025
228,Marcus Harness,ENG,['MF'],Ipswich Town,28,1996,0.5,2,4.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
229,Jack Harrison,ENG,['FW'],Everton,27,1996,23.1,57,2.47,38,9,4,2,4,0,4,0.17,1,0,0,1,2,0,2024-2025
230,Taylor Harwood-Bellis,ENG,['DF'],Southampton,22,2002,31.4,37,1.18,32,0,0,3,1,1,2,0.06,1,0,0,1,0,0,2024-2025
231,Kai Havertz,GER,"['FW', 'MF']",Arsenal,25,1999,20.8,42,2.02,35,0,1,6,0,0,3,0.14,2,0,0,1,0,0,2024-2025
232,Ayden Heaven,ENG,['DF'],Manchester Utd,17,2006,1.9,4,2.12,0,0,1,2,1,0,0,0.00,0,0,0,0,0,0,2024-2025
233,Jan Paul van Hecke,NED,['DF'],Brighton,24,2000,32.9,52,1.58,46,2,0,3,1,0,3,0.09,3,0,0,0,0,0,2024-2025
234,Hwang Hee-chan,KOR,"['MF', 'FW']",Wolves,28,1996,7.3,9,1.22,8,0,0,1,0,0,1,0.14,1,0,0,0,0,0,2024-2025
235,Dean Henderson,ENG,['GK'],Crystal Palace,27,1997,38.0,4,0.11,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
236,Rico Henry,JAM,['DF'],Brentford,27,1997,1.1,2,1.84,2,0,0,0,0,0,1,0.92,1,0,0,0,0,0,2024-2025
237,Mads Hermansen,DEN,['GK'],Leicester City,24,2000,26.5,3,0.11,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
238,Son Heung-min,KOR,['FW'],Tottenham,32,1992,23.4,117,4.99,87,8,10,7,5,0,15,0.64,13,0,0,1,1,0,2024-2025
239,James Hill,ENG,['DF'],Bournemouth,22,2002,5.0,8,1.61,5,2,0,0,0,1,1,0.20,1,0,0,0,0,0,2024-2025
240,Jack Hinshelwood,ENG,"['MF', 'DF']",Brighton,19,2005,20.5,35,1.71,28,4,0,2,1,0,3,0.15,3,0,0,0,0,0,2024-2025
241,George Hirst,SCO,['FW'],Ipswich Town,25,1999,7.3,9,1.22,7,0,0,1,1,0,3,0.41,2,0,0,1,0,0,2024-2025
242,Mason Holgate,JAM,"['FW', 'DF']",Everton,27,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
243,Harry Howell,ENG,['FW'],Brighton,15,2008,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
244,Callum Hudson-Odoi,ENG,"['FW', 'MF']",Nott'ham Forest,23,2000,24.4,94,3.86,74,3,10,3,4,0,11,0.45,7,0,2,0,2,0,2024-2025
245,Will Hughes,ENG,['MF'],Crystal Palace,29,1995,23.4,67,2.86,42,17,1,2,5,0,6,0.26,2,3,0,1,0,0,2024-2025
246,Dean Huijsen,ESP,['DF'],Bournemouth,19,2005,27.0,43,1.59,40,1,0,1,1,0,3,0.11,3,0,0,0,0,0,2024-2025
247,Omari Hutchinson,ENG,"['MF', 'FW']",Ipswich Town,20,2003,28.7,81,2.82,59,0,9,6,5,2,6,0.21,6,0,0,0,0,0,2024-2025
248,Rasmus Højlund,DEN,['FW'],Manchester Utd,21,2003,22.3,34,1.53,22,0,3,5,4,0,1,0.04,0,0,0,0,1,0,2024-2025
249,Igor,BRA,['DF'],Brighton,26,1998,10.7,14,1.31,12,0,1,0,1,0,0,0.00,0,0,0,0,0,0,2024-2025
250,Danny Ings,ENG,"['FW', 'MF']",West Ham,32,1992,3.2,12,3.80,7,0,1,3,1,0,2,0.63,0,0,0,1,1,0,2024-2025
251,Tim Iroegbunam,ENG,['MF'],Everton,21,2003,6.4,10,1.57,6,0,1,0,1,2,1,0.16,1,0,0,0,0,0,2024-2025
252,Andy Irving,SCO,['MF'],West Ham,24,2000,1.8,5,2.68,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
253,Alexander Isak,SWE,['FW'],Newcastle Utd,24,1999,30.6,92,3.01,70,1,8,9,2,2,14,0.46,11,0,1,0,1,1,2024-2025
254,Alex Iwobi,NGA,"['FW', 'MF']",Fulham,28,1996,33.1,122,3.68,106,0,8,6,2,0,16,0.48,13,0,2,1,0,0,2024-2025
255,Nicolas Jackson,SEN,['FW'],Chelsea,23,2001,24.7,69,2.80,42,0,9,7,9,2,10,0.41,7,0,2,1,0,0,2024-2025
256,Reece James,ENG,"['DF', 'MF']",Chelsea,24,1999,11.8,18,1.52,11,5,1,1,0,0,3,0.25,1,0,1,1,0,0,2024-2025
257,Vitaly Janelt,GER,['MF'],Brentford,26,1998,25.0,32,1.28,31,1,0,0,0,0,3,0.12,3,0,0,0,0,0,2024-2025
258,Vitezslav Jaros,CZE,['GK'],Liverpool,23,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
259,Daniel Jebbison,CAN,['FW'],Bournemouth,20,2003,1.3,6,4.54,4,0,1,0,1,0,0,0.00,0,0,0,0,0,0,2024-2025
260,Mathias Jensen,DEN,['MF'],Brentford,28,1996,9.6,41,4.28,29,11,1,0,0,0,5,0.52,2,2,1,0,0,0,2024-2025
261,Gabriel Jesus,BRA,['FW'],Arsenal,27,1997,6.8,18,2.66,10,0,1,5,1,1,4,0.59,1,0,0,3,0,0,2024-2025
262,Raúl Jiménez,MEX,['FW'],Fulham,33,1991,27.7,66,2.38,48,1,2,9,5,1,7,0.25,4,0,0,1,1,1,2024-2025
263,Kim Jisoo,KOR,['DF'],Brentford,19,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
264,João Pedro,BRA,"['FW', 'MF']",Brighton,22,2001,21.6,72,3.32,56,0,3,2,10,1,9,0.42,6,0,0,0,3,0,2024-2025
265,Joelinton,BRA,"['MF', 'FW']",Newcastle Utd,27,1996,26.6,61,2.29,46,2,1,5,1,6,9,0.34,7,0,0,1,0,1,2024-2025
266,Ben Johnson,ENG,"['DF', 'FW']",Ipswich Town,24,2000,15.0,24,1.60,12,9,0,1,2,0,5,0.33,4,0,0,1,0,0,2024-2025
267,Brennan Johnson,WAL,['FW'],Tottenham,23,2001,24.2,46,1.90,30,0,6,4,5,1,7,0.29,5,0,1,0,1,0,2024-2025
268,Sam Johnstone,ENG,['GK'],Wolves,31,1993,7.0,2,0.29,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
269,Curtis Jones,ENG,"['MF', 'DF']",Liverpool,23,2001,19.0,52,2.74,45,1,0,4,2,0,8,0.42,5,1,0,1,1,0,2024-2025
270,Jorginho,ITA,['MF'],Arsenal,32,1991,7.8,12,1.54,10,0,0,0,2,0,0,0.00,0,0,0,0,0,0,2024-2025
271,Diogo Jota,POR,['FW'],Liverpool,27,1996,13.3,37,2.79,24,0,6,5,1,1,9,0.68,5,0,2,1,1,0,2024-2025
272,James Justin,ENG,['DF'],Leicester City,26,1998,32.4,33,1.02,21,2,1,4,5,0,2,0.06,2,0,0,0,0,0,2024-2025
273,Filip Jørgensen,DEN,['GK'],Chelsea,22,2002,6.0,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
274,Ferdi Kadioglu,TUR,"['DF', 'MF']",Brighton,24,1999,4.3,13,3.03,11,0,0,0,1,1,2,0.47,2,0,0,0,0,0,2024-2025
275,Daichi Kamada,JPN,['MF'],Crystal Palace,27,1996,17.4,52,2.99,37,6,1,3,2,3,3,0.17,2,1,0,0,0,0,2024-2025
276,Boubacar Kamara,FRA,['MF'],Aston Villa,24,1999,19.2,27,1.41,20,1,1,2,1,2,2,0.10,2,0,0,0,0,0,2024-2025
277,Joachim Kayi Sanda,FRA,['DF'],Southampton,17,2006,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
278,Michael Kayode,ITA,['DF'],Brentford,20,2004,5.9,19,3.24,9,7,1,1,1,0,3,0.51,3,0,0,0,0,0,2024-2025
279,Michael Keane,ENG,['DF'],Everton,31,1993,11.7,6,0.51,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
280,Caoimhín Kelleher,IRL,['GK'],Liverpool,25,1998,10.0,3,0.30,3,0,0,0,0,0,1,0.10,1,0,0,0,0,0,2024-2025
281,Lloyd Kelly,ENG,['DF'],Newcastle Utd,25,1998,3.4,2,0.59,2,0,0,0,0,0,1,0.30,1,0,0,0,0,0,2024-2025
282,Milos Kerkez,HUN,['DF'],Bournemouth,20,2003,37.1,83,2.24,67,4,2,2,5,3,9,0.24,7,0,1,0,0,1,2024-2025
283,Bilal El Khannouss,MAR,"['MF', 'FW']",Leicester City,20,2004,24.2,78,3.22,54,9,8,4,3,0,7,0.29,5,1,0,1,0,0,2024-2025
284,Abdukodir Khusanov,UZB,['DF'],Manchester City,20,2004,5.6,5,0.89,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
285,Max Kilman,ENG,['DF'],West Ham,27,1997,37.2,32,0.86,28,0,2,0,0,2,5,0.13,3,0,1,0,0,1,2024-2025
286,Joshua King,ENG,['MF'],Fulham,17,2007,1.4,8,5.54,6,0,1,1,0,0,2,1.38,2,0,0,0,0,0,2024-2025
287,Tom King,WAL,['GK'],Wolves,29,1995,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
288,Antonín Kinský,CZE,['GK'],Tottenham,21,2003,6.0,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
289,Jakub Kiwior,POL,['DF'],Arsenal,24,2000,12.5,8,0.64,7,0,1,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
290,Justin Kluivert,NED,['MF'],Bournemouth,25,1999,26.0,101,3.88,73,8,7,7,5,1,12,0.46,11,0,0,0,1,0,2024-2025
291,Ibrahima Konaté,FRA,['DF'],Liverpool,25,1999,28.4,31,1.09,26,0,0,4,0,1,7,0.25,6,0,0,0,0,1,2024-2025
292,Ezri Konsa,ENG,['DF'],Aston Villa,26,1997,32.6,24,0.74,19,2,1,2,0,0,3,0.09,3,0,0,0,0,0,2024-2025
293,Mateo Kovačić,CRO,['MF'],Manchester City,30,1994,24.4,73,2.99,59,0,4,5,4,1,8,0.33,6,0,1,1,0,0,2024-2025
294,Caleb Kporha,ENG,['DF'],Crystal Palace,18,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
295,Emil Krafth,SWE,['DF'],Newcastle Utd,29,1994,3.8,3,0.79,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2024-2025
296,Mohammed Kudus,GHA,"['FW', 'MF']",West Ham,23,2000,28.8,107,3.72,74,1,16,12,2,2,10,0.35,6,0,1,3,0,0,2024-2025
297,Dejan Kulusevski,SWE,"['MF', 'FW']",Tottenham,24,2000,26.5,128,4.82,95,12,15,3,3,0,9,0.34,7,1,1,0,0,0,2024-2025
298,Maxence Lacroix,FRA,['DF'],Crystal Palace,24,2000,34.6,28,0.81,23,1,0,4,0,0,4,0.12,2,1,0,1,0,0,2024-2025
299,Adam Lallana,ENG,['MF'],Southampton,36,1988,4.0,9,2.24,8,0,0,0,1,0,2,0.50,2,0,0,0,0,0,2024-2025
300,Tariq Lamptey,GHA,['DF'],Brighton,23,2000,9.6,17,1.78,14,1,0,0,1,1,3,0.31,2,0,0,0,0,1,2024-2025
301,Will Lankshear,ENG,"['FW', 'MF']",Tottenham,19,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
302,Roméo Lavia,BEL,['MF'],Chelsea,20,2004,8.9,14,1.58,13,0,0,0,0,1,2,0.23,2,0,0,0,0,0,2024-2025
303,Mario Lemina,GAB,"['MF', 'DF']",Wolves,30,1993,15.2,26,1.71,21,0,2,2,0,1,5,0.33,5,0,0,0,0,0,2024-2025
304,Bernd Leno,GER,['GK'],Fulham,32,1992,38.0,6,0.16,6,0,0,0,0,0,2,0.05,2,0,0,0,0,0,2024-2025
305,Jefferson Lerma,COL,"['MF', 'DF']",Crystal Palace,29,1994,25.3,47,1.86,37,5,1,3,0,1,3,0.12,3,0,0,0,0,0,2024-2025
306,Rico Lewis,ENG,"['DF', 'MF']",Manchester City,19,2004,21.0,31,1.47,30,0,0,0,1,0,3,0.14,3,0,0,0,0,0,2024-2025
307,Keane Lewis-Potter,ENG,"['DF', 'FW']",Brentford,23,2001,34.4,71,2.07,56,0,5,3,6,1,8,0.23,6,0,0,0,2,0,2024-2025
308,Myles Lewis-Skelly,ENG,['DF'],Arsenal,17,2006,15.2,29,1.91,21,0,1,1,6,0,0,0.00,0,0,0,0,0,0,2024-2025
309,Matthijs de Ligt,NED,['DF'],Manchester Utd,24,1999,23.6,14,0.59,12,0,0,2,0,0,1,0.04,1,0,0,0,0,0,2024-2025
310,Pedro Lima,BRA,['DF'],Wolves,18,2006,0.8,4,5.14,2,0,0,0,0,2,0,0.00,0,0,0,0,0,0,2024-2025
311,Victor Lindelöf,SWE,['DF'],Manchester Utd,30,1994,7.8,4,0.51,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
312,Jesper Lindstrøm,DEN,['FW'],Everton,24,2000,13.8,46,3.35,30,7,2,3,3,1,1,0.07,1,0,0,0,0,0,2024-2025
313,Valentino Livramento,ENG,['DF'],Newcastle Utd,21,2002,31.6,45,1.43,43,0,0,1,1,0,2,0.06,2,0,0,0,0,0,2024-2025
314,Sean Longstaff,ENG,['MF'],Newcastle Utd,26,1997,8.9,14,1.58,12,0,1,1,0,0,2,0.23,1,0,0,1,0,0,2024-2025
315,Saša Lukić,SRB,['MF'],Fulham,27,1996,26.0,55,2.11,36,12,0,5,1,1,4,0.15,3,0,0,1,0,0,2024-2025
316,Joe Lumley,ENG,['GK'],Southampton,29,1995,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
317,Massimo Luongo,AUS,['MF'],Ipswich Town,31,1992,2.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
318,Ian Maatsen,NED,['DF'],Aston Villa,22,2002,12.7,52,4.11,38,3,5,5,0,1,7,0.55,6,0,1,0,0,0,2024-2025
319,Alexis Mac Allister,ARG,['MF'],Liverpool,25,1998,28.9,120,4.15,83,24,2,6,2,3,15,0.52,10,3,0,2,0,0,2024-2025
320,James Maddison,ENG,['MF'],Tottenham,27,1996,20.1,95,4.73,66,13,7,3,6,0,18,0.90,12,2,3,1,0,0,2024-2025
321,Noni Madueke,ENG,['FW'],Chelsea,22,2002,22.6,79,3.50,57,0,10,7,4,1,8,0.35,5,0,0,1,1,1,2024-2025
322,Gabriel Magalhães,BRA,['DF'],Arsenal,26,1997,26.3,35,1.33,31,0,0,3,1,0,6,0.23,4,0,0,1,1,0,2024-2025
323,Edmond-Paris Maghoma,ENG,"['MF', 'FW']",Brentford,23,2001,1.3,4,3.03,4,0,0,0,0,0,1,0.76,1,0,0,0,0,0,2024-2025
324,Harry Maguire,ENG,['DF'],Manchester Utd,31,1993,19.5,20,1.02,14,1,0,5,0,0,0,0.00,0,0,0,0,0,0,2024-2025
325,Kobbie Mainoo,ENG,['MF'],Manchester Utd,19,2005,18.3,34,1.85,29,0,4,0,1,0,3,0.16,3,0,0,0,0,0,2024-2025
326,Tyrell Malacia,NED,['DF'],Manchester Utd,24,1999,1.1,2,1.80,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,2024-2025
327,Donyell Malen,NED,['FW'],Aston Villa,25,1999,3.4,6,1.76,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
328,Mateus Mane,POR,['MF'],Wolves,16,2007,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
329,Orel Mangala,BEL,['MF'],Everton,26,1998,14.0,24,1.72,17,1,2,3,1,0,1,0.07,0,0,0,0,1,0,2024-2025
330,Ryan Manning,IRL,"['DF', 'MF']",Southampton,28,1996,16.2,50,3.08,25,22,0,1,1,1,3,0.18,0,2,0,0,1,0,2024-2025
331,Solly March,ENG,"['FW', 'MF']",Brighton,30,1994,1.9,7,3.77,6,1,0,0,0,0,2,1.08,2,0,0,0,0,0,2024-2025
332,Omar Marmoush,EGY,"['FW', 'MF']",Manchester City,25,1999,13.1,39,2.99,22,3,2,5,7,0,2,0.15,1,0,0,0,1,0,2024-2025
333,Gabriel Martinelli,BRA,"['FW', 'MF']",Arsenal,23,2001,25.4,74,2.91,55,1,8,7,3,0,7,0.27,4,0,1,1,1,0,2024-2025
334,Emiliano Martínez,ARG,['GK'],Aston Villa,31,1992,35.5,6,0.17,5,1,0,0,0,0,1,0.03,1,0,0,0,0,0,2024-2025
335,Lisandro Martínez,ARG,['DF'],Manchester Utd,26,1998,19.5,26,1.34,23,0,0,2,0,1,2,0.10,2,0,0,0,0,0,2024-2025
336,Pape Matar Sarr,SEN,['MF'],Tottenham,21,2002,21.3,45,2.12,35,2,2,4,0,2,7,0.33,5,0,1,1,0,0,2024-2025
337,Jean-Philippe Mateta,FRA,['FW'],Crystal Palace,27,1997,29.4,65,2.21,44,0,5,11,5,0,10,0.34,5,0,3,2,0,0,2024-2025
338,Stephy Mavididi,ENG,['FW'],Leicester City,26,1998,17.9,50,2.78,39,2,4,2,2,1,7,0.39,6,0,1,0,0,0,2024-2025
339,Konstantinos Mavropanos,GRE,['DF'],West Ham,26,1997,22.7,16,0.70,12,0,1,2,0,1,0,0.00,0,0,0,0,0,0,2024-2025
340,Noussair Mazraoui,MAR,['DF'],Manchester Utd,26,1997,31.5,56,1.78,46,2,1,2,3,2,1,0.03,1,0,0,0,0,0,2024-2025
341,Bryan Mbeumo,CMR,['FW'],Brentford,24,1999,37.9,144,3.80,98,23,11,8,4,0,20,0.53,11,3,2,3,1,0,2024-2025
342,James Mcatee,ENG,"['MF', 'FW']",Manchester City,21,2002,3.9,4,1.03,3,0,1,0,0,0,1,0.26,0,0,1,0,0,0,2024-2025
343,Kasey McAteer,IRL,['FW'],Leicester City,22,2001,9.5,20,2.11,18,0,0,0,2,0,2,0.21,1,0,0,0,1,0,2024-2025
344,Alex McCarthy,ENG,['GK'],Southampton,34,1989,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
345,John McGinn,SCO,"['MF', 'FW']",Aston Villa,29,1994,24.7,76,3.08,56,9,1,4,5,1,8,0.32,6,2,0,0,0,0,2024-2025
346,Dwight McNeil,ENG,"['MF', 'FW']",Everton,24,1999,15.2,72,4.73,39,22,6,2,2,1,10,0.66,5,2,2,0,0,1,2024-2025
347,Scott McTominay,SCO,['MF'],Manchester Utd,27,1996,0.2,1,4.74,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2024-2025
348,Ben Mee,ENG,['DF'],Brentford,34,1989,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
349,Jayden Meghoma,ENG,['DF'],Brentford,18,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
350,Mikel Merino,ESP,"['MF', 'FW']",Arsenal,28,1996,17.6,43,2.44,35,0,0,6,2,0,4,0.23,3,0,0,1,0,0,2024-2025
