Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,SCA_PassLive,SCA_PassDead,SCA_TO,SCA_Sh,SCA_Fld,SCA_Def,GCA,GCA90,GCA_PassLive,GCA_PassDead,GCA_TO,GCA_Sh,GCA_Fld,GCA_Def,Season
174,Maxime Estève,FRA,['DF'],Burnley,21,2002,14.5,8,0.55,6,0,0,0,2,0,1,0.07,1,0,0,0,0,0,2023-2024
175,Pervis Estupiñán,ECU,['DF'],Brighton,25,1998,13.8,42,3.04,37,3,1,1,0,0,2,0.14,2,0,0,0,0,0,2023-2024
176,Jonny Evans,NIR,['DF'],Manchester Utd,35,1988,15.5,11,0.71,11,0,0,0,0,0,2,0.13,2,0,0,0,0,0,2023-2024
177,Eberechi Eze,ENG,"['MF', 'FW']",Crystal Palace,25,1998,22.8,110,4.82,54,27,11,7,10,1,11,0.48,8,0,1,0,2,0,2023-2024
178,Łukasz Fabiański,POL,['GK'],West Ham,38,1985,8.0,1,0.12,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
179,Romain Faivre,FRA,"['MF', 'FW']",Bournemouth,25,1998,0.5,1,2.20,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
180,Ansu Fati,ESP,"['MF', 'FW']",Brighton,20,2002,5.8,23,3.96,16,0,1,5,0,1,3,0.52,2,0,0,1,0,0,2023-2024
181,Felipe,BRA,['DF'],Nott'ham Forest,34,1989,4.2,4,0.97,2,0,0,1,0,1,0,0.00,0,0,0,0,0,0,2023-2024
182,Evan Ferguson,IRL,['FW'],Brighton,18,2004,15.2,22,1.45,15,0,2,1,3,1,1,0.07,0,0,0,0,1,0,2023-2024
183,Bruno Fernandes,POR,"['MF', 'FW']",Manchester Utd,28,1994,34.6,210,6.06,143,48,7,9,1,2,19,0.55,12,3,2,2,0,0,2023-2024
184,Enzo Fernández,ARG,['MF'],Chelsea,22,2001,24.5,82,3.34,69,5,0,3,5,0,7,0.29,5,1,0,0,1,0,2023-2024
185,John Fleck,SCO,"['MF', 'DF']",Sheffield Utd,31,1991,1.0,4,3.91,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
186,Mark Flekken,NED,['GK'],Brentford,30,1993,36.5,10,0.27,3,7,0,0,0,0,3,0.08,1,2,0,0,0,0,2023-2024
187,Phil Foden,ENG,"['FW', 'MF']",Manchester City,23,2000,31.7,144,4.54,111,9,9,6,8,1,21,0.66,16,1,1,0,3,0,2023-2024
188,Wes Foderingham,ENG,['GK'],Sheffield Utd,32,1991,29.4,4,0.14,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
189,Pablo Fornals,ESP,"['MF', 'FW']",West Ham,27,1996,4.7,16,3.37,13,0,0,0,1,2,1,0.21,0,0,0,0,0,1,2023-2024
190,Omari Forson,ENG,['FW'],Manchester Utd,19,2004,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
191,Lyle Foster,RSA,"['FW', 'MF']",Burnley,22,2000,21.1,41,1.95,35,0,2,3,1,0,4,0.19,4,0,0,0,0,0,2023-2024
192,Matheus França,BRA,"['MF', 'FW']",Crystal Palace,19,2004,2.6,8,3.10,4,3,0,0,1,0,2,0.78,1,0,0,0,1,0,2023-2024
193,Nathan Fraser,IRL,['FW'],Wolves,18,2005,2.1,6,2.92,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
194,Cody Gakpo,NED,"['FW', 'MF']",Liverpool,24,1999,18.3,73,3.98,47,1,6,12,5,2,10,0.55,6,0,1,2,1,0,2023-2024
195,Conor Gallagher,ENG,['MF'],Chelsea,23,2000,34.8,109,3.14,78,15,5,4,1,6,14,0.40,7,5,0,1,0,1,2023-2024
196,Idrissa Gana Gueye,SEN,['MF'],Everton,33,1989,20.9,52,2.48,37,0,0,5,4,6,4,0.19,4,0,0,0,0,0,2023-2024
197,Ben Gannon-Doak,SCO,['FW'],Liverpool,17,2005,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
198,Alejandro Garnacho,ARG,['FW'],Manchester Utd,19,2004,28.5,119,4.17,80,0,13,13,12,1,15,0.53,10,0,1,1,2,1,2023-2024
199,James Garner,ENG,['MF'],Everton,22,2001,33.4,98,2.94,58,22,3,6,4,5,8,0.24,3,1,0,1,1,2,2023-2024
200,Saman Ghoddos,IRN,['DF'],Brentford,29,1993,8.2,20,2.44,10,5,1,0,3,1,0,0.00,0,0,0,0,0,0,2023-2024
201,Morgan Gibbs-White,ENG,"['MF', 'FW']",Nott'ham Forest,23,2000,35.1,149,4.25,86,38,9,7,8,1,18,0.51,14,3,0,1,0,0,2023-2024
202,Bryan Gil,ESP,"['FW', 'MF']",Tottenham,22,2001,2.3,9,3.88,8,0,0,1,0,0,1,0.43,1,0,0,0,0,0,2023-2024
203,Alfie Gilchrist,ENG,['DF'],Chelsea,19,2003,2.3,3,1.31,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
204,Ryan Giles,ENG,"['DF', 'MF']",Luton Town,23,2000,5.6,12,2.15,8,3,1,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
205,Billy Gilmour,SCO,['MF'],Brighton,22,2001,23.6,69,2.93,59,5,0,2,3,0,6,0.25,5,0,0,1,0,0,2023-2024
206,Ben Godfrey,ENG,['DF'],Everton,25,1998,12.4,17,1.37,9,1,0,5,0,2,3,0.24,1,0,0,1,0,1,2023-2024
207,André Gomes,POR,"['MF', 'FW']",Everton,30,1993,5.6,18,3.18,13,0,1,2,1,1,1,0.18,1,0,0,0,0,0,2023-2024
208,João Gomes,BRA,['MF'],Wolves,22,2001,29.4,65,2.21,48,4,2,4,2,5,4,0.14,3,0,0,1,0,0,2023-2024
209,Toti Gomes,POR,['DF'],Wolves,24,1999,30.8,21,0.68,16,1,1,3,0,0,4,0.13,3,0,0,1,0,0,2023-2024
210,Joe Gomez,ENG,['DF'],Liverpool,26,1997,19.8,51,2.57,43,0,1,4,3,0,5,0.25,4,0,0,1,0,0,2023-2024
211,Sergio Gómez,ESP,"['FW', 'MF']",Manchester City,22,2000,0.6,2,3.33,1,0,1,0,0,0,2,3.33,1,0,1,0,0,0,2023-2024
212,Enso Gonzalez,PAR,"['MF', 'DF']",Wolves,18,2005,0.0,1,90.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
213,Anthony Gordon,ENG,['FW'],Newcastle Utd,22,2001,32.1,143,4.45,86,18,13,11,13,2,29,0.90,13,2,5,4,5,0,2023-2024
214,Kaide Gordon,ENG,['FW'],Liverpool,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
215,Daniel Gore,ENG,['MF'],Manchester Utd,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
216,Ryan Gravenberch,NED,['MF'],Liverpool,21,2002,12.5,44,3.54,36,0,2,6,0,0,0,0.00,0,0,0,0,0,0,2023-2024
217,Ivo Grbić,CRO,['GK'],Sheffield Utd,27,1996,8.6,2,0.23,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
218,Jack Grealish,ENG,"['FW', 'MF']",Manchester City,27,1995,11.2,54,4.82,46,0,1,2,5,0,4,0.36,4,0,0,0,0,0,2023-2024
219,Pascal Groß,GER,"['MF', 'DF']",Brighton,32,1991,34.6,185,5.35,114,54,5,9,2,1,16,0.46,9,2,4,1,0,0,2023-2024
220,Marc Guéhi,ENG,['DF'],Crystal Palace,23,2000,22.5,22,0.98,17,0,0,2,2,1,2,0.09,2,0,0,0,0,0,2023-2024
221,Bruno Guimarães,BRA,['MF'],Newcastle Utd,25,1997,36.3,143,3.94,110,8,10,3,6,6,19,0.52,12,0,4,2,1,0,2023-2024
222,Malo Gusto,FRA,['DF'],Chelsea,20,2003,19.5,52,2.67,47,2,1,0,0,2,7,0.36,7,0,0,0,0,0,2023-2024
223,Joško Gvardiol,CRO,['DF'],Manchester City,21,2002,25.9,54,2.09,40,1,5,2,4,2,7,0.27,6,0,0,0,1,0,2023-2024
224,Erling Haaland,NOR,['FW'],Manchester City,23,2000,28.4,59,2.08,39,0,3,10,6,1,11,0.39,5,0,1,3,2,0,2023-2024
225,Antwoine Hackford,ENG,['FW'],Sheffield Utd,19,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
226,Lewis Hall,ENG,['DF'],Newcastle Utd,18,2004,8.7,20,2.30,14,1,3,1,1,0,3,0.35,3,0,0,0,0,0,2023-2024
227,Gustavo Hamer,NED,['MF'],Sheffield Utd,26,1997,32.3,116,3.59,73,22,10,7,4,0,12,0.37,9,1,2,0,0,0,2023-2024
228,Luke Harris,WAL,['MF'],Fulham,18,2005,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
229,Jack Harrison,ENG,"['MF', 'FW']",Everton,26,1996,24.6,66,2.68,46,2,3,7,6,2,7,0.28,5,0,0,1,1,0,2023-2024
230,Daiki Hashioka,JPN,['DF'],Luton Town,24,1999,6.6,8,1.21,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
231,Kai Havertz,GER,"['MF', 'FW']",Arsenal,24,1999,29.3,106,3.62,87,0,3,8,6,2,22,0.75,16,0,2,2,2,0,2023-2024
232,Jan Paul van Hecke,NED,['DF'],Brighton,23,2000,26.3,37,1.41,35,0,0,1,0,1,3,0.11,3,0,0,0,0,0,2023-2024
233,Hwang Hee-chan,KOR,"['FW', 'MF']",Wolves,27,1996,23.5,48,2.04,29,0,8,6,4,1,9,0.38,4,0,3,1,1,0,2023-2024
234,Dean Henderson,ENG,['GK'],Crystal Palace,26,1997,18.0,1,0.06,1,0,0,0,0,0,1,0.06,1,0,0,0,0,0,2023-2024
235,Rico Henry,JAM,['DF'],Brentford,26,1997,4.5,13,2.92,10,0,3,0,0,0,3,0.67,2,0,1,0,0,0,2023-2024
236,Son Heung-min,KOR,['FW'],Tottenham,31,1992,32.6,129,3.96,108,0,11,6,3,1,17,0.52,13,0,3,0,1,0,2023-2024
237,Aaron Hickey,SCO,['DF'],Brentford,21,2002,7.9,7,0.88,6,0,0,0,1,0,0,0.00,0,0,0,0,0,0,2023-2024
238,James Hill,ENG,['DF'],Bournemouth,21,2002,0.8,1,1.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
239,Jack Hinshelwood,ENG,['DF'],Brighton,18,2005,9.7,14,1.45,11,0,0,3,0,0,0,0.00,0,0,0,0,0,0,2023-2024
240,Mason Holgate,JAM,['DF'],Sheffield Utd,26,1996,7.9,4,0.51,2,1,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
241,Callum Hudson-Odoi,ENG,"['FW', 'MF']",Nott'ham Forest,22,2000,20.6,82,3.98,63,4,8,4,2,1,6,0.29,4,0,1,0,1,0,2023-2024
242,Will Hughes,ENG,['MF'],Crystal Palace,28,1995,21.0,48,2.29,34,9,1,0,2,2,5,0.24,5,0,0,0,0,0,2023-2024
243,Pierre Højbjerg,DEN,['MF'],Tottenham,27,1995,14.6,39,2.68,36,0,2,1,0,0,2,0.14,2,0,0,0,0,0,2023-2024
244,Rasmus Højlund,DEN,['FW'],Manchester Utd,20,2003,24.0,58,2.42,43,0,5,4,3,3,4,0.17,2,0,2,0,0,0,2023-2024
245,Igor,BRA,['DF'],Brighton,25,1998,18.2,25,1.38,21,2,1,0,0,1,2,0.11,2,0,0,0,0,0,2023-2024
246,Danny Ings,ENG,['FW'],West Ham,31,1992,4.5,17,3.79,8,0,3,4,1,1,3,0.67,0,0,1,1,1,0,2023-2024
247,Tim Iroegbunam,ENG,['MF'],Aston Villa,20,2003,1.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
248,Alexander Isak,SWE,['FW'],Newcastle Utd,23,1999,25.1,72,2.87,45,0,12,11,4,0,10,0.40,4,0,3,2,1,0,2023-2024
249,Alex Iwobi,NGA,['MF'],Everton,27,1996,1.6,12,7.77,6,1,2,3,0,0,0,0.00,0,0,0,0,0,0,2023-2024
250,Alex Iwobi,NGA,"['FW', 'MF']",Fulham,27,1996,24.4,103,4.23,87,0,6,9,0,1,10,0.41,8,0,0,2,0,0,2023-2024
251,Nicolas Jackson,SEN,['FW'],Chelsea,22,2001,31.1,95,3.05,60,1,18,8,6,2,11,0.35,7,0,2,2,0,0,2023-2024
252,Reece James,ENG,['DF'],Chelsea,23,1999,4.7,15,3.22,13,1,0,1,0,0,3,0.64,2,0,0,1,0,0,2023-2024
253,Vitaly Janelt,GER,"['MF', 'DF']",Brentford,25,1998,33.9,80,2.36,69,2,1,3,3,2,4,0.12,3,0,0,0,1,0,2023-2024
254,Daniel Jebbison,CAN,['FW'],Sheffield Utd,19,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
255,Mathias Jensen,DEN,['MF'],Brentford,27,1996,24.5,87,3.55,48,35,0,0,3,1,8,0.33,5,2,0,0,1,0,2023-2024
256,Gabriel Jesus,BRA,['FW'],Arsenal,26,1997,16.4,59,3.59,37,1,9,5,3,4,8,0.49,4,1,1,1,1,0,2023-2024
257,Raúl Jiménez,MEX,['FW'],Fulham,32,1991,15.5,27,1.74,15,0,4,6,1,1,3,0.19,0,0,1,2,0,0,2023-2024
258,João Pedro,BRA,"['FW', 'MF']",Brighton,21,2001,22.7,91,4.01,64,0,7,10,9,1,11,0.48,5,0,2,2,2,0,2023-2024
259,Joelinton,BRA,"['MF', 'FW']",Newcastle Utd,26,1996,14.2,47,3.30,37,0,6,4,0,0,3,0.21,2,0,0,1,0,0,2023-2024
260,Ben Johnson,ENG,"['DF', 'FW']",West Ham,23,2000,6.0,9,1.49,7,0,0,0,2,0,1,0.17,1,0,0,0,0,0,2023-2024
261,Brennan Johnson,WAL,['FW'],Tottenham,22,2001,23.2,70,3.02,55,0,4,6,3,2,13,0.56,11,0,0,1,0,1,2023-2024
262,Brennan Johnson,WAL,"['FW', 'MF']",Nott'ham Forest,22,2001,2.6,7,2.66,3,0,2,1,1,0,3,1.14,1,0,1,0,1,0,2023-2024
263,Joseph Johnson,ENG,['DF'],Luton Town,17,2006,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
264,Sam Johnstone,ENG,['GK'],Crystal Palace,30,1993,20.0,2,0.10,1,1,0,0,0,0,1,0.05,0,1,0,0,0,0,2023-2024
265,Curtis Jones,ENG,['MF'],Liverpool,22,2001,13.0,36,2.78,28,0,3,3,1,1,3,0.23,3,0,0,0,0,0,2023-2024
266,Jorginho,ITA,['MF'],Arsenal,31,1991,10.2,27,2.64,25,0,0,1,0,1,5,0.49,5,0,0,0,0,0,2023-2024
267,Diogo Jota,POR,['FW'],Liverpool,26,1996,12.7,48,3.77,36,0,5,3,4,0,14,1.10,7,0,4,1,2,0,2023-2024
268,Mads Juel Andersen,DEN,['DF'],Luton Town,25,1997,4.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
269,Hamed Junior Traorè,CIV,['MF'],Bournemouth,23,2000,0.5,4,7.66,1,0,2,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
270,Mathias Jørgensen,DEN,['DF'],Brentford,33,1990,12.1,12,0.99,11,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
271,Issa Kaboré,BFA,['DF'],Luton Town,22,2001,19.2,32,1.67,25,0,2,2,1,2,4,0.21,3,0,0,1,0,0,2023-2024
272,Sasa Kalajdzic,AUT,['FW'],Wolves,26,1997,1.8,5,2.71,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
273,Boubacar Kamara,FRA,['MF'],Aston Villa,23,1999,18.4,38,2.07,33,0,0,2,1,2,3,0.16,3,0,0,0,0,0,2023-2024
274,Willy Kambwala,FRA,['DF'],Manchester Utd,18,2004,3.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
275,Thomas Kaminski,BEL,['GK'],Luton Town,30,1992,37.8,3,0.08,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
276,Loris Karius,GER,['GK'],Newcastle Utd,30,1993,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
277,Michael Keane,ENG,['DF'],Everton,30,1993,4.9,4,0.82,3,0,0,1,0,0,1,0.21,0,0,0,1,0,0,2023-2024
278,Thilo Kehrer,GER,"['DF', 'MF']",West Ham,26,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
279,Caoimhín Kelleher,IRL,['GK'],Liverpool,24,1998,10.0,2,0.20,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
280,Lloyd Kelly,ENG,['DF'],Bournemouth,24,1998,17.3,29,1.67,24,2,1,0,1,1,3,0.17,3,0,0,0,0,0,2023-2024
281,Omari Kellyman,ENG,['FW'],Aston Villa,17,2005,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
282,Milos Kerkez,HUN,['DF'],Bournemouth,19,2003,21.9,32,1.46,25,0,0,4,2,1,4,0.18,2,0,0,0,1,1,2023-2024
283,Kaine Kesler-Hayden,ENG,"['MF', 'DF']",Aston Villa,20,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
284,Max Kilman,ENG,['DF'],Wolves,26,1997,38.0,39,1.03,34,0,2,2,0,1,0,0.00,0,0,0,0,0,0,2023-2024
285,Jakub Kiwior,POL,['DF'],Arsenal,23,2000,10.5,13,1.24,10,2,0,0,1,0,4,0.38,3,1,0,0,0,0,2023-2024
286,Justin Kluivert,NED,"['MF', 'FW']",Bournemouth,24,1999,21.3,59,2.77,37,0,9,6,4,3,5,0.23,3,0,1,0,0,1,2023-2024
287,Luca Koleosho,ITA,"['MF', 'FW']",Burnley,18,2004,10.8,28,2.59,12,0,11,2,3,0,6,0.56,2,0,3,0,1,0,2023-2024
288,Ibrahima Konaté,FRA,['DF'],Liverpool,24,1999,17.5,24,1.37,24,0,0,0,0,0,1,0.06,1,0,0,0,0,0,2023-2024
289,Ezri Konsa,ENG,['DF'],Aston Villa,25,1997,34.1,34,1.00,25,1,2,2,3,1,6,0.18,3,1,0,0,1,1,2023-2024
290,Cheikhou Kouyaté,SEN,['MF'],Nott'ham Forest,33,1989,2.4,8,3.40,5,0,0,2,0,1,1,0.42,1,0,0,0,0,0,2023-2024
291,Mateo Kovačić,CRO,['MF'],Manchester City,29,1994,17.2,54,3.14,47,0,2,4,1,0,6,0.35,5,0,0,1,0,0,2023-2024
292,Emil Krafth,SWE,['DF'],Newcastle Utd,28,1994,10.1,18,1.77,13,3,1,0,1,0,1,0.10,1,0,0,0,0,0,2023-2024
293,Mohammed Kudus,GHA,"['FW', 'MF']",West Ham,22,2000,27.6,100,3.62,53,1,25,8,12,1,16,0.58,8,0,3,3,2,0,2023-2024
294,Dejan Kulusevski,SWE,"['FW', 'MF']",Tottenham,23,2000,30.7,127,4.14,104,1,9,11,0,2,8,0.26,6,0,1,0,0,1,2023-2024
295,Adam Lallana,ENG,"['MF', 'FW']",Brighton,35,1988,9.4,28,2.96,27,0,0,0,1,0,1,0.11,1,0,0,0,0,0,2023-2024
296,Tariq Lamptey,GHA,"['DF', 'FW']",Brighton,22,2000,10.2,17,1.68,15,0,1,1,0,0,3,0.30,3,0,0,0,0,0,2023-2024
297,Aymeric Laporte,ESP,['DF'],Manchester City,29,1994,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
298,Yasser Larouci,ALG,['DF'],Sheffield Utd,22,2001,5.9,8,1.36,5,1,1,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
299,Jamaal Lascelles,ENG,['DF'],Newcastle Utd,29,1993,12.0,8,0.67,7,0,0,0,1,0,0,0.00,0,0,0,0,0,0,2023-2024
300,Roméo Lavia,BEL,['MF'],Chelsea,19,2004,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
301,Mario Lemina,GAB,['MF'],Wolves,29,1993,33.0,47,1.42,42,0,0,4,1,0,5,0.15,4,0,0,0,1,0,2023-2024
302,Clément Lenglet,FRA,['DF'],Aston Villa,28,1995,12.8,15,1.17,11,1,0,3,0,0,1,0.08,1,0,0,0,0,0,2023-2024
303,Bernd Leno,GER,['GK'],Fulham,31,1992,38.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
304,Jefferson Lerma,COL,"['MF', 'DF']",Crystal Palace,28,1994,26.7,55,2.06,49,0,1,3,1,1,4,0.15,4,0,0,0,0,0,2023-2024
305,Rico Lewis,ENG,"['DF', 'MF']",Manchester City,18,2004,9.0,15,1.67,15,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
306,Keane Lewis-Potter,ENG,"['FW', 'DF']",Brentford,22,2001,16.0,33,2.06,21,0,6,4,2,0,2,0.12,1,0,0,1,0,0,2023-2024
307,Victor Lindelöf,SWE,['DF'],Manchester Utd,29,1994,14.8,19,1.29,19,0,0,0,0,0,3,0.20,3,0,0,0,0,0,2023-2024
308,Valentino Livramento,ENG,['DF'],Newcastle Utd,20,2002,14.6,36,2.47,28,0,2,1,3,2,5,0.34,3,0,1,0,1,0,2023-2024
309,Giovani Lo Celso,ARG,['MF'],Tottenham,27,1996,5.6,28,4.96,22,2,1,2,1,0,3,0.53,3,0,0,0,0,0,2023-2024
310,Tom Lockyer,WAL,['DF'],Luton Town,28,1994,13.0,10,0.77,9,0,0,0,0,1,1,0.08,1,0,0,0,0,0,2023-2024
311,Sean Longstaff,ENG,['MF'],Newcastle Utd,25,1997,30.5,51,1.67,43,1,1,3,3,0,7,0.23,3,1,1,1,1,0,2023-2024
312,Max Lowe,ENG,"['DF', 'MF']",Sheffield Utd,26,1997,5.6,8,1.43,7,0,0,1,0,0,1,0.18,1,0,0,0,0,0,2023-2024
313,Douglas Luiz,BRA,['MF'],Aston Villa,25,1998,33.3,117,3.52,61,34,6,10,5,1,10,0.30,5,4,0,0,1,0,2023-2024
314,Saša Lukić,SRB,['MF'],Fulham,26,1996,12.5,27,2.17,19,0,1,6,0,1,0,0.00,0,0,0,0,0,0,2023-2024
315,Ian Maatsen,NED,"['FW', 'MF']",Chelsea,21,2002,2.3,5,2.15,3,1,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
316,Alexis Mac Allister,ARG,['MF'],Liverpool,24,1998,28.9,108,3.74,92,5,3,1,5,2,12,0.42,10,1,1,0,0,0,2023-2024
317,James Maddison,ENG,['MF'],Tottenham,26,1996,23.7,161,6.79,110,22,10,6,10,3,19,0.80,13,1,2,1,1,1,2023-2024
318,Noni Madueke,ENG,['FW'],Chelsea,21,2002,11.7,51,4.35,34,1,8,2,6,0,8,0.68,4,0,1,0,3,0,2023-2024
319,Gabriel Magalhães,BRA,['DF'],Arsenal,25,1997,33.8,23,0.68,20,1,0,1,0,1,3,0.09,3,0,0,0,0,0,2023-2024
320,Harry Maguire,ENG,['DF'],Manchester Utd,30,1993,18.4,24,1.31,19,0,0,1,1,3,4,0.22,2,0,0,1,1,0,2023-2024
321,Kobbie Mainoo,ENG,['MF'],Manchester Utd,18,2005,21.4,40,1.87,31,0,3,3,2,1,8,0.37,3,0,2,2,1,0,2023-2024
322,Orel Mangala,BEL,['MF'],Nott'ham Forest,25,1998,17.4,20,1.15,17,0,0,0,1,2,2,0.12,1,0,0,0,0,1,2023-2024
323,Benson Manuel,ANG,"['MF', 'FW']",Burnley,26,1997,1.3,6,4.70,3,0,2,0,1,0,0,0.00,0,0,0,0,0,0,2023-2024
324,Solly March,ENG,"['FW', 'DF']",Brighton,29,1994,6.2,22,3.57,8,8,2,1,2,1,2,0.32,0,1,0,0,1,0,2023-2024
325,Anthony Martial,FRA,['FW'],Manchester Utd,27,1995,5.0,11,2.21,9,0,0,1,1,0,1,0.20,0,0,0,0,1,0,2023-2024
326,Gabriel Martinelli,BRA,['FW'],Arsenal,22,2001,22.4,92,4.10,63,6,12,8,1,2,11,0.49,7,1,1,2,0,0,2023-2024
327,Emiliano Martínez,ARG,['GK'],Aston Villa,30,1992,33.5,3,0.09,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0,2023-2024
328,Lisandro Martínez,ARG,['DF'],Manchester Utd,25,1998,7.2,7,0.98,6,0,0,0,0,1,1,0.14,1,0,0,0,0,0,2023-2024
329,Han-Noah Massengo,FRA,"['MF', 'DF']",Burnley,22,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
330,Pape Matar Sarr,SEN,['MF'],Tottenham,20,2002,23.0,52,2.26,43,0,0,3,2,4,7,0.30,6,0,0,1,0,0,2023-2024
331,Jean-Philippe Mateta,FRA,['FW'],Crystal Palace,26,1997,25.4,65,2.56,48,0,5,6,4,2,12,0.47,8,0,1,1,2,0,2023-2024
332,Joël Matip,CMR,['DF'],Liverpool,31,1991,8.7,8,0.92,8,0,0,0,0,0,1,0.12,1,0,0,0,0,0,2023-2024
333,Alex Matos,ENG,['MF'],Chelsea,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
334,Remi Matthews,ENG,['GK'],Crystal Palace,29,1994,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
335,Neal Maupay,FRA,['FW'],Brentford,26,1996,14.7,40,2.72,31,0,2,6,0,1,5,0.34,5,0,0,0,0,0,2023-2024
336,Neal Maupay,FRA,['FW'],Everton,26,1996,1.2,3,2.41,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
337,Konstantinos Mavropanos,GRE,['DF'],West Ham,25,1997,16.7,10,0.60,7,0,0,1,0,2,0,0.00,0,0,0,0,0,0,2023-2024
338,Bryan Mbeumo,CMR,['FW'],Brentford,23,1999,21.8,82,3.77,45,23,2,5,7,0,10,0.46,9,1,0,0,0,0,2023-2024
339,James Mcatee,ENG,"['MF', 'FW']",Sheffield Utd,20,2002,20.2,60,2.97,45,4,5,4,2,0,3,0.15,3,0,0,0,0,0,2023-2024
340,James Mcatee,ENG,['MF'],Manchester City,20,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
341,Oliver McBurnie,SCO,['FW'],Sheffield Utd,27,1996,14.2,29,2.04,24,0,0,2,3,0,7,0.49,6,0,0,0,1,0,2023-2024
342,James McConnell,ENG,['MF'],Liverpool,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
343,John McGinn,SCO,"['MF', 'FW']",Aston Villa,28,1994,33.3,106,3.18,88,9,6,2,1,0,14,0.42,11,1,2,0,0,0,2023-2024
344,Scott McKenna,SCO,['DF'],Nott'ham Forest,26,1996,4.6,2,0.43,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
345,Dwight McNeil,ENG,"['MF', 'FW']",Everton,23,1999,32.1,130,4.05,77,33,5,6,6,3,9,0.28,3,4,0,1,1,0,2023-2024
346,Scott McTominay,SCO,"['MF', 'FW']",Manchester Utd,26,1996,21.1,26,1.23,18,0,1,4,1,2,2,0.09,1,0,0,0,0,1,2023-2024
347,Ben Mee,ENG,['DF'],Brentford,33,1989,14.1,14,0.99,11,1,0,2,0,0,1,0.07,0,0,0,1,0,0,2023-2024
348,Hannibal Mejbri,TUN,"['MF', 'FW']",Manchester Utd,20,2003,1.5,6,4.06,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0,2023-2024
