Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,SCA_PassLive,SCA_PassDead,SCA_TO,SCA_Sh,SCA_Fld,SCA_Def,GCA,GCA90,GCA_PassLive,GCA_PassDead,GCA_TO,GCA_Sh,GCA_Fld,GCA_Def,Season
175,Jean-Kevin Duverne,HAI,['DF'],Nantes,26,1997,15.0,12,0.80,10,0,0,1,0,1,0,0.00,0,0,0,0,0,0,2023-2024
176,Aron Dønnum,NOR,"['FW', 'MF']",Toulouse,25,1998,17.7,53,2.99,30,4,3,7,7,2,4,0.23,3,0,0,0,1,0,2023-2024
177,Simon Ebonog,CMR,['MF'],Le Havre,18,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
178,Hugo Ekitike,FRA,['FW'],Paris S-G,21,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
179,Simon Elisor,FRA,['FW'],Metz,24,1999,8.5,19,2.24,13,0,1,1,4,0,1,0.12,1,0,0,0,0,0,2023-2024
180,Breel Embolo,SUI,['FW'],Monaco,26,1997,2.0,10,4.95,8,0,2,0,0,0,1,0.49,1,0,0,0,0,0,2023-2024
181,Emanuel Emegha,NED,['FW'],Strasbourg,20,2003,23.1,28,1.21,16,0,5,3,4,0,5,0.22,1,0,1,2,1,0,2023-2024
182,Maxime Estève,FRA,['DF'],Montpellier,21,2002,11.1,11,0.93,9,1,0,1,0,0,1,0.08,1,0,0,0,0,0,2023-2024
183,Oscar Estupiñan,COL,['FW'],Metz,26,1996,2.9,2,0.69,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
184,Romain Faivre,FRA,"['MF', 'FW']",Lorient,25,1998,16.1,43,2.66,28,7,3,3,2,0,6,0.37,4,0,0,2,0,0,2023-2024
185,Ilhan Fakili,FRA,"['MF', 'FW']",Clermont Foot,17,2006,1.0,2,1.91,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
186,Khalil Fayad,FRA,"['FW', 'MF']",Montpellier,19,2004,11.4,19,1.67,10,0,0,2,6,1,0,0.00,0,0,0,0,0,0,2023-2024
187,Ichem Ferrah,FRA,['FW'],Lille,17,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
188,Jordan Ferri,FRA,['MF'],Montpellier,31,1992,22.6,67,2.97,58,2,2,1,3,1,2,0.09,2,0,0,0,0,0,2023-2024
189,Malick Fofana,BEL,['FW'],Lyon,18,2005,6.2,19,3.05,11,0,2,3,2,1,3,0.48,1,0,0,1,1,0,2023-2024
190,Youssouf Fofana,FRA,['MF'],Monaco,24,1999,30.0,100,3.34,79,3,2,11,2,3,10,0.33,6,0,0,4,0,0,2023-2024
191,Thomas Foket,BEL,['DF'],Reims,28,1994,20.4,30,1.48,27,2,0,1,0,0,6,0.30,6,0,0,0,0,0,2023-2024
192,Tiago Fonseca Morais,POR,['FW'],Lille,19,2003,0.5,1,1.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
193,Przemysław Frankowski,POL,['DF'],Lens,28,1995,24.4,76,3.12,63,8,2,2,0,1,4,0.16,3,0,0,1,0,0,2023-2024
194,Angelo Fulgini,FRA,['MF'],Lens,26,1996,15.3,69,4.51,40,20,1,4,4,0,4,0.26,2,2,0,0,0,0,2023-2024
195,Kévin Gameiro,FRA,"['FW', 'MF']",Strasbourg,36,1987,15.0,52,3.48,43,0,2,6,1,0,5,0.33,2,0,0,3,0,0,2023-2024
196,Ignatius Ganago,CMR,"['FW', 'MF']",Nantes,24,1999,2.0,5,2.45,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0,2023-2024
197,Ulisses Garcia,SUI,['DF'],Marseille,27,1996,10.1,18,1.79,12,3,3,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
198,Johan Gastien,FRA,['MF'],Clermont Foot,35,1988,25.1,63,2.51,47,11,0,1,2,2,4,0.16,4,0,0,0,0,0,2023-2024
199,Yann Gboho,FRA,"['MF', 'FW']",Toulouse,22,2001,13.3,39,2.94,27,0,7,1,4,0,7,0.53,5,0,0,0,2,0,2023-2024
200,Gelabert,ESP,"['MF', 'FW']",Toulouse,22,2000,8.4,21,2.50,15,3,1,1,1,0,3,0.36,2,1,0,0,0,0,2023-2024
201,Denis Genreau,AUS,"['MF', 'FW']",Toulouse,24,1999,5.2,13,2.52,12,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
202,Samuel Gigot,FRA,['DF'],Marseille,29,1993,19.2,27,1.41,17,3,1,5,1,0,4,0.21,1,0,0,3,0,0,2023-2024
203,Aleksandr Golovin,RUS,"['MF', 'FW']",Monaco,27,1996,23.9,102,4.28,62,29,3,3,3,2,7,0.29,6,0,0,1,0,0,2023-2024
204,Angel Gomes,ENG,['MF'],Lille,22,2000,28.6,107,3.75,73,12,4,7,9,2,12,0.42,8,3,0,1,0,0,2023-2024
205,Maxime Gonalons,FRA,['MF'],Clermont Foot,34,1989,14.4,19,1.32,18,0,0,0,0,1,2,0.14,2,0,0,0,0,0,2023-2024
206,Mathieu Gorgelin,FRA,['GK'],Le Havre,32,1990,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
207,Amine Gouiri,ALG,"['FW', 'MF']",Rennes,23,2000,23.0,85,3.70,53,3,13,11,5,0,10,0.44,6,0,2,2,0,0,2023-2024
208,Jonathan Gradit,FRA,['DF'],Lens,30,1992,23.5,31,1.32,27,1,0,2,1,0,2,0.09,2,0,0,0,0,0,2023-2024
209,Samuel Grandsir,FRA,"['MF', 'FW']",Le Havre,26,1996,6.7,31,4.61,20,5,3,2,0,1,2,0.30,1,0,1,0,0,0,2023-2024
210,Adrian Grbić,AUT,['FW'],Lorient,26,1996,0.3,1,2.90,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
211,Gabriel Gudmundsson,SWE,"['DF', 'FW']",Lille,24,1999,14.1,22,1.56,17,0,3,1,0,1,2,0.14,1,0,0,1,0,0,2023-2024
212,Axel Gueguin,FRA,"['DF', 'FW']",Montpellier,18,2005,1.5,2,1.36,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
213,Mattéo Guendouzi,FRA,['MF'],Marseille,24,1999,0.2,2,9.47,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
214,Evann Guessand,CIV,['FW'],Nice,22,2001,17.3,47,2.72,27,0,7,5,6,2,5,0.29,1,0,1,0,3,0,2023-2024
215,Pape Gueye,SEN,"['MF', 'DF']",Marseille,24,1999,8.5,19,2.24,16,0,0,1,2,0,2,0.24,2,0,0,0,0,0,2023-2024
216,Morgan Guilavogui,GUI,"['FW', 'MF']",Lens,25,1998,6.3,27,4.26,24,0,1,2,0,0,4,0.63,3,0,0,1,0,0,2023-2024
217,Frederic Guilbert,FRA,"['DF', 'MF']",Strasbourg,28,1994,27.7,42,1.52,25,10,2,3,1,1,2,0.07,1,0,1,0,0,0,2023-2024
218,Jaouen Hadjam,ALG,['DF'],Nantes,20,2003,1.2,7,5.53,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
219,Massadio Haïdara,MLI,['DF'],Lens,30,1992,8.2,6,0.73,4,1,0,1,0,0,1,0.12,1,0,0,0,0,0,2023-2024
220,Oualid El Hajjam,MAR,"['DF', 'MF']",Le Havre,32,1991,4.4,12,2.76,9,0,1,0,2,0,1,0.23,0,0,0,0,1,0,2023-2024
221,Achraf Hakimi,MAR,['DF'],Paris S-G,24,1998,21.5,93,4.33,79,1,2,5,5,1,14,0.65,13,0,0,1,0,0,2023-2024
222,Amine Harit,MAR,"['MF', 'FW']",Marseille,26,1997,20.2,90,4.45,66,5,9,2,7,1,7,0.35,7,0,0,0,0,0,2023-2024
223,Silvan Hefti,SUI,"['DF', 'FW']",Montpellier,25,1997,7.9,11,1.39,9,1,0,1,0,0,3,0.38,3,0,0,0,0,0,2023-2024
224,Henrique,BRA,['DF'],Lyon,29,1994,6.7,9,1.33,6,1,1,0,1,0,1,0.15,1,0,0,0,0,0,2023-2024
225,Luis Henrique,BRA,"['FW', 'DF']",Marseille,21,2001,8.7,29,3.33,27,0,2,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
226,Christophe Hérelle,MTQ,['DF'],Metz,30,1992,18.0,15,0.83,13,0,1,0,1,0,2,0.11,2,0,0,0,0,0,2023-2024
227,Lucas Hernández,FRA,['DF'],Paris S-G,27,1996,21.2,25,1.18,19,1,0,1,2,2,3,0.14,1,0,0,1,1,0,2023-2024
228,Andrej Ilic,SRB,['FW'],Lille,23,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
229,Bonke Innocent,NGA,['MF'],Lorient,27,1996,2.3,2,0.86,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
230,Ismaily,BRA,['DF'],Lille,33,1990,27.4,32,1.17,25,0,3,0,2,2,2,0.07,2,0,0,0,0,0,2023-2024
231,Yanis Issoufou,FRA,['MF'],Montpellier,16,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
232,Junya Ito,JPN,"['FW', 'MF']",Reims,30,1993,30.2,135,4.48,96,23,8,7,1,0,10,0.33,9,0,0,1,0,0,2023-2024
233,Jérémy Jacquet,FRA,['MF'],Rennes,18,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
234,Jérémy Jacquet,FRA,['DF'],Clermont Foot,18,2005,2.8,5,1.79,5,0,0,0,0,0,1,0.36,1,0,0,0,0,0,2023-2024
235,Ismail Jakobs,SEN,['DF'],Monaco,23,1999,16.3,50,3.07,32,9,1,4,2,2,8,0.49,6,1,0,1,0,0,2023-2024
236,Ablie Jallow,GAM,"['MF', 'FW']",Metz,24,1998,10.2,30,2.94,19,6,2,1,2,0,7,0.69,6,1,0,0,0,0,2023-2024
237,Danley Jean-Jacques,HAI,['MF'],Metz,23,2000,29.8,50,1.68,32,0,3,9,1,5,1,0.03,1,0,0,0,0,0,2023-2024
238,Jeffinho,BRA,"['FW', 'MF']",Lyon,23,1999,3.4,17,4.98,12,0,1,2,1,1,3,0.88,2,0,0,0,1,0,2023-2024
239,Antoine Joujou,FRA,"['FW', 'MF']",Le Havre,20,2003,8.7,31,3.59,17,0,5,5,4,0,5,0.58,3,0,1,0,1,0,2023-2024
240,Christopher Jullien,FRA,['DF'],Montpellier,30,1993,13.7,10,0.74,8,0,0,1,0,1,1,0.07,1,0,0,0,0,0,2023-2024
241,Eli Junior Kroupi,FRA,"['FW', 'MF']",Lorient,17,2006,12.0,20,1.66,13,3,3,1,0,0,3,0.25,2,0,1,0,0,0,2023-2024
242,Abdoul Kader Bamba,FRA,"['FW', 'MF']",Nantes,29,1994,6.8,36,5.29,22,3,2,3,6,0,3,0.44,2,1,0,0,0,0,2023-2024
243,Yaya Kader Fofana,MLI,"['MF', 'DF']",Reims,19,2004,0.4,2,5.63,0,0,1,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
244,Tino Kadewere,ZIM,"['FW', 'MF']",Lyon,27,1996,3.3,9,2.73,8,0,0,0,1,0,1,0.30,1,0,0,0,0,0,2023-2024
245,Tino Kadewere,ZIM,"['FW', 'MF']",Nantes,27,1996,8.7,21,2.42,18,0,1,1,1,0,1,0.12,1,0,0,0,0,0,2023-2024
246,Arnaud Kalimuendo,FRA,['FW'],Rennes,21,2002,23.8,70,2.95,49,1,5,6,9,0,7,0.29,3,0,0,1,3,0,2023-2024
247,Gedeon Kalulu,COD,['DF'],Lorient,25,1997,10.8,17,1.58,15,0,0,1,0,1,3,0.28,2,0,0,1,0,0,2023-2024
248,Warren Kamanzi,NOR,"['DF', 'FW']",Toulouse,22,2000,13.2,23,1.74,19,2,0,1,0,1,3,0.23,3,0,0,0,0,0,2023-2024
249,Lee Kang-in,KOR,"['FW', 'MF']",Paris S-G,22,2001,16.3,68,4.18,48,12,5,3,0,0,9,0.55,7,1,1,0,0,0,2023-2024
250,Yann Karamoh,FRA,"['FW', 'MF']",Montpellier,25,1998,3.2,9,2.85,6,0,1,1,1,0,1,0.32,0,0,0,1,0,0,2023-2024
251,Ayman Kari,FRA,['MF'],Lorient,18,2004,9.9,33,3.32,29,0,1,1,2,0,3,0.30,3,0,0,0,0,0,2023-2024
252,Panos Katseris,GRE,['DF'],Lorient,22,2001,11.6,20,1.73,15,0,1,2,1,1,3,0.26,2,0,0,1,0,0,2023-2024
253,Kévin Keben Biakolo,CMR,['DF'],Toulouse,19,2004,5.8,4,0.69,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
254,Yassine Kechta,MAR,['MF'],Le Havre,21,2002,20.5,47,2.29,39,2,0,2,4,0,2,0.10,1,0,0,1,0,0,2023-2024
255,Thilo Kehrer,GER,['DF'],Monaco,26,1996,14.7,19,1.29,13,1,0,5,0,0,4,0.27,3,0,0,1,0,0,2023-2024
256,Habib Keita,MLI,['MF'],Clermont Foot,21,2002,14.2,28,1.97,24,0,1,2,1,0,1,0.07,1,0,0,0,0,0,2023-2024
257,Reda Khadra,GER,"['FW', 'MF']",Reims,22,2001,15.2,46,3.03,33,1,6,5,1,0,7,0.46,4,0,3,0,0,0,2023-2024
258,Wahbi Khazri,TUN,['FW'],Montpellier,32,1991,12.6,26,2.07,15,1,4,2,4,0,2,0.16,1,0,0,1,0,0,2023-2024
259,Abdukodir Khusanov,UZB,['DF'],Lens,19,2004,9.0,6,0.67,3,0,0,0,1,2,0,0.00,0,0,0,0,0,0,2023-2024
260,Philipp Köhn,SUI,['GK'],Monaco,25,1998,22.0,3,0.14,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,2023-2024
261,Randal Kolo Muani,FRA,"['FW', 'MF']",Paris S-G,24,1998,14.1,50,3.55,39,0,3,3,5,0,8,0.57,7,0,1,0,0,0,2023-2024
262,Cheick Konaté,MLI,['DF'],Clermont Foot,19,2004,11.9,29,2.44,25,0,3,1,0,0,2,0.17,2,0,0,0,0,0,2023-2024
263,Geoffrey Kondogbia,CTA,['MF'],Marseille,30,1993,16.3,27,1.66,21,0,0,1,4,1,3,0.18,3,0,0,0,0,0,2023-2024
264,Abdoul Koné,FRA,['DF'],Reims,18,2005,2.1,2,0.93,1,0,0,0,1,0,2,0.93,1,0,0,0,1,0,2023-2024
265,Amadou Koné,MLI,['MF'],Reims,18,2005,5.3,6,1.14,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
266,Ibrahima Koné,MLI,['FW'],Lorient,24,1999,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
267,N'Guessan Kouadio,CIV,"['MF', 'FW']",Metz,20,2003,1.2,4,3.24,1,0,1,0,1,1,0,0.00,0,0,0,0,0,0,2023-2024
268,Koffi Kouao,CIV,['DF'],Metz,25,1998,9.6,13,1.36,8,2,0,1,1,1,2,0.21,1,0,0,1,0,0,2023-2024
269,Therence Koudou,FRA,['DF'],Reims,18,2004,3.5,14,4.01,11,1,1,0,1,0,1,0.29,1,0,0,0,0,0,2023-2024
270,Boubakar Kouyaté,MLI,['DF'],Montpellier,26,1997,21.4,11,0.51,6,0,0,4,1,0,2,0.09,1,0,0,1,0,0,2023-2024
271,Sael Kumbedi,FRA,['DF'],Lyon,18,2005,10.3,16,1.56,15,0,1,0,0,0,2,0.19,2,0,0,0,0,0,2023-2024
272,Layvin Kurzawa,FRA,['DF'],Paris S-G,30,1992,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
273,Daler Kuzyaev,RUS,['MF'],Le Havre,30,1993,23.2,72,3.10,57,6,0,3,6,0,4,0.17,4,0,0,0,0,0,2023-2024
274,Grejohn Kyei,FRA,['FW'],Clermont Foot,27,1995,11.4,21,1.84,18,0,1,1,1,0,2,0.18,2,0,0,0,0,0,2023-2024
275,Gaëtan Laborde,FRA,"['FW', 'MF']",Nice,29,1994,21.2,52,2.46,39,2,5,4,0,2,3,0.14,2,0,0,1,0,0,2023-2024
276,Alexandre Lacazette,FRA,['FW'],Lyon,32,1991,25.5,56,2.20,39,0,5,6,6,0,9,0.35,4,0,2,1,2,0,2023-2024
277,Alban Lafont,CIV,['GK'],Nantes,24,1999,27.7,6,0.22,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
278,Kenny Lala,MAD,['DF'],Brest,31,1991,33.0,98,2.97,74,18,2,3,1,0,9,0.27,7,2,0,0,0,0,2023-2024
279,Mathis Lambourde,FRA,['FW'],Rennes,17,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
280,Mohamed Lamine Bayo,GUI,['FW'],Le Havre,25,1998,15.4,39,2.53,26,0,5,6,1,1,6,0.39,3,0,2,1,0,0,2023-2024
281,Didier Lamkel Zé,CMR,"['FW', 'MF']",Metz,26,1996,6.1,15,2.45,13,1,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
282,Julien Laporte,FRA,['DF'],Lorient,29,1993,20.2,8,0.40,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
283,Théo Le Bris,FRA,"['DF', 'MF']",Lorient,20,2002,16.8,28,1.66,20,1,1,4,2,0,4,0.24,1,0,0,2,1,0,2023-2024
284,Julien Le Cardinal,FRA,['DF'],Brest,25,1997,5.3,9,1.71,4,1,1,1,1,1,2,0.38,1,0,0,0,1,0,2023-2024
285,Julien Le Cardinal,FRA,['DF'],Lens,25,1997,0.6,1,1.55,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
286,Jérémy Le Douaron,FRA,['FW'],Brest,25,1998,18.0,32,1.78,21,0,4,3,4,0,4,0.22,2,0,0,1,1,0,2023-2024
287,Enzo Le Fée,FRA,['MF'],Rennes,23,2000,17.0,57,3.36,47,4,2,2,1,1,1,0.06,1,0,0,0,0,0,2023-2024
288,Vincent Le Goff,FRA,"['DF', 'MF']",Lorient,33,1989,6.0,13,2.17,11,2,0,0,0,0,1,0.17,1,0,0,0,0,0,2023-2024
289,Adrien Lebeau,FRA,"['MF', 'FW']",Brest,24,1999,0.6,4,6.67,3,1,0,0,0,0,1,1.67,1,0,0,0,0,0,2023-2024
290,Jean-Louis Leca,FRA,['GK'],Lens,37,1985,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
291,Benjamin Lecomte,FRA,['GK'],Montpellier,32,1991,30.0,8,0.27,6,2,0,0,0,0,1,0.03,1,0,0,0,0,0,2023-2024
292,Pierre Lees-Melou,FRA,['MF'],Brest,30,1993,28.0,84,3.00,60,0,5,9,3,7,5,0.18,3,0,1,0,0,1,2023-2024
293,Johann Lepenant,FRA,['MF'],Lyon,20,2002,2.8,7,2.48,6,0,0,1,0,0,1,0.35,1,0,0,0,0,0,2023-2024
294,Léo Leroy,FRA,['MF'],Montpellier,23,2000,5.5,8,1.44,6,0,0,2,0,0,1,0.18,1,0,0,0,0,0,2023-2024
295,Gautier Lloris,FRA,['DF'],Le Havre,28,1995,30.9,18,0.58,16,1,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
296,Abou Lô,SEN,"['MF', 'DF']",Metz,23,2000,2.2,2,0.91,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
297,Bradley Locko,FRA,['DF'],Brest,21,2002,32.9,63,1.92,49,2,6,2,3,1,7,0.21,6,0,1,0,0,0,2023-2024
298,Renan Lodi,BRA,['DF'],Marseille,25,1998,13.7,27,1.97,18,8,0,0,1,0,0,0.00,0,0,0,0,0,0,2023-2024
299,Elysée Logbo,FRA,['FW'],Le Havre,19,2004,2.8,3,1.09,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
300,Anthony Lopes,POR,['GK'],Lyon,32,1990,31.0,3,0.10,2,1,0,0,0,0,1,0.03,1,0,0,0,0,0,2023-2024
301,Pau López,ESP,['GK'],Marseille,28,1994,32.7,10,0.31,9,1,0,0,0,0,1,0.03,1,0,0,0,0,0,2023-2024
302,Jordan Lotomba,SUI,['DF'],Nice,24,1998,20.0,27,1.35,19,3,1,2,2,0,1,0.05,1,0,0,0,0,0,2023-2024
303,Tom Louchet,FRA,"['MF', 'DF']",Nice,20,2003,4.5,14,3.10,6,5,0,1,2,0,2,0.44,1,0,0,0,1,0,2023-2024
304,Imran Louza,MAR,['MF'],Lorient,24,1999,9.6,46,4.80,25,16,1,3,1,0,3,0.31,2,1,0,0,0,0,2023-2024
305,Dejan Lovren,CRO,['DF'],Lyon,34,1989,8.0,4,0.50,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
306,Joshua M'Bahia,CIV,['MF'],Clermont Foot,18,2005,0.2,3,19.29,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
307,Othmane Maamma,MAR,['FW'],Montpellier,17,2005,1.0,7,7.16,3,0,3,0,1,0,0,0.00,0,0,0,0,0,0,2023-2024
308,Deiver Machado,COL,['DF'],Lens,29,1993,12.5,24,1.92,18,0,1,2,3,0,0,0.00,0,0,0,0,0,0,2023-2024
309,Soungoutou Magassa,FRA,"['DF', 'MF']",Monaco,19,2003,15.0,13,0.87,11,0,0,1,0,1,1,0.07,1,0,0,0,0,0,2023-2024
310,Hugo Magnetti,FRA,['MF'],Brest,25,1998,26.0,60,2.31,47,0,5,6,1,1,5,0.19,2,0,1,2,0,0,2023-2024
311,Yohann Magnin,FRA,['MF'],Clermont Foot,26,1997,18.7,28,1.50,23,2,0,1,1,1,2,0.11,1,0,0,1,0,0,2023-2024
312,Frank Magri,CMR,"['FW', 'MF']",Toulouse,23,1999,16.0,32,2.00,21,1,4,2,4,0,3,0.19,2,0,0,1,0,0,2023-2024
313,Adel Mahamoud,COM,['FW'],Nantes,20,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
314,Habib Maïga,CIV,"['MF', 'FW']",Metz,27,1996,1.6,1,0.61,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
315,Ainsley Maitland-Niles,ENG,"['DF', 'MF']",Lyon,25,1997,15.9,33,2.07,27,0,0,4,1,1,7,0.44,7,0,0,0,0,0,2023-2024
316,Radosław Majecki,POL,['GK'],Monaco,23,1999,12.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
317,Lovro Majer,CRO,['MF'],Rennes,25,1998,0.2,2,10.59,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
318,Jean-Victor Makengo,FRA,"['MF', 'FW']",Lorient,25,1998,5.3,4,0.75,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
319,Aaron Malouda,FRA,['FW'],Lille,17,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
320,Hianga Mananga Mbock,FRA,"['MF', 'FW']",Brest,23,1999,0.1,1,10.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
321,Steve Mandanda,FRA,['GK'],Rennes,38,1985,34.0,3,0.09,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
322,Orel Mangala,BEL,['MF'],Lyon,25,1998,4.4,13,2.95,11,0,1,0,1,0,1,0.23,1,0,0,0,0,0,2023-2024
323,Vito Mannone,ITA,['GK'],Lille,35,1988,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
324,Faitout Maouassa,FRA,"['MF', 'DF']",Lens,25,1998,0.8,4,4.68,2,1,1,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
325,Guillermo Maripán,CHI,['DF'],Monaco,29,1994,19.6,9,0.46,7,0,0,2,0,0,0,0.00,0,0,0,0,0,0,2023-2024
326,Marquinhos,BRA,"['FW', 'MF']",Nantes,20,2003,1.7,9,5.26,8,0,0,0,1,0,1,0.58,0,0,0,0,1,0,2023-2024
327,Marquinhos,BRA,['DF'],Paris S-G,29,1994,17.1,13,0.76,13,0,0,0,0,0,2,0.12,2,0,0,0,0,0,2023-2024
328,Jonas Martin,FRA,['MF'],Brest,33,1990,13.4,25,1.86,23,0,1,0,0,1,1,0.07,1,0,0,0,0,0,2023-2024
329,Clinton Mata,ANG,['DF'],Lyon,30,1992,24.7,31,1.26,26,0,1,2,2,0,4,0.16,3,0,0,1,0,0,2023-2024
330,Eliot Matazo,BEL,['MF'],Monaco,21,2002,1.1,2,1.78,2,0,0,0,0,0,1,0.89,1,0,0,0,0,0,2023-2024
331,Nemanja Matić,SRB,['MF'],Rennes,34,1988,11.4,29,2.54,23,1,1,1,2,1,2,0.18,1,0,0,0,1,0,2023-2024
332,Nemanja Matić,SRB,['MF'],Lyon,34,1988,13.9,23,1.65,21,0,2,0,0,0,3,0.22,3,0,0,0,0,0,2023-2024
333,Chrislain Matsima,FRA,['DF'],Clermont Foot,21,2002,13.1,6,0.46,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
334,Chrislain Matsima,FRA,['DF'],Monaco,21,2002,3.3,7,2.11,7,0,0,0,0,0,1,0.30,1,0,0,0,0,0,2023-2024
335,Azor Matusiwa,NED,['MF'],Reims,25,1998,15.4,32,2.08,26,0,1,2,2,1,6,0.39,4,0,1,0,1,0,2023-2024
336,Azor Matusiwa,NED,['MF'],Rennes,25,1998,8.8,17,1.93,17,0,0,0,0,0,3,0.34,3,0,0,0,0,0,2023-2024
337,Aïman Maurer,MAR,"['MF', 'FW']",Clermont Foot,18,2004,0.6,1,1.61,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
338,Christian Mawissa,FRA,['DF'],Toulouse,18,2005,12.4,15,1.21,12,0,1,1,0,1,1,0.08,1,0,0,0,0,0,2023-2024
339,Noam Mayoka-Tika,BEL,['MF'],Marseille,19,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
340,Senny Mayulu,FRA,"['FW', 'MF']",Paris S-G,17,2006,3.6,9,2.50,8,0,1,0,0,0,1,0.28,1,0,0,0,0,0,2023-2024
341,Youssef Maziz,FRA,"['FW', 'MF']",Metz,25,1998,1.4,6,4.35,2,2,0,1,1,0,0,0.00,0,0,0,0,0,0,2023-2024
342,Ethan Mbappé,FRA,"['MF', 'DF']",Paris S-G,16,2006,0.5,1,1.87,1,0,0,0,0,0,1,1.87,1,0,0,0,0,0,2023-2024
343,Kylian Mbappé,FRA,['FW'],Paris S-G,24,1998,24.0,98,4.09,69,0,20,3,6,0,20,0.83,12,0,4,1,3,0,2023-2024
344,Malick Mbaye,SEN,"['MF', 'FW']",Metz,19,2004,1.7,3,1.76,0,2,1,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
345,Chancel Mbemba,COD,['DF'],Marseille,28,1994,24.5,20,0.82,17,0,1,2,0,0,2,0.08,2,0,0,0,0,0,2023-2024
346,Nolan Mbemba,CGO,['MF'],Le Havre,28,1995,0.2,1,4.09,1,0,0,0,0,0,1,4.09,1,0,0,0,0,0,2023-2024
347,Christ Mbondi,FRA,['FW'],Reims,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
348,Facundo Medina,ARG,['DF'],Lens,24,1999,30.2,63,2.09,54,0,3,4,1,1,7,0.23,6,0,0,1,0,0,2023-2024
349,Bamo Meïté,CIV,['DF'],Marseille,21,2001,7.1,6,0.85,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
350,Bamo Meïté,CIV,['DF'],Lorient,21,2001,1.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
