Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,aerials_Won,aerials_Lost,aerials_Won%,Season
359,Jakub Moder,POL,['MF'],Brighton,25,1999,0.1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0.0,2024-2025
360,Jeremy Monga,ENG,"['FW', 'MF']",Leicester City,15,2009,1.2,0,0,0,0,5,0,4,0,1,0,0,0,10,0,1,0.0,2024-2025
361,Mikey Moore,ENG,['FW'],Tottenham,16,2007,4.1,0,0,0,3,7,3,16,1,1,0,0,0,11,1,6,14.3,2024-2025
362,Morato,BRA,['DF'],Nott'ham Forest,23,2001,10.1,5,0,0,11,2,0,0,10,14,0,0,0,36,6,14,30.0,2024-2025
363,Álex Moreno,ESP,"['DF', 'MF']",Nott'ham Forest,31,1993,10.6,2,0,0,12,6,0,19,15,18,0,0,0,50,3,11,21.4,2024-2025
364,Sam Morsy,EGY,['MF'],Ipswich Town,32,1991,30.6,10,0,0,48,27,0,15,29,41,0,1,1,157,18,24,42.9,2024-2025
365,Yerson Mosquera,COL,['DF'],Wolves,23,2001,4.9,2,0,0,6,7,1,2,10,7,0,0,0,24,11,6,64.7,2024-2025
366,Mason Mount,ENG,['MF'],Manchester Utd,25,1999,6.9,3,0,0,16,9,1,13,4,5,0,0,0,18,4,8,33.3,2024-2025
367,Divin Mubama,ENG,['FW'],Manchester City,19,2004,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2024-2025
368,Mykhailo Mudryk,UKR,['FW'],Chelsea,23,2001,1.7,0,0,0,2,2,1,7,0,2,0,0,0,9,2,4,33.3,2024-2025
369,Marshall Munetsi,ZIM,"['MF', 'FW']",Wolves,28,1996,12.0,0,0,0,19,10,3,10,6,10,0,0,0,35,29,23,55.8,2024-2025
370,Rodrigo Muniz,BRA,['FW'],Fulham,23,2001,10.7,1,0,0,11,31,3,1,5,5,0,0,0,14,67,63,51.5,2024-2025
371,Daniel Muñoz,COL,['DF'],Crystal Palace,28,1996,35.9,10,0,0,56,19,15,74,44,80,0,0,0,171,58,78,42.6,2024-2025
372,Arijanet Muric,KVX,['GK'],Ipswich Town,25,1998,18.0,1,0,0,0,4,0,0,0,0,0,0,0,26,11,1,91.7,2024-2025
373,Murillo,BRA,['DF'],Nott'ham Forest,22,2002,35.4,6,0,0,27,6,0,14,36,36,0,1,0,142,44,22,66.7,2024-2025
374,Jacob Murphy,ENG,['FW'],Newcastle Utd,29,1995,26.2,4,0,0,11,15,3,120,13,19,1,0,0,98,5,16,23.8,2024-2025
375,Vitaliy Mykolenko,UKR,['DF'],Everton,25,1999,34.2,4,0,0,22,34,3,101,44,38,0,1,0,88,47,37,56.0,2024-2025
376,Iliman Ndiaye,SEN,['FW'],Everton,24,2000,27.0,3,0,0,24,52,5,38,20,28,0,0,0,172,6,19,24.0,2024-2025
377,Wilfred Ndidi,NGA,['MF'],Leicester City,27,1996,25.8,8,0,0,39,18,3,30,31,51,0,0,1,127,61,59,50.8,2024-2025
378,Kosta Nedeljković,SRB,['DF'],Aston Villa,18,2005,1.4,0,0,0,0,1,0,1,0,5,0,0,0,4,0,1,0.0,2024-2025
379,Reiss Nelson,ENG,['FW'],Arsenal,24,1999,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,2024-2025
380,Reiss Nelson,ENG,['FW'],Fulham,24,1999,5.4,1,0,0,6,9,1,23,5,6,0,0,0,29,0,4,0.0,2024-2025
381,Neto,BRA,['GK'],Bournemouth,35,1989,2.0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,,2024-2025
382,Pedro Neto,POR,['FW'],Chelsea,24,2000,25.2,8,0,0,21,33,3,149,9,9,0,0,0,81,11,30,26.8,2024-2025
383,Eddie Nketiah,ENG,"['FW', 'MF']",Crystal Palace,25,1999,11.5,6,1,1,31,29,5,5,3,8,1,0,0,26,21,38,35.6,2024-2025
384,Christopher Nkunku,FRA,['FW'],Chelsea,26,1997,10.2,2,0,0,16,11,3,4,7,8,0,0,0,29,16,22,42.1,2024-2025
385,Gustavo Nunes,BRA,"['FW', 'MF']",Brentford,18,2005,0.1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,2024-2025
386,Matheus Nunes,POR,"['DF', 'MF']",Manchester City,25,1998,18.6,4,0,0,30,20,6,45,15,22,0,1,0,70,14,19,42.4,2024-2025
387,Darwin Núñez,URU,['FW'],Liverpool,25,1999,12.6,8,0,0,27,14,12,3,4,18,1,0,0,41,20,33,37.7,2024-2025
388,Ethan Nwaneri,ENG,"['FW', 'MF']",Arsenal,17,2007,9.9,1,0,0,9,5,6,54,2,7,0,0,0,34,4,8,33.3,2024-2025
389,Christian Nørgaard,DEN,['MF'],Brentford,30,1994,31.3,8,1,0,44,28,1,17,49,49,0,0,0,193,49,30,62.0,2024-2025
390,Jake O'Brien,IRL,['DF'],Everton,23,2001,17.5,5,0,0,13,5,3,18,4,17,0,0,0,52,41,30,57.7,2024-2025
391,Matt O'Riley,DEN,['MF'],Brighton,23,2000,10.4,1,0,0,16,13,2,51,13,9,1,0,1,29,5,8,38.5,2024-2025
392,Dara O'Shea,IRL,['DF'],Ipswich Town,25,1999,34.7,6,0,0,21,26,3,8,33,31,0,0,0,110,114,85,57.3,2024-2025
393,Chidozie Obi-Martin,DEN,['FW'],Manchester Utd,16,2007,1.8,1,0,0,3,1,0,0,0,1,0,0,0,9,2,4,33.3,2024-2025
394,Wilson Odobert,FRA,"['FW', 'MF']",Tottenham,19,2004,9.4,0,0,0,2,3,1,25,4,5,0,0,0,34,4,8,33.3,2024-2025
395,Chiedozie Ogbene,IRL,['FW'],Ipswich Town,27,1997,2.6,0,0,0,2,7,1,4,1,3,0,0,0,6,1,6,14.3,2024-2025
396,Caleb Okoli,ITA,['DF'],Leicester City,23,2001,12.5,4,0,0,16,9,0,1,15,14,0,0,0,44,23,21,52.3,2024-2025
397,Robin Olsen,SWE,['GK'],Aston Villa,34,1990,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,2024-2025
398,Amadou Onana,BEL,['MF'],Aston Villa,22,2001,18.0,4,0,0,32,30,0,2,26,30,0,0,0,72,32,21,60.4,2024-2025
399,André Onana,CMR,['GK'],Manchester Utd,28,1996,34.0,0,0,0,0,2,0,0,0,2,0,0,0,34,6,0,100.0,2024-2025
400,Paul Onuachu,NGA,['FW'],Southampton,30,1994,11.7,4,0,0,28,16,10,0,1,2,0,0,0,19,93,59,61.2,2024-2025
401,Frank Onyeka,NGA,['MF'],Brentford,26,1998,0.3,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,,2024-2025
402,Lewis Orford,ENG,['MF'],West Ham,18,2006,0.5,0,0,0,0,0,0,1,1,0,0,0,0,7,0,1,0.0,2024-2025
403,Stefan Ortega,GER,['GK'],Manchester City,31,1992,12.2,1,0,0,1,2,0,0,0,0,0,1,0,8,2,0,100.0,2024-2025
404,William Osula,DEN,['FW'],Newcastle Utd,20,2003,1.5,0,0,0,4,1,1,4,4,0,0,0,0,2,6,2,75.0,2024-2025
405,Dango Ouattara,BFA,['FW'],Bournemouth,22,2002,22.3,3,0,0,16,19,14,88,11,26,0,0,0,92,45,63,41.7,2024-2025
406,Nico O’Reilly,ENG,['DF'],Manchester City,19,2005,5.9,0,0,0,6,4,1,8,4,4,0,0,0,31,6,9,40.0,2024-2025
407,Alex Palmer,ENG,['GK'],Ipswich Town,27,1996,13.0,2,0,0,1,4,0,0,0,0,0,0,0,17,5,0,100.0,2024-2025
408,Cole Palmer,ENG,"['MF', 'FW']",Chelsea,22,2002,35.5,7,0,0,15,60,7,144,11,20,1,0,0,106,2,7,22.2,2024-2025
409,Emerson Palmieri,ITA,['DF'],West Ham,29,1994,23.5,5,0,0,25,13,0,64,21,31,0,0,0,84,18,20,47.4,2024-2025
410,Lucas Paquetá,BRA,"['MF', 'FW']",West Ham,26,1997,26.4,10,0,0,53,62,6,29,18,37,0,1,0,149,48,57,45.7,2024-2025
411,Thomas Partey,GHA,"['MF', 'DF']",Arsenal,31,1993,31.1,4,0,0,45,31,1,12,35,53,0,0,0,138,28,27,50.9,2024-2025
412,Nathan Patterson,SCO,['DF'],Everton,22,2001,3.9,1,0,0,6,1,0,14,2,6,0,0,0,12,1,7,12.5,2024-2025
413,Andreas Pereira,BRA,['MF'],Fulham,28,1996,22.4,7,0,0,28,24,1,171,8,13,1,0,0,100,13,23,36.1,2024-2025
414,Ricardo Pereira,POR,['DF'],Leicester City,30,1993,4.3,1,0,0,6,8,0,3,4,8,0,0,0,19,4,2,66.7,2024-2025
415,Kalvin Phillips,ENG,['MF'],Ipswich Town,28,1995,13.7,6,1,1,28,20,0,20,19,19,0,0,0,68,7,22,24.1,2024-2025
416,Jaden Philogene Bidace,ENG,"['FW', 'MF']",Aston Villa,22,2002,3.7,4,1,1,12,8,1,4,3,5,0,0,0,21,0,5,0.0,2024-2025
417,Jaden Philogene Bidace,ENG,"['FW', 'DF']",Ipswich Town,22,2002,5.3,1,0,0,8,10,1,13,10,7,0,0,0,23,5,3,62.5,2024-2025
418,Jordan Pickford,ENG,['GK'],Everton,30,1994,38.0,7,0,0,0,7,0,0,1,0,0,0,0,36,5,1,83.3,2024-2025
419,Ethan Pinnock,JAM,['DF'],Brentford,31,1993,21.3,2,0,0,8,4,0,9,24,19,0,1,1,50,63,43,59.4,2024-2025
420,Daniel Podence,POR,"['MF', 'FW']",Wolves,28,1995,0.5,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0.0,2024-2025
421,Alfie Pond,ENG,['DF'],Wolves,20,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-2025
422,Nick Pope,ENG,['GK'],Newcastle Utd,32,1992,28.0,2,0,0,2,5,0,0,1,0,0,2,0,24,11,1,91.7,2024-2025
423,Pedro Porro,ESP,['DF'],Tottenham,24,1999,29.0,5,0,0,25,33,1,196,36,49,0,0,0,152,12,23,34.3,2024-2025
424,Jarell Quansah,ENG,['DF'],Liverpool,21,2003,5.5,2,0,0,9,1,0,2,7,8,0,1,1,19,7,10,41.2,2024-2025
425,Aaron Ramsdale,ENG,['GK'],Southampton,26,1998,30.0,2,0,0,1,4,0,0,2,0,0,0,0,23,6,0,100.0,2024-2025
426,Jacob Ramsey,ENG,"['FW', 'MF']",Aston Villa,23,2001,18.0,4,1,1,13,28,5,12,8,15,1,0,0,83,7,13,35.0,2024-2025
427,Marcus Rashford,ENG,"['FW', 'MF']",Manchester Utd,26,1997,10.9,2,0,0,8,7,7,27,4,4,0,0,0,24,5,7,41.7,2024-2025
428,Marcus Rashford,ENG,['FW'],Aston Villa,26,1997,4.9,0,0,0,1,3,1,28,1,7,0,0,0,14,1,8,11.1,2024-2025
429,David Raya,ESP,['GK'],Arsenal,28,1995,38.0,3,0,0,1,10,0,0,2,0,0,1,0,41,13,0,100.0,2024-2025
430,Harrison Reed,ENG,['MF'],Fulham,29,1995,1.2,2,0,0,6,2,0,6,1,3,0,1,0,10,1,2,33.3,2024-2025
431,Remy Rees-Dottin,ENG,['FW'],Bournemouth,18,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-2025
432,Sergio Reguilón,ESP,['DF'],Tottenham,27,1996,2.2,2,0,0,2,6,0,12,4,3,0,0,0,14,5,2,71.4,2024-2025
433,Vitor Reis,BRA,['DF'],Manchester City,18,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-2025
434,Chadi Riad,MAR,['DF'],Crystal Palace,21,2003,1.0,0,0,0,1,0,0,0,2,2,0,0,0,4,2,4,33.3,2024-2025
435,Declan Rice,ENG,['MF'],Arsenal,25,1999,31.4,7,1,1,21,16,2,164,25,25,0,0,0,156,37,25,59.7,2024-2025
436,Chris Richards,USA,['DF'],Crystal Palace,24,2000,21.4,4,1,1,11,5,1,5,19,30,1,0,0,51,48,41,53.9,2024-2025
437,Richarlison,BRA,['FW'],Tottenham,27,1997,5.6,2,0,0,7,13,3,7,0,3,0,0,0,11,10,23,30.3,2024-2025
438,Andrew Robertson,SCO,['DF'],Liverpool,30,1994,27.6,3,1,0,11,8,3,147,21,22,0,1,1,105,7,14,33.3,2024-2025
439,Antonee Robinson,USA,['DF'],Fulham,26,1997,35.2,8,0,0,31,20,7,170,62,61,0,0,0,157,50,26,65.8,2024-2025
440,Jay Robinson,ENG,"['MF', 'FW']",Southampton,17,2007,1.5,0,0,0,3,1,0,1,0,1,0,0,0,12,0,1,0.0,2024-2025
441,Rodri,ESP,['MF'],Manchester City,28,1996,0.8,0,0,0,1,2,0,0,1,1,0,0,0,7,1,0,100.0,2024-2025
442,Guido Rodríguez,ARG,['MF'],West Ham,30,1994,12.8,6,0,0,18,12,2,5,13,19,0,0,0,53,11,7,61.1,2024-2025
443,Mads Roerslev,DEN,['DF'],Brentford,25,1999,12.2,2,0,0,6,10,0,31,4,8,0,0,0,39,10,14,41.7,2024-2025
444,Morgan Rogers,ENG,"['FW', 'MF']",Aston Villa,22,2002,34.6,10,0,0,50,51,2,27,6,22,1,0,0,119,13,52,20.0,2024-2025
445,Cristian Romero,ARG,['DF'],Tottenham,26,1998,15.7,3,0,0,14,12,2,3,21,29,0,0,0,90,41,27,60.3,2024-2025
446,Georginio Rutter,FRA,"['MF', 'FW']",Brighton,22,2002,18.4,2,0,0,34,45,7,9,10,15,0,1,0,66,25,46,35.2,2024-2025
447,José Sá,POR,['GK'],Wolves,31,1993,29.0,2,0,0,4,9,0,0,0,2,0,4,0,37,11,1,91.7,2024-2025
448,Bukayo Saka,ENG,"['FW', 'MF']",Arsenal,22,2001,19.2,3,0,0,15,39,7,117,3,15,1,0,0,70,10,20,33.3,2024-2025
449,Mohamed Salah,EGY,['FW'],Liverpool,32,1992,37.5,1,0,0,25,39,18,79,9,11,0,0,0,101,9,14,39.1,2024-2025
450,William Saliba,FRA,['DF'],Arsenal,23,2001,33.8,2,1,0,28,17,1,3,21,37,0,1,0,154,61,36,62.9,2024-2025
451,Robert Sánchez,ESP,['GK'],Chelsea,26,1997,32.0,5,0,0,2,4,0,0,2,0,0,2,0,43,12,0,100.0,2024-2025
452,Jadon Sancho,ENG,['FW'],Chelsea,24,2000,19.6,2,0,0,6,11,6,25,2,7,2,0,0,99,6,11,35.3,2024-2025
453,Ibrahim Sangaré,CIV,['MF'],Nott'ham Forest,26,1997,6.6,3,0,0,15,8,0,2,6,14,0,0,0,42,10,10,50.0,2024-2025
454,Pablo Sarabia,ESP,"['MF', 'FW']",Wolves,32,1992,9.0,3,0,0,16,15,5,47,4,8,0,0,0,34,5,14,26.3,2024-2025
455,Jeremy Sarmiento,ECU,['MF'],Brighton,22,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,2024-2025
456,Ismaila Sarr,SEN,['MF'],Crystal Palace,26,1998,30.1,4,0,0,14,56,11,55,9,10,1,0,0,113,37,52,41.6,2024-2025
457,Sávio,BRA,"['FW', 'MF']",Manchester City,20,2004,19.6,3,0,0,17,28,3,84,6,17,2,0,0,79,1,2,33.3,2024-2025
458,Oliver Scarles,ENG,"['DF', 'FW']",West Ham,18,2005,7.4,1,0,0,5,3,1,15,11,11,0,0,0,34,6,6,50.0,2024-2025
459,Dane Scarlett,ENG,"['FW', 'MF']",Tottenham,20,2004,0.4,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,100.0,2024-2025
460,Kevin Schade,GER,['FW'],Brentford,22,2001,25.5,3,0,0,21,38,13,38,5,25,1,0,0,83,90,80,52.9,2024-2025
461,Fabian Schär,SUI,['DF'],Newcastle Utd,32,1991,32.6,9,1,0,35,15,4,13,45,21,0,0,0,134,56,71,44.1,2024-2025
462,Jeffrey Schlupp,GHA,"['MF', 'DF']",Crystal Palace,31,1992,1.1,0,0,0,1,0,0,4,0,0,0,0,0,6,3,4,42.9,2024-2025
463,Alex Scott,ENG,['MF'],Bournemouth,20,2003,8.4,3,0,0,17,26,0,7,10,14,0,0,0,52,7,7,50.0,2024-2025
464,Matz Sels,BEL,['GK'],Nott'ham Forest,32,1992,38.0,4,0,0,1,10,0,0,0,1,0,1,0,17,15,2,88.2,2024-2025
465,Nélson Semedo,POR,['DF'],Wolves,30,1993,32.1,8,0,0,48,30,4,63,23,36,0,1,0,139,28,42,40.0,2024-2025
466,Antoine Semenyo,GHA,['FW'],Bournemouth,24,2000,35.6,9,0,0,73,37,15,59,11,35,1,0,0,158,66,76,46.5,2024-2025
467,Marcos Senesi,ARG,['DF'],Bournemouth,27,1997,12.3,5,0,0,22,8,0,11,14,21,0,0,0,71,32,29,52.5,2024-2025
468,Ryan Sessegnon,ENG,"['FW', 'DF']",Fulham,24,2000,6.4,1,0,0,20,4,1,16,3,13,0,0,0,30,8,11,42.1,2024-2025
469,Luke Shaw,ENG,['DF'],Manchester Utd,29,1995,3.9,1,0,0,3,1,0,11,2,3,0,0,1,9,3,2,60.0,2024-2025
470,Zain Silcott-Duberry,MSR,['FW'],Bournemouth,19,2005,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,2024-2025
471,Bernardo Silva,POR,"['MF', 'FW']",Manchester City,29,1994,29.7,7,0,0,27,32,3,60,23,37,0,0,0,107,5,10,33.3,2024-2025
472,Jota Silva,POR,"['FW', 'MF']",Nott'ham Forest,24,1999,9.5,5,0,0,24,23,8,21,12,14,1,0,0,43,21,30,41.2,2024-2025
473,Eric da Silva Moreira,GER,"['MF', 'DF']",Nott'ham Forest,18,2006,0.3,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,,2024-2025
474,Jahmai Simpson-Pusey,ENG,['DF'],Manchester City,18,2005,1.1,1,0,0,0,1,0,0,0,0,0,0,0,3,1,3,25.0,2024-2025
475,Luis Sinisterra,COL,"['FW', 'MF']",Bournemouth,25,1999,2.6,0,0,0,4,2,1,7,1,2,0,0,0,17,3,7,30.0,2024-2025
476,Oliver Skipp,ENG,['MF'],Leicester City,23,2000,12.5,8,0,0,21,13,0,5,11,4,0,0,0,46,12,6,66.7,2024-2025
477,William Smallbone,IRL,['MF'],Southampton,24,2000,7.7,1,0,0,11,3,0,36,2,13,0,1,0,23,4,6,40.0,2024-2025
478,Adam Smith,ENG,['DF'],Bournemouth,33,1991,17.7,7,0,0,19,12,0,33,15,12,0,0,0,50,14,15,48.3,2024-2025
479,Emile Smith Rowe,ENG,['MF'],Fulham,24,2000,22.7,3,0,0,19,14,4,16,11,18,0,0,0,75,6,20,23.1,2024-2025
480,Dominic Solanke,ENG,['FW'],Tottenham,26,1997,24.5,0,0,0,36,36,5,4,1,11,0,0,1,38,46,60,43.4,2024-2025
481,Carlos Soler,ESP,"['MF', 'FW']",West Ham,27,1997,15.7,6,0,0,26,19,0,34,8,11,0,0,0,64,10,12,45.5,2024-2025
482,Julio Soler,ARG,"['DF', 'FW']",Bournemouth,19,2005,0.1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,,2024-2025
483,Ramón Sosa,PAR,"['FW', 'MF']",Nott'ham Forest,24,1999,3.3,1,0,0,6,8,3,8,4,3,0,0,0,25,4,7,36.4,2024-2025
484,Tomáš Souček,CZE,['MF'],West Ham,29,1995,28.5,8,0,0,47,25,4,14,20,21,1,0,0,63,99,73,57.6,2024-2025
485,Boubakary Soumaré,FRA,['MF'],Leicester City,25,1999,24.1,8,0,0,24,23,0,10,27,20,0,0,0,140,21,11,65.6,2024-2025
486,Djed Spence,ENG,['DF'],Tottenham,23,2000,19.9,4,1,1,21,23,2,25,21,34,0,0,1,109,21,14,60.0,2024-2025
487,Jay Stansfield,ENG,['MF'],Fulham,21,2002,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,2024-2025
488,Jason Steele,ENG,['GK'],Brighton,33,1990,2.0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,50.0,2024-2025
489,Jack Stephens,ENG,['DF'],Southampton,30,1994,15.4,2,2,0,13,4,1,1,13,20,0,1,0,44,6,10,37.5,2024-2025
490,Raheem Sterling,ENG,"['FW', 'MF']",Arsenal,29,1994,5.5,1,0,0,12,8,4,16,1,4,0,0,0,16,1,3,25.0,2024-2025
491,Ross Stewart,SCO,['FW'],Southampton,28,1996,4.3,1,0,0,7,7,1,0,1,4,0,0,0,6,13,23,36.1,2024-2025
492,Jakub Stolarczyk,POL,['GK'],Leicester City,23,2000,10.0,1,0,0,0,0,0,0,0,1,0,0,0,8,5,0,100.0,2024-2025
493,John Stones,ENG,"['DF', 'MF']",Manchester City,30,1994,6.1,1,0,0,2,2,0,0,4,2,0,0,0,22,8,6,57.1,2024-2025
494,Jørgen Strand Larsen,NOR,['FW'],Wolves,24,2000,28.7,4,0,0,46,19,16,6,6,6,0,0,0,42,67,100,40.1,2024-2025
495,Yukinari Sugawara,JPN,"['DF', 'MF']",Southampton,24,2000,17.3,4,0,0,15,10,4,70,11,18,0,2,0,44,5,9,35.7,2024-2025
496,Kamaldeen Sulemana,GHA,"['FW', 'MF']",Southampton,22,2002,15.6,2,0,0,22,11,3,26,6,17,0,0,0,63,13,27,32.5,2024-2025
497,Crysencio Summerville,NED,"['FW', 'MF']",West Ham,22,2001,8.7,2,0,0,9,23,4,21,0,7,0,0,0,38,4,9,30.8,2024-2025
498,Sammie Szmodics,IRL,"['FW', 'MF']",Ipswich Town,28,1995,11.0,2,0,0,9,8,8,14,6,10,0,1,0,42,6,11,35.3,2024-2025
499,Dominik Szoboszlai,HUN,['MF'],Liverpool,23,2000,27.7,6,0,0,44,24,4,41,9,20,0,0,0,133,19,23,45.2,2024-2025
500,Matt Targett,ENG,['DF'],Newcastle Utd,28,1995,0.2,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,,2024-2025
501,James Tarkowski,ENG,['DF'],Everton,31,1992,32.5,6,0,0,35,28,2,1,41,40,0,1,0,98,102,33,75.6,2024-2025
502,Marcus Tavernier,ENG,"['FW', 'MF']",Bournemouth,25,1999,21.5,6,0,0,34,28,4,108,5,24,0,0,0,119,26,33,44.1,2024-2025
503,Charlie Taylor,ENG,['DF'],Southampton,30,1993,4.0,1,0,0,2,3,0,9,5,5,0,0,0,10,6,2,75.0,2024-2025
504,Jack Taylor,IRL,['MF'],Ipswich Town,26,1998,9.6,4,0,0,16,5,0,7,9,10,0,0,0,53,7,8,46.7,2024-2025
505,Mathys Tel,FRA,['FW'],Tottenham,19,2005,10.1,2,0,0,14,16,1,35,2,6,1,0,0,38,4,7,36.4,2024-2025
506,Kenny Tete,NED,['DF'],Fulham,28,1995,19.7,5,0,0,35,16,1,38,32,38,0,0,0,74,24,22,52.2,2024-2025
507,Thiago,BRA,"['FW', 'MF']",Brentford,23,2001,1.9,0,0,0,3,3,1,2,2,3,0,0,0,12,7,5,58.3,2024-2025
508,Luke Thomas,ENG,['DF'],Leicester City,23,2001,12.3,3,0,0,16,10,0,29,21,25,0,1,0,42,13,11,54.2,2024-2025
509,Youri Tielemans,BEL,['MF'],Aston Villa,27,1997,33.6,4,0,0,41,56,0,119,23,58,0,0,0,145,22,18,55.0,2024-2025
510,Kieran Tierney,SCO,"['DF', 'FW']",Arsenal,27,1997,2.9,0,0,0,1,2,2,14,3,5,0,0,0,6,5,5,50.0,2024-2025
511,Jurriën Timber,NED,['DF'],Arsenal,23,2001,26.9,7,0,0,31,29,6,28,22,38,0,0,0,94,22,20,52.4,2024-2025
512,Jean-Clair Todibo,FRA,['DF'],West Ham,24,1999,20.3,3,0,0,16,6,0,3,26,28,0,0,0,79,28,26,51.9,2024-2025
513,Harry Toffolo,ENG,['DF'],Nott'ham Forest,28,1995,1.5,1,0,0,1,0,0,4,2,3,0,0,0,2,1,0,100.0,2024-2025
514,Takehiro Tomiyasu,JPN,['DF'],Arsenal,25,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-2025
515,Sandro Tonali,ITA,['MF'],Newcastle Utd,24,2000,29.2,5,0,0,37,49,2,54,34,32,1,0,0,177,12,12,50.0,2024-2025
516,Pau Torres,ESP,['DF'],Aston Villa,27,1997,22.4,2,0,0,8,7,0,3,10,15,0,0,0,62,18,29,38.3,2024-2025
517,Conor Townsend,ENG,['DF'],Ipswich Town,31,1993,3.7,1,0,0,2,4,0,12,4,8,0,0,0,8,6,4,60.0,2024-2025
518,Adama Traoré,ESP,"['FW', 'MF']",Fulham,28,1996,19.7,3,0,0,24,32,1,100,1,13,0,0,0,87,25,26,49.0,2024-2025
519,Boubacar Traoré,MLI,['MF'],Wolves,22,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2024-2025
520,Mark Travers,IRL,['GK'],Bournemouth,25,1999,5.0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,100.0,2024-2025
521,Ryan Trevitt,ENG,['MF'],Brentford,21,2003,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,2024-2025
522,Kieran Trippier,ENG,['DF'],Newcastle Utd,33,1990,14.5,1,0,0,16,11,2,82,12,21,0,0,0,68,22,15,59.5,2024-2025
523,Leandro Trossard,BEL,['FW'],Arsenal,29,1994,28.3,4,1,1,27,46,6,86,9,20,0,0,0,104,6,24,20.0,2024-2025
524,Kostas Tsimikas,GRE,['DF'],Liverpool,28,1996,9.3,2,0,0,9,6,1,64,11,20,0,0,0,31,5,8,38.5,2024-2025
525,Axel Tuanzebe,COD,['DF'],Ipswich Town,26,1997,19.0,5,1,1,17,12,0,10,23,19,0,0,1,49,22,18,55.0,2024-2025
526,Destiny Udogie,ITA,['DF'],Tottenham,21,2002,21.4,2,0,0,29,38,3,19,22,47,0,0,1,111,13,13,50.0,2024-2025
527,Manuel Ugarte,URU,['MF'],Manchester Utd,23,2001,19.8,11,0,0,41,33,0,7,27,49,0,0,1,122,18,18,50.0,2024-2025
528,Lesley Ugochukwu,FRA,['MF'],Southampton,20,2004,18.4,7,0,0,31,16,0,6,14,24,0,1,0,67,20,18,52.6,2024-2025
529,Enes Ünal,TUR,"['FW', 'MF']",Bournemouth,27,1997,3.8,2,0,0,6,9,1,4,0,0,0,0,0,16,24,22,52.2,2024-2025
530,Hákon Valdimarsson,ISL,['GK'],Brentford,22,2001,1.6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,2024-2025
531,Virgil van Dijk,NED,['DF'],Liverpool,33,1991,37.0,5,0,0,17,13,0,1,56,20,0,0,0,115,119,46,72.1,2024-2025
532,Jamie Vardy,ENG,['FW'],Leicester City,37,1987,31.4,5,0,0,25,23,27,11,5,13,2,0,0,39,50,55,47.6,2024-2025
533,Renato Veiga,POR,"['DF', 'MF']",Chelsea,21,2003,2.0,2,0,0,6,1,1,0,1,6,0,0,0,9,3,3,50.0,2024-2025
534,Joël Veltman,NED,['DF'],Brighton,32,1992,18.9,5,0,0,27,44,0,24,19,29,0,1,0,68,21,18,53.8,2024-2025
535,Micky van de Ven,NED,['DF'],Tottenham,23,2001,11.3,4,0,0,10,9,0,0,10,6,0,0,0,63,19,20,48.7,2024-2025
536,Bart Verbruggen,NED,['GK'],Brighton,21,2002,36.0,5,0,0,0,2,0,0,0,0,0,0,0,59,10,1,90.9,2024-2025
537,Jannik Vestergaard,DEN,['DF'],Leicester City,31,1992,15.5,5,0,0,12,4,0,0,16,10,0,0,1,46,26,19,57.8,2024-2025
538,Guglielmo Vicario,ITA,['GK'],Tottenham,27,1996,24.0,1,0,0,0,2,0,0,1,0,0,0,0,32,9,0,100.0,2024-2025
539,Carlos Vinícius,BRA,"['MF', 'FW']",Fulham,29,1995,0.2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,2024-2025
