Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,CK_In,CK_Out,CK_Str,Cmp,Off,Blocks,Season
189,Romain Faivre,FRA,"['MF', 'FW']",Brest,26,1998,10.0,379,349,29,7,4,0,26,4,17,11,4,0,311,1,8,2024-2025
190,Khalil Fayad,FRA,"['MF', 'FW']",Montpellier,20,2004,11.4,514,492,22,12,2,4,20,3,7,4,0,0,426,0,12,2024-2025
191,Luiz Felipe,ITA,['DF'],Marseille,27,1997,1.4,66,62,4,1,0,0,0,2,0,0,0,0,58,0,1,2024-2025
192,Zinedine Ferhat,ALG,"['FW', 'MF']",Angers,31,1993,9.4,451,392,55,15,3,5,68,7,33,9,20,2,303,4,9,2024-2025
193,Edimilson Fernandes,SUI,"['MF', 'DF']",Brest,28,1996,12.3,572,561,11,8,2,5,7,2,0,0,0,0,486,0,5,2024-2025
194,Matias Fernandez-Pardo,BEL,"['FW', 'MF']",Lille,19,2005,11.8,307,286,20,2,1,2,30,1,17,10,3,0,224,1,13,2024-2025
195,Jordan Ferri,FRA,['MF'],Montpellier,32,1992,19.7,1267,1204,58,45,2,7,25,13,0,0,0,0,1119,5,10,2024-2025
196,Karol Fila,POL,['MF'],Strasbourg,26,1998,0.1,4,4,0,0,0,0,0,0,0,0,0,0,2,0,1,2024-2025
197,Malick Fofana,BEL,['FW'],Lyon,19,2005,17.7,638,623,14,1,1,0,70,13,0,0,0,0,494,1,32,2024-2025
198,Rayan Fofana,FRA,"['FW', 'MF']",Lens,18,2006,0.3,8,8,0,0,0,0,0,0,0,0,0,0,5,0,1,2024-2025
199,Seko Fofana,CIV,['MF'],Rennes,29,1995,9.4,552,541,9,7,1,9,5,2,0,0,0,0,499,2,5,2024-2025
200,Yahia Fofana,CIV,['GK'],Angers,23,2000,33.0,1014,654,358,97,0,1,0,0,0,0,0,0,697,2,0,2024-2025
201,Lamine Fomba,FRA,['MF'],Saint-Étienne,26,1998,2.4,145,144,1,1,1,2,1,0,0,0,0,0,121,0,4,2024-2025
202,Przemysław Frankowski,POL,['DF'],Lens,29,1995,15.4,1092,930,156,11,4,2,78,132,13,4,9,0,875,6,31,2024-2025
203,Angelo Fulgini,FRA,"['MF', 'FW']",Lens,27,1996,11.6,652,604,42,11,7,5,44,9,13,4,7,0,509,6,15,2024-2025
204,Kyogo Furuhashi,JPN,['FW'],Rennes,29,1995,1.4,11,9,2,0,0,0,0,0,0,0,0,0,3,0,1,2024-2025
205,Gauthier Gallon,FRA,['GK'],Rennes,31,1993,0.5,19,15,4,0,0,0,0,0,0,0,0,0,16,0,0,2024-2025
206,Ignatius Ganago,CMR,"['FW', 'MF']",Nantes,25,1999,2.7,77,72,5,0,0,0,3,1,0,0,0,0,59,0,1,2024-2025
207,Ulisses Garcia,SUI,['DF'],Marseille,28,1996,10.3,632,536,94,15,0,2,35,74,0,0,0,0,535,2,15,2024-2025
208,Jean-Philippe Gbamin,CIV,['MF'],Nantes,28,1995,2.4,115,113,2,2,0,2,0,0,0,0,0,0,90,0,2,2024-2025
209,Mory Gbane,CIV,"['DF', 'MF']",Reims,23,2000,12.5,524,499,25,11,3,8,2,11,0,0,0,0,447,0,6,2024-2025
210,Yann Gboho,FRA,"['MF', 'FW']",Toulouse,23,2001,25.9,644,633,6,2,7,1,26,0,0,0,0,0,478,5,33,2024-2025
211,Denis Genreau,AUS,['MF'],Toulouse,25,1999,2.5,127,111,15,3,0,0,9,4,6,2,3,0,105,1,3,2024-2025
212,Aleksandr Golovin,RUS,"['MF', 'FW']",Monaco,28,1996,12.8,678,648,25,12,9,4,23,6,7,2,3,0,523,5,13,2024-2025
213,André Gomes,POR,['MF'],Lille,31,1993,14.2,963,937,25,21,5,11,11,4,0,0,0,0,861,1,11,2024-2025
214,Angel Gomes,ENG,['MF'],Lille,23,2000,8.2,364,352,9,3,2,2,10,0,4,3,0,0,295,3,8,2024-2025
215,Carlos Gómez,COL,"['MF', 'DF']",Rennes,21,2002,4.2,115,110,5,0,1,0,19,5,0,0,0,0,84,0,2,2024-2025
216,Mathieu Gorgelin,FRA,['GK'],Le Havre,33,1990,16.0,536,385,149,50,0,2,0,0,0,0,0,0,417,2,0,2024-2025
217,Amine Gouiri,ALG,"['FW', 'MF']",Marseille,24,2000,11.6,351,271,79,6,1,0,57,0,49,19,28,0,284,1,5,2024-2025
218,Amine Gouiri,ALG,"['MF', 'FW']",Rennes,24,2000,11.5,354,319,35,9,3,0,12,5,7,5,1,0,277,0,16,2024-2025
219,Jonathan Gradit,FRA,['DF'],Lens,31,1992,23.5,1332,1290,38,37,2,7,10,1,0,0,0,0,1133,4,11,2024-2025
220,Samuel Grandsir,FRA,"['MF', 'FW']",Le Havre,27,1996,0.9,32,28,4,1,1,0,5,1,2,2,0,0,20,0,1,2024-2025
221,Mason Greenwood,ENG,"['FW', 'MF']",Marseille,22,2001,31.2,1389,1313,71,13,13,25,110,8,43,29,4,0,1089,5,26,2024-2025
222,Albert Grønbaek,DEN,"['MF', 'FW']",Rennes,23,2001,9.0,247,213,31,7,1,1,28,5,19,16,3,0,155,3,15,2024-2025
223,Gabriel Gudmundsson,SWE,['DF'],Lille,25,1999,19.8,1055,882,173,20,1,8,59,147,4,0,2,0,866,0,25,2024-2025
224,Axel Gueguin,FRA,['FW'],Montpellier,19,2005,0.3,6,5,1,0,0,0,1,0,1,0,1,0,5,0,1,2024-2025
225,Evann Guessand,CIV,"['FW', 'MF']",Nice,23,2001,28.5,574,549,22,3,9,1,36,0,0,0,0,0,421,3,30,2024-2025
226,Bahereba Guirassy,FRA,"['FW', 'MF']",Nantes,17,2006,3.9,120,118,1,0,1,0,7,1,0,0,0,0,85,1,9,2024-2025
227,Massadio Haïdara,MLI,['DF'],Brest,31,1992,18.6,882,716,166,12,1,3,49,154,0,0,0,0,693,0,22,2024-2025
228,Achraf Hakimi,MAR,['DF'],Paris S-G,25,1998,23.0,2140,1949,188,34,2,8,80,150,4,0,1,0,1898,3,32,2024-2025
229,Florent Hanin,ALG,['DF'],Angers,34,1990,29.7,1654,1345,294,46,2,9,107,248,0,0,0,0,1282,15,28,2024-2025
230,Amine Harit,MAR,['MF'],Marseille,27,1997,5.8,255,232,18,7,4,1,7,0,6,3,1,0,213,5,6,2024-2025
231,Hans Hateboer,NED,['DF'],Rennes,30,1994,18.7,1128,1035,90,33,0,7,33,57,0,0,0,0,962,3,21,2024-2025
232,Kjetil Haug,NOR,['GK'],Toulouse,26,1998,5.5,130,81,49,14,0,0,0,0,0,0,0,0,82,0,0,2024-2025
233,Luis Henrique,BRA,"['DF', 'FW']",Marseille,22,2001,29.0,1427,1350,75,5,2,6,97,62,8,1,5,0,1156,2,31,2024-2025
234,Lucas Hernández,FRA,['DF'],Paris S-G,28,1996,9.7,907,834,73,16,1,5,2,56,0,0,0,0,832,0,8,2024-2025
235,Ki-Jana Hoever,NED,['DF'],Auxerre,22,2002,23.6,1084,894,187,7,1,12,78,180,0,0,0,0,768,3,33,2024-2025
236,Cédric Hountondji,BEN,['DF'],Angers,30,1994,3.0,100,95,5,4,0,0,0,0,0,0,0,0,85,0,0,2024-2025
237,Ilyes Housni,FRA,"['FW', 'MF']",Le Havre,19,2005,2.6,64,60,4,0,0,1,5,0,0,0,0,0,38,0,6,2024-2025
238,Pierre Højbjerg,DEN,['MF'],Marseille,28,1995,29.6,2895,2787,106,82,10,13,19,9,13,6,5,0,2674,2,20,2024-2025
239,Hafiz Ibrahim,NGA,['FW'],Reims,18,2005,4.3,50,46,4,0,0,0,1,0,0,0,0,0,30,0,2,2024-2025
240,George Ilenikhena,NGA,['FW'],Monaco,17,2006,8.0,121,111,9,0,1,0,0,0,0,0,0,0,87,1,2,2024-2025
241,Rareş Ilie,ROU,['MF'],Nice,21,2003,0.1,10,8,2,1,0,0,3,0,1,0,1,0,8,0,2,2024-2025
242,Ismaily,BRA,['DF'],Lille,34,1990,10.0,632,540,90,11,1,0,16,75,4,0,4,0,552,2,11,2024-2025
243,Yanis Issoufou,FRA,"['MF', 'FW']",Montpellier,17,2006,0.9,20,19,0,0,0,0,3,0,0,0,0,0,10,1,3,2024-2025
244,Junya Ito,JPN,"['FW', 'MF']",Reims,31,1993,29.9,1214,1048,160,44,7,6,234,19,92,27,52,0,811,6,40,2024-2025
245,Jérémy Jacquet,FRA,['DF'],Rennes,19,2005,10.3,508,471,35,23,1,4,3,12,0,0,0,0,424,2,10,2024-2025
246,Ismail Jakobs,SEN,['DF'],Monaco,24,1999,2.0,105,87,18,5,0,0,14,13,0,0,0,0,85,0,2,2024-2025
247,Jordan James,WAL,['MF'],Rennes,20,2004,13.1,574,526,47,16,1,9,34,2,29,6,10,0,483,1,8,2024-2025
248,Malcolm Jeng,SWE,['DF'],Reims,19,2005,1.2,41,39,2,1,0,0,0,0,0,0,0,0,35,0,0,2024-2025
249,John Joe,IRL,['MF'],Reims,20,2003,6.1,223,215,5,4,0,1,5,0,0,0,0,0,165,3,9,2024-2025
250,Karl-Johan Johnsson,SWE,['GK'],Strasbourg,34,1990,3.0,129,118,11,4,0,0,0,0,0,0,0,0,107,0,0,2024-2025
251,Paul Joly,FRA,['DF'],Auxerre,24,2000,11.2,617,514,100,12,2,9,55,88,0,0,0,0,424,3,19,2024-2025
252,Jota,POR,"['FW', 'MF']",Rennes,25,1999,3.7,132,124,8,1,1,1,16,4,3,1,0,0,95,0,4,2024-2025
253,Antoine Joujou,FRA,"['MF', 'FW']",Le Havre,21,2003,10.5,261,258,3,0,1,1,37,2,1,1,0,0,169,0,14,2024-2025
254,Jubal,BRA,['DF'],Auxerre,30,1993,29.3,1057,980,75,56,0,10,0,0,0,0,0,0,918,2,5,2024-2025
255,Abdulai Juma Bah,SLE,['DF'],Lens,18,2006,7.6,378,358,18,9,0,1,0,0,0,0,0,0,353,2,1,2024-2025
256,Hamed Junior Traorè,CIV,['MF'],Auxerre,24,2000,23.3,640,587,46,13,9,7,42,13,11,5,3,0,474,7,16,2024-2025
257,Yaya Kader Fofana,MLI,"['MF', 'FW']",Reims,20,2004,7.0,232,228,4,3,3,0,6,0,1,0,0,0,177,0,5,2024-2025
258,Tino Kadewere,ZIM,"['MF', 'FW']",Nantes,28,1996,5.7,173,169,3,1,1,0,2,2,0,0,0,0,130,1,7,2024-2025
259,Arnaud Kalimuendo,FRA,"['FW', 'MF']",Rennes,22,2002,28.6,605,549,53,4,3,5,13,1,0,0,0,0,477,3,24,2024-2025
260,Justin-Noël Kalumba,FRA,"['FW', 'MF']",Angers,19,2004,0.3,11,11,0,0,0,0,1,0,0,0,0,0,9,0,0,2024-2025
261,Warren Kamanzi,NOR,"['DF', 'MF']",Toulouse,23,2000,11.4,481,403,78,7,1,0,16,71,0,0,0,0,399,0,20,2024-2025
262,Glen Kamara,FIN,['MF'],Rennes,28,1995,7.4,412,400,10,9,1,0,0,1,0,0,0,0,372,2,3,2024-2025
263,Noham Kamara,FRA,['DF'],Paris S-G,17,2007,0.8,79,74,5,0,1,0,0,5,0,0,0,0,74,0,0,2024-2025
264,Nordine Kandil,FRA,['MF'],Strasbourg,22,2001,0.1,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,2024-2025
265,Lee Kang-in,KOR,"['FW', 'MF']",Paris S-G,23,2001,18.5,1268,1149,114,15,13,10,94,7,84,24,32,0,1110,5,16,2024-2025
266,Yassine Kechta,MAR,"['MF', 'FW']",Le Havre,22,2002,23.3,756,705,45,9,2,8,36,3,11,10,1,0,599,6,15,2024-2025
267,Thilo Kehrer,GER,['DF'],Monaco,27,1996,26.5,1804,1715,86,76,1,7,2,1,0,0,0,0,1622,3,7,2024-2025
268,Reda Khadra,GER,"['MF', 'FW']",Reims,23,2001,0.9,30,27,3,3,1,0,3,0,0,0,0,0,22,0,0,2024-2025
269,Wahbi Khazri,TUN,"['FW', 'MF']",Montpellier,33,1991,12.4,337,288,48,9,3,5,48,5,20,5,11,0,229,1,13,2024-2025
270,Abdukodir Khusanov,UZB,['DF'],Lens,20,2004,10.8,548,521,26,13,0,3,5,8,0,0,0,0,483,1,3,2024-2025
271,Presnel Kimpembe,FRA,['DF'],Paris S-G,28,1995,0.3,18,18,0,0,0,0,0,0,0,0,0,0,18,0,0,2024-2025
272,Joshua King,NOR,"['FW', 'MF']",Toulouse,32,1992,18.6,358,332,23,1,0,1,9,5,0,0,0,0,253,3,8,2024-2025
273,Cédric Kipré,CIV,['DF'],Reims,27,1996,24.3,1292,1230,59,45,3,5,12,3,0,0,0,0,1148,3,2,2024-2025
274,Hervé Koffi,BFA,['GK'],Lens,27,1996,5.0,135,111,23,4,0,0,0,0,0,0,0,0,98,1,0,2024-2025
275,Philipp Köhn,SUI,['GK'],Monaco,26,1998,19.0,546,411,135,36,0,1,0,0,0,0,0,0,414,0,0,2024-2025
276,Koka,EGY,['FW'],Le Havre,31,1993,9.5,169,153,16,1,0,8,0,1,0,0,0,0,132,0,4,2024-2025
277,Randal Kolo Muani,FRA,['FW'],Paris S-G,25,1998,4.0,78,73,5,0,2,1,0,0,0,0,0,0,57,0,3,2024-2025
278,Geoffrey Kondogbia,CTA,"['DF', 'MF']",Marseille,31,1993,22.4,1803,1745,57,27,2,3,4,8,0,0,0,0,1668,1,10,2024-2025
279,Abdoul Koné,FRA,['DF'],Reims,19,2005,1.5,65,47,18,1,0,0,0,17,0,0,0,0,44,0,6,2024-2025
280,Amadou Koné,MLI,['MF'],Reims,19,2005,14.4,602,590,11,7,3,3,3,2,0,0,0,0,518,1,3,2024-2025
281,Ismaël Koné,CAN,"['MF', 'FW']",Marseille,22,2002,4.0,180,176,4,2,1,0,3,0,0,0,0,0,156,0,3,2024-2025
282,Ismaël Koné,CAN,['MF'],Rennes,22,2002,5.2,208,201,7,5,2,5,2,1,1,0,0,0,176,0,3,2024-2025
283,Emmanuel Koum Mbondo,FRA,['DF'],Marseille,18,2006,0.1,9,7,2,0,0,0,0,2,0,0,0,0,8,0,0,2024-2025
284,Boubakar Kouyaté,MLI,['DF'],Montpellier,27,1997,8.4,253,246,5,2,0,0,0,0,0,0,0,0,211,2,1,2024-2025
285,Goduine Koyalipou,CTA,['FW'],Lens,24,2000,9.8,189,179,10,0,0,1,2,0,0,0,0,0,132,0,12,2024-2025
286,Sael Kumbedi,FRA,['DF'],Lyon,19,2005,10.6,509,447,61,5,1,0,14,56,0,0,0,0,436,1,11,2024-2025
287,Daler Kuzyaev,RUS,['MF'],Le Havre,31,1993,6.3,260,253,7,5,1,1,6,0,2,2,0,0,211,0,2,2024-2025
288,Khvicha Kvaratskhelia,GEO,['FW'],Paris S-G,23,2001,10.2,547,507,38,5,5,3,33,5,27,6,12,0,468,2,15,2024-2025
289,Rémy Labeau Lascary,GLP,"['FW', 'MF']",Lens,21,2003,7.1,174,167,5,0,1,1,19,1,0,0,0,0,127,2,3,2024-2025
290,Gaëtan Laborde,FRA,['FW'],Nice,30,1994,20.3,497,459,36,1,3,2,27,0,0,0,0,0,346,2,15,2024-2025
291,Alexandre Lacazette,FRA,['FW'],Lyon,33,1991,22.8,547,510,33,0,4,7,17,1,0,0,0,0,393,4,20,2024-2025
292,Younes Lachaab,FRA,"['MF', 'FW']",Lille,19,2005,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2024-2025
293,Alban Lafont,CIV,['GK'],Nantes,25,1999,12.0,367,278,88,31,0,1,0,0,0,0,0,0,256,1,1,2024-2025
294,Kenny Lala,MAD,['DF'],Brest,32,1991,29.8,1796,1487,306,65,4,13,126,230,10,3,5,0,1367,3,44,2024-2025
295,Mohamed Lamine Bayo,GUI,['FW'],Lille,26,1998,3.4,58,49,9,0,0,0,0,0,0,0,0,0,41,0,2,2024-2025
296,Gautier Larsonneur,FRA,['GK'],Saint-Étienne,27,1997,34.0,1185,866,317,112,0,0,0,0,0,0,0,0,782,2,0,2024-2025
297,Julien Le Cardinal,FRA,['DF'],Brest,26,1997,15.3,815,778,35,28,1,12,6,1,0,0,0,0,704,2,2,2024-2025
298,Jérémy Le Douaron,FRA,['FW'],Brest,26,1998,1.1,14,14,0,0,0,0,0,0,0,0,0,0,11,0,0,2024-2025
299,Benjamin Lecomte,FRA,['GK'],Montpellier,33,1991,30.0,1000,729,269,85,0,1,0,0,0,0,0,0,676,2,1,2024-2025
300,Pierre Lees-Melou,FRA,['MF'],Brest,31,1993,17.0,1057,1015,39,31,8,21,22,6,2,2,0,0,902,3,19,2024-2025
301,Jordan Lefort,FRA,['DF'],Angers,30,1993,34.0,1749,1649,90,80,5,9,12,5,0,0,0,0,1446,10,21,2024-2025
302,Félix Lemaréchal,FRA,"['MF', 'FW']",Strasbourg,20,2003,19.8,694,653,35,7,7,0,26,6,9,8,1,0,551,6,20,2024-2025
303,Donovan Léon,GUF,['GK'],Auxerre,31,1992,32.0,1132,810,320,124,0,4,0,1,0,0,0,0,670,2,0,2024-2025
304,Esteban Lepaul,FRA,['FW'],Angers,24,2000,18.1,359,331,25,0,1,3,15,2,0,0,0,0,241,3,15,2024-2025
305,Johann Lepenant,FRA,['MF'],Nantes,21,2002,22.8,725,703,21,3,2,0,16,8,1,1,0,0,582,1,30,2024-2025
306,Louis Leroux,FRA,"['MF', 'DF']",Nantes,18,2006,9.1,300,282,18,3,0,1,6,13,0,0,0,0,248,0,8,2024-2025
307,Pol Lirola,ESP,['DF'],Marseille,26,1997,7.6,397,351,45,3,1,0,14,42,0,0,0,0,330,1,13,2024-2025
308,Gautier Lloris,FRA,['DF'],Le Havre,29,1995,30.8,1511,1464,42,34,0,6,3,4,0,0,0,0,1317,5,10,2024-2025
309,Bradley Locko,FRA,['DF'],Brest,22,2002,1.1,42,35,7,0,0,0,1,7,0,0,0,0,37,0,3,2024-2025
310,Elysée Logbo,FRA,['FW'],Le Havre,20,2004,0.3,4,3,1,0,0,0,0,0,0,0,0,0,3,0,0,2024-2025
311,Anthony Lopes,POR,['GK'],Nantes,33,1990,17.4,547,376,171,75,0,2,0,0,0,0,0,0,356,0,0,2024-2025
312,Jordan Lotomba,SUI,"['MF', 'DF']",Nice,25,1998,0.4,21,19,2,0,0,0,2,2,0,0,0,0,17,0,0,2024-2025
313,Tom Louchet,FRA,"['DF', 'MF']",Nice,21,2003,8.6,454,377,74,13,0,0,35,53,8,3,4,0,371,3,10,2024-2025
314,Milos Lukovic,SRB,"['FW', 'MF']",Strasbourg,18,2005,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2024-2025
315,Othmane Maamma,MAR,"['FW', 'MF']",Montpellier,18,2005,4.0,78,75,3,0,1,0,12,3,0,0,0,0,51,0,2,2024-2025
316,Deiver Machado,COL,"['DF', 'MF']",Lens,30,1993,20.1,913,762,149,8,1,1,51,136,5,3,0,0,763,2,16,2024-2025
317,Lanroy Machine,FRA,['FW'],Angers,18,2005,0.1,5,5,0,0,0,0,1,0,0,0,0,0,3,0,0,2024-2025
318,Yvann Macon,FRA,['DF'],Saint-Étienne,25,1998,8.8,408,345,62,6,0,1,23,56,0,0,0,0,301,1,11,2024-2025
319,Eros Maddy,NED,['DF'],Auxerre,23,2001,0.2,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,2024-2025
320,Soungoutou Magassa,FRA,['MF'],Monaco,20,2003,11.4,638,621,13,13,4,7,7,0,0,0,0,0,540,4,9,2024-2025
321,Hugo Magnetti,FRA,['MF'],Brest,26,1998,25.8,1083,1026,52,38,0,8,18,11,0,0,0,0,920,5,17,2024-2025
322,Frank Magri,CMR,"['FW', 'MF']",Toulouse,24,1999,16.8,251,223,25,0,3,1,4,3,0,0,0,0,178,3,9,2024-2025
323,Ainsley Maitland-Niles,ENG,['DF'],Lyon,26,1997,22.1,1234,1051,176,17,4,7,48,148,11,7,2,0,1049,7,28,2024-2025
324,Radosław Majecki,POL,['GK'],Monaco,24,1999,15.0,407,293,114,27,0,0,0,0,0,0,0,0,304,0,0,2024-2025
325,Hamidou Makalou,MLI,"['FW', 'MF']",Brest,18,2006,0.4,18,18,0,0,1,0,0,0,0,0,0,0,17,0,0,2024-2025
326,Nikola Maksimović,SRB,['DF'],Montpellier,32,1991,6.5,310,290,19,9,0,2,0,1,0,0,0,0,288,1,2,2024-2025
327,Aaron Malouda,FRA,['FW'],Lille,18,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-2025
328,Hianga Mananga Mbock,FRA,['MF'],Brest,24,1999,0.2,17,17,0,0,0,0,0,0,0,0,0,0,14,0,0,2024-2025
329,Steve Mandanda,FRA,['GK'],Rennes,39,1985,16.5,499,388,111,38,0,0,0,0,0,0,0,0,353,0,0,2024-2025
330,Aïssa Mandi,ALG,['DF'],Lille,32,1991,19.3,1244,1122,120,28,1,16,10,86,0,0,0,0,1104,2,7,2024-2025
331,Orel Mangala,BEL,['MF'],Lyon,26,1998,0.7,32,31,0,0,0,0,1,0,0,0,0,0,29,1,2,2024-2025
332,Sekou Mara,FRA,"['FW', 'MF']",Strasbourg,22,2002,8.5,185,172,13,0,2,1,3,1,0,0,0,0,128,0,11,2024-2025
333,Marquinhos,BRA,['DF'],Paris S-G,30,1994,19.2,1830,1791,36,23,3,13,3,11,0,0,0,0,1736,3,6,2024-2025
334,Ange Martial Tia,MLI,"['MF', 'DF']",Reims,17,2006,1.9,62,57,4,2,0,0,3,0,2,2,0,0,44,1,0,2024-2025
335,Jonas Martin,FRA,['MF'],Brest,34,1990,5.5,312,301,9,6,0,1,3,3,0,0,0,0,277,2,6,2024-2025
336,Han-Noah Massengo,FRA,['MF'],Auxerre,23,2001,11.6,443,435,8,6,0,5,9,1,0,0,0,0,375,0,5,2024-2025
337,Clinton Mata,ANG,['DF'],Lyon,31,1992,26.3,1636,1517,116,58,0,3,38,49,0,0,0,0,1448,3,13,2024-2025
338,Eliot Matazo,BEL,['MF'],Monaco,22,2002,0.8,41,39,2,1,0,0,0,1,0,0,0,0,35,0,0,2024-2025
339,Nemanja Matić,SRB,['MF'],Lyon,35,1988,22.3,1415,1356,54,43,4,12,9,3,0,0,0,0,1230,5,18,2024-2025
340,Rudy Matondo,FRA,['MF'],Auxerre,16,2008,0.7,24,23,1,0,0,0,0,1,0,0,0,0,22,0,1,2024-2025
341,Azor Matusiwa,NED,['MF'],Rennes,26,1998,23.1,1119,1081,35,29,4,7,1,6,0,0,0,0,975,3,13,2024-2025
342,Neal Maupay,FRA,['FW'],Marseille,27,1996,11.6,297,264,33,4,1,0,1,4,0,0,0,0,250,0,9,2024-2025
343,Christian Mawissa,FRA,['DF'],Monaco,19,2005,16.7,945,902,43,12,0,0,3,20,0,0,0,0,827,0,12,2024-2025
344,Senny Mayulu,FRA,['MF'],Paris S-G,18,2006,9.0,460,427,31,7,0,4,9,13,4,2,0,0,404,2,12,2024-2025
345,Ethan Mbappé,FRA,"['MF', 'FW']",Lille,17,2006,2.5,139,126,13,2,0,2,14,0,11,5,1,0,105,0,3,2024-2025
346,Ibrahim Mbaye,SEN,"['FW', 'MF']",Paris S-G,16,2008,3.8,148,147,0,0,0,0,5,0,0,0,0,0,128,1,2,2024-2025
347,Mark McKenzie,USA,['DF'],Toulouse,25,1999,27.7,1356,1243,113,29,0,6,1,70,0,0,0,0,1167,0,9,2024-2025
348,Facundo Medina,ARG,['DF'],Lens,25,1999,28.3,1889,1744,136,70,3,5,16,66,0,0,0,0,1655,9,18,2024-2025
349,Henrik Meister,DEN,['FW'],Rennes,20,2003,0.7,14,14,0,0,0,0,0,0,0,0,0,0,11,0,0,2024-2025
350,Bamo Meïté,CIV,['DF'],Montpellier,22,2001,4.7,173,165,8,2,0,0,0,2,0,0,0,0,153,0,3,2024-2025
351,Bamo Meïté,CIV,['DF'],Marseille,22,2001,0.3,28,24,4,0,0,0,0,4,0,0,0,0,26,0,1,2024-2025
352,Mohamed Meité,FRA,['FW'],Rennes,16,2007,6.0,94,88,6,0,1,0,2,0,0,0,0,0,62,0,4,2024-2025
353,Farid El Melali,ALG,['FW'],Angers,27,1997,21.0,532,453,79,17,0,0,87,6,55,28,18,1,372,0,21,2024-2025
354,Nuno Mendes,POR,['DF'],Paris S-G,22,2002,18.6,1488,1328,157,29,3,25,60,119,9,5,3,0,1293,3,21,2024-2025
355,Antoine Mendy,SEN,['DF'],Nice,20,2004,9.2,486,427,59,16,1,2,7,43,0,0,0,0,394,0,6,2024-2025
356,Nampalys Mendy,SEN,['MF'],Lens,32,1992,6.5,290,288,2,2,0,3,2,0,0,0,0,0,260,0,4,2024-2025
357,Gideon Mensah,GHA,['DF'],Auxerre,26,1998,25.3,1321,1097,220,19,2,12,76,201,0,0,0,0,1056,4,37,2024-2025
358,Quentin Merlin,FRA,['DF'],Marseille,22,2002,17.7,1145,980,162,15,0,4,95,121,26,6,15,0,943,3,27,2024-2025
359,Rafik Messali,FRA,['DF'],Toulouse,21,2003,5.1,227,199,28,4,0,0,16,24,0,0,0,0,166,0,10,2024-2025
360,Thomas Meunier,BEL,['DF'],Lille,32,1991,21.4,1477,1298,179,12,2,8,62,165,2,0,0,0,1188,0,23,2024-2025
361,Lucas Michal,FRA,"['FW', 'MF']",Monaco,19,2005,1.3,44,42,2,0,0,0,2,0,0,0,0,0,36,0,0,2024-2025
362,Georges Mikautadze,GEO,['FW'],Lyon,23,2000,16.1,426,406,17,1,4,3,9,3,0,0,0,0,326,3,14,2024-2025
363,Igor Miladinović,SRB,"['FW', 'MF']",Saint-Étienne,21,2003,0.3,15,15,0,0,0,0,0,0,0,0,0,0,12,0,0,2024-2025
364,Takumi Minamino,JPN,"['MF', 'FW']",Monaco,29,1995,24.8,736,714,15,2,15,2,23,6,0,0,0,0,520,7,30,2024-2025
365,Lucas Mincarelli,FRA,['DF'],Montpellier,20,2004,7.9,379,331,47,13,0,0,21,24,5,4,0,0,309,1,6,2024-2025
366,Terem Moffi,NGA,['FW'],Nice,25,1999,0.6,10,10,0,0,0,0,0,0,0,0,0,0,6,0,0,2024-2025
367,Mostafa Mohamed,EGY,['FW'],Nantes,26,1997,13.9,247,227,17,0,2,0,4,1,0,0,0,0,160,3,9,2024-2025
368,Florent Mollet,FRA,"['MF', 'FW']",Nantes,32,1991,2.7,106,91,14,2,0,0,13,1,10,2,8,0,83,1,4,2024-2025
369,Diego Moreira,BEL,"['DF', 'MF']",Strasbourg,19,2004,28.5,1327,1170,152,27,7,6,93,116,9,4,3,0,1028,5,30,2024-2025
370,Gabriel Moscardo,BRA,"['MF', 'DF']",Reims,18,2005,0.9,38,37,1,1,0,0,0,0,0,0,0,0,30,0,0,2024-2025
371,Yael Mouanga,FRA,['DF'],Montpellier,19,2005,10.5,479,451,27,12,0,1,2,0,0,0,0,0,420,1,4,2024-2025
372,Aimen Moueffek,FRA,['MF'],Saint-Étienne,23,2001,11.5,396,390,6,4,2,0,4,1,0,0,0,0,336,0,7,2024-2025
373,Youssoufa Moukoko,GER,"['FW', 'MF']",Nice,19,2004,2.3,44,41,3,1,0,0,1,0,0,0,0,0,36,0,0,2024-2025
374,Louis Mouton,FRA,['MF'],Saint-Étienne,22,2002,11.6,551,525,23,6,5,4,21,4,13,1,9,0,442,3,14,2024-2025
375,Ngal'Ayel Mukau,COD,['MF'],Lille,19,2004,13.2,645,638,5,0,1,2,5,3,0,0,0,0,575,2,17,2024-2025
376,Marshall Munetsi,ZIM,['MF'],Reims,28,1996,18.8,384,380,2,1,2,0,11,1,0,0,0,0,263,2,11,2024-2025
377,Almoatasem Al Musrati,LBY,['MF'],Monaco,28,1996,4.3,291,280,10,10,4,5,0,0,0,0,0,0,255,1,0,2024-2025
378,Junior Mwanga,FRA,['MF'],Le Havre,21,2003,10.6,445,418,26,14,1,4,21,2,10,9,1,0,366,1,3,2024-2025
